step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.2519462104988755,0.4111548751486325,4.57326448662475,,,,,4,0.44,0.6226043580992385,0.5368,0,0.22073563837693225,0.013576548999390141,0.19041923677170028,14.025599346362165,0
2,0.3995351880718537,0.5047809626825311,3.757130088296356,0.648,0.3520000000000001,0.48658955948162774,0.199956687388519,4,0.4,0.4875178001078063,0.432,0,0.25368469442942126,0.007577359575708915,0.23783504597079508,31.38758872328478,0
3,0.427392026116812,0.5311053755784976,4.104337785412465,0.228,0.772,0.18694746607693888,0.2994854261289063,3,0.4,0.5734953827694813,0.4008,0,0.25507186721253117,0.010377968210379113,0.278380873976504,26.82421725845069,0
4,0.4269100868084532,0.530523968238408,4.6898392829939715,0.216,0.7839999999999998,0.17699256659454102,0.29033015115115485,5,0.36,0.4587922011825261,0.39424,0,0.2664475296539555,0.009180660162146559,0.26407643858445246,28.764428038986242,0
5,0.43960398965338515,0.5365818146521392,3.955588291519055,0.104,0.8960000000000001,0.13316925179040442,0.3514683410282946,4,0.26,0.44902277484415554,0.37712,0,0.2610358174185251,0.013440089082687429,0.2732528088524352,20.331175423860852,0
6,0.4386384994173121,0.5827875,4.87677534905726,0.148,0.852,0.22894758971628285,0.30476721554594755,4,0.28,0.483573432863875,0.37264,0,0.271281875,0.01444533200715286,0.311505625,21.564448975333523,0
7,0.43789024749535926,0.5701052479815456,4.676678995593216,0.1,0.8999999999999999,0.13699640484821682,0.3808817863795816,4,0.3,0.37508222602289176,0.37232,0,0.26490892925797765,0.014679364905316548,0.3194576605151865,21.76236251198346,0
8,0.46285898176645496,0.5916944417213998,4.8315178632890765,0.076,0.924,0.14710751981998602,0.4249308479962596,4,0.28,0.4457333585745684,0.3808,0,0.2655732281148907,0.010908784212839608,0.32612121360650914,29.895285051350214,0
9,0.4839537633088188,0.6010317615920008,7.300853022901981,0.064,0.9359999999999999,0.15897396332214014,0.3684082805695153,4,0.36,0.3737092755035083,0.37216,0,0.2652583080090187,0.01152892377438772,0.3289236349377513,28.53029835000534,0
10,0.49072562554834703,0.5813615817782379,6.78871423005413,0.092,0.9079999999999999,0.1887068601934491,0.3568865003811016,4,0.32,0.38017138984142745,0.36368,0,0.27044203429206326,0.011056052768718983,0.3109195474861747,28.1221113891445,0
11,0.4745304832587627,0.5882527248834033,8.791248874869918,0.08,0.92,0.1346479637226811,0.3921586425273344,4,0.3,0.41131541573709407,0.36432,0,0.26997345976448767,0.014850035585501117,0.31827926511891563,21.432895785762877,0
12,0.46929693833795644,0.5909837270855799,8.361075326236307,0.08,0.9199999999999998,0.18933605650579574,0.43594281549330743,4,0.3,0.41131541573709407,0.35248,0,0.26485393588863837,0.01473233413772561,0.3261297911969414,22.13700749304954,0
13,0.470167005863238,0.5974264705882353,7.020928567586612,0.132,0.868,0.14695890697003625,0.3685253395042704,4,0.34,0.414737712310236,0.37248,0,0.25980572376009226,0.01279391463263909,0.337620746828143,26.389166765801658,0
14,0.48044737622287725,0.5922613992089107,5.7147132474715905,0.116,0.8839999999999999,0.15332147350066777,0.3645884687670552,4,0.3,0.41794602662428826,0.38096,0,0.2643603339076416,0.011651780326174392,0.32790106530126917,28.141713637072005,0
15,0.46628864972028966,0.5560491092468659,5.928216714565834,0.12,0.8799999999999999,0.18699083417634302,0.31453359593645425,5,0.32,0.4091182086046846,0.39824,0,0.26108610613629935,0.008710411426844861,0.27844400980299744,31.966803421575822,0
16,0.4718585119565239,0.5555675701653211,5.847138420887077,0.076,0.9239999999999998,0.09947252690012855,0.4265856945135669,5,0.28,0.41899367029931384,0.39104,0,0.2610462322183775,0.010904077774101137,0.2945213379469436,27.010201508877447,0
17,0.4765236310289206,0.5600798941280267,5.553187510842616,0.064,0.9359999999999999,0.124754933959784,0.4410004985478328,4,0.32,0.38017138984142745,0.39728,0,0.26122500245074015,0.013119373206214192,0.29885489167728657,22.779662334457363,0
18,0.47296774408268405,0.5542099192618224,5.434686774555602,0.04,0.96,0.08591943438787897,0.4439805955564905,4,0.32,0.4047379343486817,0.39664,0,0.26197856593617846,0.011675881592646374,0.2922313533256439,25.02863282800805,0
19,0.4691628980136509,0.5400356930398572,5.3642074791923084,0.108,0.8919999999999999,0.1489834827261021,0.36634712067509073,4,0.32,0.39990068247246957,0.38624,0,0.26133967876264125,0.011046919528941984,0.2809446757882213,25.431947345336432,0
20,0.4625771153571694,0.5302676977989291,6.145513645499661,0.112,0.8879999999999998,0.13369110712986682,0.3635026308115843,4,0.32,0.39990068247246957,0.38624,0,0.26210350981558594,0.010976811130321172,0.2681641879833432,24.430063048328766,0
21,0.44812016437363794,0.5145748892449806,4.987108944031363,0.124,0.8759999999999998,0.12865624398826492,0.3508834485105248,5,0.28,0.4107237395494331,0.37312,0,0.2590660052785371,0.010124838324635638,0.2538357762277312,25.070600447031428,0
22,0.44552500912479087,0.5212356631702775,5.558628308195567,0.096,0.9039999999999999,0.13597204586351555,0.3904222395668525,4,0.38,0.5548124774539793,0.38064,0,0.2603274188805019,0.011453120805451848,0.2602833055582785,22.725972246305126,0
23,0.44935655339911457,0.5195345676915236,5.411733435182206,0.048,0.9519999999999998,0.1012459486251532,0.5491357692326864,3,0.4,0.5341257257943565,0.36976,0,0.26589337280691117,0.012195334610615347,0.25364119488461245,20.798215299794414,0
24,0.4531018857764009,0.5101130279595479,5.455464526375085,0.068,0.9319999999999999,0.12329243073039355,0.4547023556041581,4,0.38,0.5482002443574486,0.38416,0,0.2601023200475907,0.008437029326294074,0.2513670434265318,29.79331156798807,0
25,0.44630559488831245,0.5237953599048185,5.759076064579241,0.028,0.9719999999999999,0.07725927194443312,0.5423629075766759,4,0.32,0.4244703785139188,0.38976,0,0.26076918500892327,0.011543011286620665,0.26302617489589525,22.786616799098603,0
26,0.4437462475860858,0.5256015309575486,5.4228987107517845,0.044,0.956,0.14943909864619956,0.45230894067703453,4,0.32,0.4277852348993289,0.3912,0,0.25825573525636536,0.008414475685967428,0.26470862797264816,31.45871921813202,0
27,0.4500250682906939,0.5348642661890848,5.654992831821618,0.032,0.968,0.09091622929261134,0.5191980373826002,4,0.42,0.510513796256815,0.37952,0,0.2607290979357149,0.014645609721136507,0.2668536148553116,18.220724158051894,0
28,0.45206602446539856,0.5345070251644058,5.665158539733878,0.016,0.9840000000000001,0.06385381944375325,0.6318890205280013,4,0.36,0.41147657581491476,0.38832,0,0.26561491421776795,0.013696919226282944,0.2608113518891504,19.041606917611144,0
29,0.45918478452388767,0.5496203383314109,5.504862308507721,0.044,0.956,0.11718341045955676,0.4435304465745721,5,0.24,0.32814633988966435,0.38432,0,0.2608335736255286,0.01019127409170037,0.28878676470588227,28.336669400449757,0
30,0.46148826424775863,0.5485990965013455,5.533164517368728,0.024,0.976,0.10861576166941594,0.545270126513636,5,0.24,0.32814633988966435,0.37792,0,0.2673274702037678,0.011477999214867961,0.28127162629757785,24.50528363281592,0
31,0.4565415008024239,0.5156363042311373,4.9698207438742665,0.056,0.944,0.14873025526539305,0.4196519367291037,5,0.32,0.3747111985127395,0.38752,0,0.2606146001073538,0.010777976513269852,0.25502170412378344,23.661371298202454,0
32,0.45641830908116815,0.5343458384390611,4.977932804078309,0.08,0.92,0.14243205225939662,0.38237414832570665,5,0.24,0.2952123369430793,0.37808,0,0.2649554623432934,0.010011284163063728,0.2693903760957677,26.908673423702606,0
33,0.4568550442928083,0.5335395597858418,4.969701692266283,0.052,0.948,0.1280492214592197,0.4777144791694281,5,0.3,0.3499545253643681,0.392,0,0.2643807257584771,0.012997900668260056,0.2691588340273647,20.707869747353225,0
34,0.45681049764428683,0.5279579969242598,4.9451857163197435,0.044,0.956,0.11560090691087514,0.4938399976310561,4,0.34,0.3751962997661851,0.38064,0,0.26503207900807385,0.011224319080239164,0.2623492166474433,23.373285699737366,0
35,0.4576889340098028,0.5335597096781722,4.9200169619165095,0.044,0.956,0.09879710866027068,0.5117664916274642,4,0.3,0.38823838968556773,0.39008,0,0.2543688300777148,0.009380224308512788,0.2791908796004574,29.763774342483977,0
36,0.45716437081868605,0.5350037773860489,4.9680721168145,0.064,0.9359999999999999,0.10611633853613125,0.4918428964153502,5,0.24,0.3314702948869944,0.37488,0,0.2604164281953252,0.009939132696703034,0.2802763215127859,28.199273524716897,0
37,0.4548791500093412,0.5209637188208618,4.954546780191333,0.036,0.9640000000000001,0.07027862598347588,0.5382590803255122,4,0.3,0.38329075382510763,0.38496,0,0.26274092970521545,0.01510789029387598,0.27279195011337865,18.05625701584261,0
38,0.4559665493112595,0.5365546412721893,4.983989941473126,0.044,0.956,0.09097843919929083,0.5260937146378756,5,0.24,0.3314702948869944,0.38112,0,0.2569093241494083,0.010642470894075929,0.28187580898668635,26.48593656418557,0
39,0.4625718023733733,0.5346718252787254,4.900506386783521,0.048,0.9519999999999998,0.15799611118203657,0.4732057291772622,5,0.28,0.30860713565813347,0.39312,0,0.25680616286257185,0.010696665566342231,0.2778656624161535,25.976848644354767,0
40,0.4633868028721173,0.537358276643991,4.707596518859013,0.048,0.9519999999999998,0.1426973306984189,0.4711511641017308,4,0.32,0.40805369127516783,0.3872,0,0.25450793650793657,0.0124238696988591,0.27987981859410427,22.527588052521672,0
41,0.4607125475983741,0.516817650818841,4.446961363426243,0.052,0.948,0.10507719990003617,0.4529539436493933,5,0.26,0.3282077475200946,0.39808,0,0.2566813242522427,0.010712275863921867,0.2601363265665984,24.283945808632303,0
42,0.45772002944716716,0.5338941173828081,4.555102937159321,0.048,0.9519999999999998,0.08921166662950161,0.4910905700430675,5,0.24,0.3314702948869944,0.38608,0,0.25948597291165965,0.012268954070402977,0.2744081444711485,22.366058499894233,0
43,0.45740287528658086,0.5442487814739112,4.711664798184011,0.056,0.944,0.10151121886379054,0.45402562544609393,5,0.26,0.3282077475200946,0.39968,0,0.25587868646256823,0.009795673015821179,0.288370095011343,29.438517858404513,0
44,0.4632819454160743,0.53000400498398,4.666336740395038,0.064,0.9359999999999999,0.11738288241332337,0.4160250308544493,5,0.24,0.3314702948869944,0.37536,0,0.2523940904236383,0.011778750468978201,0.27760991456034173,23.568706654537372,0
45,0.46061488162434844,0.538633453875699,4.59767437690692,0.056,0.944,0.08395070578623533,0.45962355200067057,5,0.26,0.3282077475200946,0.38416,0,0.25854989780103765,0.013827939850647293,0.2800835560746614,20.254901243409048,0
46,0.4575504593178259,0.5273451406194374,4.592967053456652,0.056,0.9440000000000001,0.07584955874635882,0.46000972899523135,5,0.26,0.33811729349178915,0.38608,0,0.2559824448202207,0.013062403286786954,0.2713626957992168,20.7743314795455,0
47,0.4546239504284007,0.5307709750566894,4.762535658744902,0.056,0.944,0.12474121505089172,0.44861072386485873,4,0.34,0.3834596052799345,0.3976,0,0.2541490929705216,0.013460118375252846,0.2709416099773242,20.129214500480543,0
48,0.46195279831127395,0.5162886552491789,4.927303483688303,0.06,0.94,0.12116332386402993,0.4214952739278954,5,0.32,0.35321635227054415,0.38528,0,0.2533161409773193,0.013948853317799092,0.267248561793295,19.159177869644598,0
49,0.46168587988073073,0.5215379138483446,4.759099168863538,0.044,0.956,0.09948979627708704,0.5012676841503253,4,0.38,0.41174497994661374,0.39504,0,0.25483991189035243,0.014323905111144992,0.26135802331790675,18.24628279019749,0
50,0.4565241402100413,0.5244828283282046,4.917146748269499,0.056,0.9440000000000001,0.13442625548538326,0.4482698641281087,5,0.24,0.3002323934101885,0.39872,0,0.25740886323308104,0.010166624417300459,0.26883717796096224,26.443110999899268,0
