step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,32.4312,14.2945,46.7257,4.62807,2.19317,6.82125,6.85002,6.85002,0.694076,0.305924,4.75443,2.09559
2,24.631,9.98766,34.6187,5.46521,2.03036,7.49557,4.61856,4.61856,0.711495,0.288505,3.28608,1.33248
3,24.0706,9.79607,33.8667,5.62571,2.16032,7.78603,4.34967,4.34967,0.710746,0.289254,3.09151,1.25816
4,22.177,9.21297,31.39,5.41481,2.14972,7.56453,4.14963,4.14963,0.7065,0.2935,2.93171,1.21792
5,22.3318,9.27193,31.6037,4.77759,1.86565,6.64325,4.75727,4.75727,0.706619,0.293381,3.36157,1.39569
6,24.354,10.0843,34.4384,5.26927,2.04567,7.31494,4.70795,4.70795,0.707178,0.292822,3.32936,1.37859
7,34.3365,15.3115,49.648,8.29075,3.88402,12.1748,4.07794,4.07794,0.691599,0.308401,2.8203,1.25764
8,33.5746,14.7926,48.3672,7.75194,3.60673,11.3587,4.25818,4.25818,0.69416,0.30584,2.95586,1.30232
9,40.6874,18.0348,58.7223,7.93362,3.54175,11.4754,5.11724,5.11724,0.692879,0.307121,3.54563,1.57161
10,37.1735,16.4969,53.6703,8.6733,4.04918,12.7225,4.21854,4.21854,0.692626,0.307374,2.92187,1.29667
11,37.2637,16.5403,53.8039,8.20231,4.25983,12.4621,4.31739,4.31739,0.692582,0.307418,2.99015,1.32724
12,37.1159,16.546,53.6618,8.38369,4.24011,12.6238,4.25084,4.25084,0.691662,0.308338,2.94015,1.3107
13,36.8716,16.5623,53.4339,8.32657,4.25451,12.5811,4.24717,4.24717,0.690041,0.309959,2.93072,1.31645
14,36.9529,16.5914,53.5442,8.36876,4.24375,12.6125,4.24533,4.24533,0.690137,0.309863,2.92986,1.31547
15,34.5849,15.2124,49.7973,8.24399,4.33056,12.5746,3.96017,3.96017,0.694513,0.305487,2.75039,1.20978
16,37.7954,16.3604,54.1559,8.34807,4.32163,12.6697,4.27444,4.27444,0.697901,0.302099,2.98313,1.29131
17,37.8953,16.388,54.2833,8.40684,4.3168,12.7236,4.26634,4.26634,0.698102,0.301898,2.97834,1.288
18,38.0483,16.3645,54.4129,8.37226,4.10472,12.477,4.36106,4.36106,0.699253,0.300747,3.04948,1.31158
19,36.9455,16.3588,53.3042,8.50091,4.2431,12.744,4.18269,4.18269,0.693106,0.306894,2.89904,1.28364
20,36.6532,16.1579,52.8111,8.73601,4.05885,12.7949,4.12753,4.12753,0.694043,0.305957,2.86468,1.26285
21,37.6879,16.126,53.8139,8.35652,4.31552,12.672,4.24666,4.24666,0.700337,0.299663,2.9741,1.27257
22,37.6433,16.1159,53.7592,8.34423,4.09936,12.4436,4.32024,4.32024,0.70022,0.29978,3.02512,1.29512
23,37.1959,15.9268,53.1227,8.36955,4.31593,12.6855,4.18767,4.18767,0.700188,0.299812,2.93216,1.25551
24,37.2509,15.9553,53.2061,8.36856,3.91403,12.2826,4.33183,4.33183,0.700124,0.299876,3.03282,1.29901
25,37.1503,15.9474,53.0977,8.47016,4.33755,12.8077,4.14576,4.14576,0.699659,0.300341,2.90062,1.24514
26,37.4932,16.0876,53.5809,8.21986,3.93338,12.1532,4.40877,4.40877,0.699751,0.300249,3.08504,1.32373
27,37.3697,16.0892,53.4589,8.47138,4.33723,12.8086,4.17367,4.17367,0.699036,0.300964,2.91754,1.25613
28,37.5796,16.1626,53.7421,8.57036,4.14559,12.7159,4.22636,4.22636,0.699257,0.300743,2.95531,1.27105
29,37.4988,16.1747,53.6735,8.75759,4.32272,13.0803,4.10338,4.10338,0.698646,0.301354,2.86681,1.23657
30,37.4234,16.1772,53.6006,8.64835,4.15419,12.8025,4.18672,4.18672,0.69819,0.30181,2.92313,1.26359
31,38.3565,16.4514,54.8079,8.97533,4.3744,13.3497,4.10555,4.10555,0.699836,0.300164,2.87321,1.23234
32,38.0848,16.413,54.4977,8.86398,4.22334,13.0873,4.16416,4.16416,0.698832,0.301168,2.91005,1.25411
33,38.5474,16.5513,55.0987,8.99537,4.26113,13.2565,4.15635,4.15635,0.699606,0.300394,2.90781,1.24854
34,38.5775,16.539,55.1165,8.81515,4.05084,12.866,4.28389,4.28389,0.699926,0.300074,2.99841,1.28548
35,38.5318,16.5334,55.0653,8.61753,4.05399,12.6715,4.34559,4.34559,0.699748,0.300252,3.04082,1.30477
36,38.5156,16.539,55.0547,8.53976,4.00029,12.54,4.39031,4.39031,0.699589,0.300411,3.07141,1.3189
37,38.6055,16.5406,55.1461,8.66861,3.98138,12.65,4.35937,4.35937,0.700059,0.299941,3.05182,1.30756
38,38.5841,16.5263,55.1104,8.67139,3.98053,12.6519,4.35589,4.35589,0.700124,0.299876,3.04966,1.30623
39,38.5637,16.5271,55.0908,8.55163,4.00451,12.5561,4.38757,4.38757,0.700003,0.299997,3.07131,1.31626
40,38.5976,16.5411,55.1387,8.66846,3.98416,12.6526,4.35789,4.35789,0.70001,0.29999,3.05056,1.30732
