step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,58.4372,37.8041,96.2413,11.8751,7.6133,19.4884,4.93838,4.93838,0.607195,0.392805,2.99856,1.93982
2,13.9852,7.38652,21.3717,6.53233,2.22496,8.7573,2.44044,2.44044,0.654378,0.345622,1.59697,0.843471
3,16.5136,7.67047,24.1841,7.40379,2.50805,9.91184,2.43992,2.43992,0.68283,0.31717,1.66605,0.773869
4,26.9981,12.1214,39.1195,8.83932,3.08361,11.9229,3.28104,3.28104,0.690143,0.309857,2.26439,1.01665
5,28.2562,12.8072,41.0634,6.27577,2.14883,8.4246,4.87422,4.87422,0.688112,0.311888,3.35401,1.52021
6,27.1536,12.6367,39.7903,8.33851,2.82608,11.1646,3.56398,3.56398,0.682418,0.317582,2.43212,1.13185
7,29.9585,14.0884,44.0468,9.30409,3.93385,13.2379,3.32732,3.32732,0.680151,0.319849,2.26308,1.06424
8,35.4897,17.5126,53.0023,10.3899,5.03264,15.4226,3.43667,3.43667,0.669588,0.330412,2.30115,1.13552
9,34.1162,17.1815,51.2977,9.23663,3.7732,13.0098,3.943,3.943,0.665063,0.334937,2.62234,1.32066
10,34.6286,16.9527,51.5813,9.19738,3.56328,12.7607,4.04221,4.04221,0.67134,0.32866,2.7137,1.32851
11,34.5878,17.0306,51.6184,9.34383,3.89521,13.239,3.89895,3.89895,0.670067,0.329933,2.61256,1.28639
12,33.6665,16.7104,50.3769,8.49856,4.4043,12.9029,3.90432,3.90432,0.668292,0.331708,2.60923,1.2951
13,35.2816,17.1431,52.4247,8.57059,4.48288,13.0535,4.01615,4.01615,0.672995,0.327005,2.70285,1.3133
14,38.2663,18.1882,56.4545,10.1557,4.87233,15.028,3.75661,3.75661,0.677826,0.322174,2.54633,1.21028
15,37.8659,17.9783,55.8442,9.52329,4.80983,14.3331,3.89617,3.89617,0.678064,0.321936,2.64185,1.25432
16,37.7216,17.972,55.6936,9.51365,4.55339,14.067,3.95916,3.95916,0.677306,0.322694,2.68156,1.2776
17,37.9112,18.0283,55.9395,9.67218,4.53876,14.2109,3.93637,3.93637,0.677719,0.322281,2.66775,1.26862
18,37.8568,18.0085,55.8653,9.51205,4.554,14.066,3.97164,3.97164,0.677644,0.322356,2.69136,1.28028
19,38.2245,18.1952,56.4197,9.62637,4.49656,14.1229,3.9949,3.9949,0.677503,0.322497,2.70656,1.28834
20,36.7858,17.663,54.4487,8.79304,4.65638,13.4494,4.04841,4.04841,0.675604,0.324396,2.73512,1.31329
21,35.9642,17.075,53.0393,8.77375,5.3295,14.1033,3.76078,3.76078,0.678068,0.321932,2.55007,1.21072
22,36.3888,17.2617,53.6505,8.68433,4.63328,13.3176,4.02854,4.02854,0.678257,0.321743,2.73239,1.29615
23,36.5864,17.3665,53.9529,8.70475,4.64205,13.3468,4.04239,4.04239,0.678117,0.321883,2.74121,1.30117
24,35.9266,17.0827,53.0093,8.66308,5.34836,14.0114,3.78328,3.78328,0.677741,0.322259,2.56409,1.2192
25,35.9762,17.1035,53.0798,8.66332,5.34796,14.0113,3.78836,3.78836,0.677777,0.322223,2.56766,1.2207
26,36.2771,17.2154,53.4925,8.68101,4.61975,13.3008,4.02177,4.02177,0.678171,0.321829,2.72745,1.29432
27,36.4802,17.3177,53.7978,8.66318,4.60837,13.2715,4.05362,4.05362,0.678097,0.321903,2.74875,1.30487
28,36.4757,17.3167,53.7924,8.66033,4.6065,13.2668,4.05465,4.05465,0.678083,0.321917,2.74939,1.30526
29,36.5058,17.3323,53.838,8.66033,4.6065,13.2668,4.05809,4.05809,0.678067,0.321933,2.75166,1.30644
30,36.5025,17.3315,53.834,8.66033,4.6065,13.2668,4.05779,4.05779,0.678057,0.321943,2.75141,1.30638
31,36.5,17.3326,53.8325,8.66033,4.6065,13.2668,4.05768,4.05768,0.678028,0.321972,2.75122,1.30646
32,36.4984,17.3302,53.8286,8.66033,4.6065,13.2668,4.05739,4.05739,0.678049,0.321951,2.75111,1.30628
33,36.5401,17.3791,53.9193,8.65898,4.60656,13.2655,4.06461,4.06461,0.677683,0.322317,2.75452,1.31009
34,36.5574,17.3779,53.9353,8.65898,4.60656,13.2655,4.06582,4.06582,0.677801,0.322199,2.75582,1.31
35,36.5461,17.3927,53.9388,8.77094,4.58959,13.3605,4.03717,4.03717,0.677548,0.322452,2.73538,1.3018
36,36.54,17.3772,53.9173,8.65917,4.60542,13.2646,4.06475,4.06475,0.677706,0.322294,2.75471,1.31005
37,36.5692,17.3789,53.9481,8.65898,4.60656,13.2655,4.06678,4.06678,0.677859,0.322141,2.75671,1.31008
38,36.5829,17.3749,53.9578,8.65898,4.60656,13.2655,4.06752,4.06752,0.677991,0.322009,2.75774,1.30978
39,36.5467,17.3672,53.9138,8.65915,4.60544,13.2646,4.06449,4.06449,0.677872,0.322128,2.75521,1.30929
