step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,8.724,3.15959,11.8836,4.17556,0.918348,5.09391,2.3329,2.3329,0.734121,0.265879,1.71263,0.620268
2,2.13488,0.0772091,2.21209,1.4718,0.152246,1.62404,1.36209,1.36209,0.965097,0.0349033,1.31455,0.0475413
3,1.67531,0.123168,1.79848,1.27098,0.196652,1.46763,1.22543,1.22543,0.931516,0.0684844,1.14151,0.0839231
4,1.43395,0.142643,1.57659,0.92828,0.327295,1.25557,1.25567,1.25567,0.909524,0.0904756,1.14207,0.113608
5,1.45315,0.19033,1.64348,1.25299,0.19908,1.45207,1.13182,1.13182,0.884191,0.115809,1.00074,0.131075
6,1.43582,0.154406,1.59022,1.09363,0.261813,1.35544,1.17322,1.17322,0.902903,0.0970971,1.0593,0.113916
7,1.44526,0.167444,1.6127,1.09619,0.266252,1.36244,1.18368,1.18368,0.896172,0.103828,1.06078,0.1229
8,1.28723,0.180946,1.46817,0.909911,0.325147,1.23506,1.18875,1.18875,0.876754,0.123246,1.04224,0.146508
9,1.32316,0.212281,1.53544,1.08246,0.263747,1.34621,1.14057,1.14057,0.861746,0.138254,0.982879,0.157688
10,1.27239,0.191775,1.46416,0.910019,0.325302,1.23532,1.18525,1.18525,0.869021,0.130979,1.03001,0.155243
11,1.32639,0.213433,1.53982,1.08048,0.263462,1.34394,1.14575,1.14575,0.861391,0.138609,0.986937,0.158811
12,1.29012,0.193839,1.48396,0.913296,0.327786,1.24108,1.1957,1.1957,0.869377,0.130623,1.03951,0.156186
13,1.43239,0.209468,1.64186,1.25582,0.20026,1.45607,1.12759,1.12759,0.87242,0.12758,0.983735,0.143858
14,1.41884,0.158651,1.57749,1.09411,0.261803,1.35592,1.16341,1.16341,0.899428,0.100572,1.0464,0.117007
15,1.43305,0.172,1.60505,1.09427,0.265947,1.36022,1.17999,1.17999,0.892838,0.107162,1.05354,0.12645
16,1.27903,0.182971,1.462,0.910019,0.325302,1.23532,1.1835,1.1835,0.874849,0.125151,1.03538,0.148116
17,1.31897,0.213601,1.53257,1.08048,0.263462,1.34394,1.14035,1.14035,0.860626,0.139374,0.981418,0.158936
18,1.26893,0.192583,1.46151,0.910019,0.325302,1.23532,1.1831,1.1831,0.86823,0.13177,1.0272,0.155897
19,1.3431,0.213982,1.55709,1.08386,0.26588,1.34974,1.15362,1.15362,0.862575,0.137425,0.995086,0.158536
20,1.37619,0.18948,1.56567,1.08502,0.262376,1.3474,1.162,1.162,0.878979,0.121021,1.02137,0.140627
21,1.47303,0.178759,1.65178,1.26523,0.199474,1.4647,1.12773,1.12773,0.891778,0.108222,1.00568,0.122045
22,1.37739,0.151979,1.52937,0.923429,0.32804,1.25147,1.22206,1.22206,0.900626,0.0993738,1.10062,0.121441
23,1.33364,0.203096,1.53673,1.08048,0.263462,1.34394,1.14345,1.14345,0.867839,0.132161,0.99233,0.15112
24,1.2636,0.193578,1.45718,0.910019,0.325302,1.23532,1.1796,1.1796,0.867156,0.132844,1.0229,0.156703
25,1.32379,0.212679,1.53647,1.08048,0.263462,1.34394,1.14325,1.14325,0.861579,0.138421,0.985004,0.15825
26,1.28789,0.193937,1.48182,0.913296,0.327786,1.24108,1.19398,1.19398,0.869123,0.130877,1.03771,0.156264
27,1.43118,0.209565,1.64075,1.25582,0.20026,1.45607,1.12683,1.12683,0.872275,0.127725,0.982905,0.143925
28,1.41788,0.158702,1.57658,1.09411,0.261803,1.35592,1.16274,1.16274,0.899338,0.100662,1.0457,0.117044
29,1.43243,0.172055,1.60449,1.09427,0.265947,1.36022,1.17958,1.17958,0.892766,0.107234,1.05309,0.126491
30,1.27852,0.183034,1.46155,0.910019,0.325302,1.23532,1.18313,1.18313,0.874767,0.125233,1.03497,0.148167
31,1.31868,0.213651,1.53233,1.08048,0.263462,1.34394,1.14017,1.14017,0.860571,0.139429,0.981199,0.158974
32,1.26869,0.192613,1.4613,0.910019,0.325302,1.23532,1.18293,1.18293,0.868191,0.131809,1.02701,0.155921
33,1.34296,0.214008,1.55697,1.08386,0.26588,1.34974,1.15354,1.15354,0.862549,0.137451,0.994982,0.158555
34,1.37609,0.189497,1.56558,1.08502,0.262376,1.3474,1.16193,1.16193,0.878961,0.121039,1.02129,0.14064
