step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.21627836246652124,0.3921500378780123,5.710261148773879,,,,,4,0.48,0.48159915107426177,0.68448,0,0.21353934194631558,0.010488217903187025,0.1786106959316967,17.02965151757791,0
2,0.32815428498042953,0.43425605536332185,5.669466069957656,0.44,0.5599999999999999,0.201773968013101,0.28776504625562316,4,0.46,0.46080614027141814,0.62432,0,0.20782744006060483,0.009406862196653714,0.22642861530271707,24.070578538214804,0
3,0.33742358714664616,0.4303424561121278,6.206496216811222,0.076,0.9239999999999999,0.16025277054905376,0.4641384025999753,4,0.44,0.43883420031964815,0.61328,0,0.21337298156005552,0.012453795740452595,0.21696947455207227,17.42195544827421,0
4,0.35303008053782625,0.41587809917355373,6.722958363469864,0.096,0.9039999999999999,0.15707397186843278,0.4594397660141426,4,0.46,0.46080614027141814,0.61296,0,0.21368078512396696,0.013665164574887234,0.20219731404958677,14.796551694750104,0
5,0.3602944375620723,0.4027251694273254,6.25853492264647,0.064,0.936,0.1084551834052414,0.44568130392418454,4,0.44,0.43883420031964815,0.59888,0,0.21382752195900986,0.011706192747511888,0.18889764746831558,16.136557080735336,0
6,0.3710237821329955,0.4170351239669422,6.546091466581912,0.08,0.92,0.20216744310595963,0.4185560514182829,4,0.44,0.43883420031964815,0.59488,0,0.2168651859504132,0.012282333853142317,0.200169938016529,16.297386181643112,0
7,0.38643095618301404,0.4135317750182616,5.209474380762634,0.072,0.9279999999999998,0.13515633273248717,0.4663042704060307,4,0.42,0.3883536590788683,0.59888,0,0.21575511322132943,0.00972095997497671,0.19777666179693218,20.345383820737933,0
8,0.37804742735075275,0.416641975308642,4.380304110299439,0.064,0.9359999999999998,0.12448923460876159,0.4715336581124245,4,0.42,0.3883536590788683,0.60944,0,0.2141595061728395,0.011770239697612237,0.2024824691358025,17.202918066050856,0
9,0.38617692191571956,0.408530151773395,5.171603260347974,0.112,0.888,0.11788662331198993,0.408512103667576,4,0.44,0.3970620965947028,0.58832,0,0.21114357600844086,0.00876733274280664,0.19904025647268891,22.70248686933846,0
10,0.39159115641098324,0.3986880165289256,5.036350004925771,0.092,0.9079999999999998,0.12004229176204578,0.4775064578404222,4,0.44,0.40870171005592354,0.58912,0,0.21565030991735532,0.00982028644526219,0.18303770661157023,18.638733975003042,0
11,0.40224708918159563,0.4043604415226038,4.530914425711336,0.084,0.9159999999999998,0.18439680144218965,0.4484432152268477,4,0.44,0.40870171005592354,0.59088,0,0.21784453372291207,0.009670482409658919,0.18651590779969168,19.287135832375725,0
12,0.4047997267686439,0.40615466513789644,4.832290893346908,0.052,0.9479999999999998,0.1510379800667635,0.5354756679113868,4,0.44,0.42118294045052146,0.58832,0,0.21625325034294957,0.009179445867158596,0.18990141479494693,20.687677398301275,0
13,0.4029739768341996,0.4135825014203393,4.876730830848375,0.048,0.9519999999999998,0.15488642391000276,0.5321149966909038,4,0.42,0.3883536590788683,0.59888,0,0.21281957633308984,0.01207778466052034,0.20076292508724947,16.622495824379115,0
14,0.4039078525133408,0.4062271731190651,4.604889445781586,0.04,0.96,0.13288959796485286,0.5190146555646766,4,0.42,0.38877920890756623,0.59248,0,0.2191294334875416,0.009196059181104445,0.18709773963152349,20.34542579020822,0
15,0.40509240813307285,0.40563874685496315,4.49775364179486,0.02,0.98,0.06438664714497304,0.6753544697447175,4,0.42,0.38877920890756623,0.58784,0,0.21243608473338207,0.010706809754172276,0.19320266212158108,18.04483936461961,0
16,0.40440064014164456,0.3959157478326739,4.535827879647979,0.064,0.9359999999999999,0.17244795050174,0.45890558635550627,4,0.44,0.42118294045052146,0.59152,0,0.21145947310832422,0.01052508106183136,0.1844562747243497,17.525401813129065,0
17,0.4010498072086995,0.4032334710743802,4.55670569897206,0.028,0.9719999999999999,0.09721282074061853,0.603703238508607,4,0.46,0.45711103760343397,0.5952,0,0.21240289256198347,0.009750641945840622,0.1908305785123967,19.57107845538316,0
18,0.40124611448040265,0.4054440065886865,4.502046057620499,0.032,0.968,0.11189529030704137,0.5713191623497337,4,0.44,0.40870171005592354,0.592,0,0.21465826400617166,0.009174966739744023,0.18909687037384548,20.610087833312537,0
19,0.4054541231393118,0.40422520661157024,4.417090097127372,0.008,0.992,0.07291912219238321,0.7176759401605975,4,0.42,0.3883536590788683,0.592,0,0.2121038223140496,0.008505313586912436,0.19212138429752065,22.588395164306196,0
20,0.4054183497369517,0.40729968099080494,4.468740192886499,0.028,0.972,0.10296292900926804,0.6246319748869978,4,0.42,0.37213443133763624,0.58896,0,0.21516023435708181,0.009168733764036967,0.19213944663372312,20.95594130864202,0
21,0.40268515139684063,0.4116972477064219,4.453426481339372,0.02,0.98,0.12114741317839973,0.6877708058724818,4,0.44,0.392464145790756,0.59184,0,0.21317229189462167,0.010106055109626122,0.19852495581180024,19.644159235061284,0
22,0.4023415672826539,0.4116972477064219,4.451009618237113,0.008,0.992,0.07862174571543795,0.6859556941043607,4,0.44,0.392464145790756,0.59184,0,0.21520968352832254,0.008900543240837073,0.19648756417809937,22.075906926285572,0
23,0.40439625467492313,0.42694241723033105,4.502848509217761,0.044,0.956,0.14431219625011635,0.5179897734791413,4,0.44,0.392464145790756,0.58992,0,0.2221508988964044,0.010874296646882204,0.2047915183339267,18.832622006191357,0
24,0.41534172103449296,0.42961248285322357,4.235454619712643,0.06,0.9399999999999997,0.12320385865469916,0.4557103341988371,4,0.44,0.381423580117824,0.59888,0,0.22042663323045267,0.011040044689083414,0.2091858496227709,18.947916925519102,0
25,0.40423189453263736,0.4251899729233994,4.300151246277517,0.048,0.9519999999999998,0.10405797584292933,0.5022406801894793,4,0.44,0.381423580117824,0.59328,0,0.22293377150842866,0.008084144249173874,0.20225620141497072,25.018875861305848,0
26,0.40783645868067914,0.4250730124391563,4.271360603799636,0.028,0.972,0.07899740552850185,0.5834614400158914,4,0.44,0.381423580117824,0.59216,0,0.22288372093023257,0.010913043463643461,0.2071541373715522,18.982251657081836,0
27,0.40779191522894964,0.4248242293131423,4.283223881594311,0.048,0.9519999999999998,0.1114372698183569,0.4821333886284391,4,0.42,0.359670598709103,0.59088,0,0.21659653866955106,0.010413513938133483,0.20822769064359123,19.995910302772778,0
28,0.3978828471032998,0.4229517861821994,4.315580676919826,0.056,0.9439999999999997,0.1019958841198884,0.4609596084542962,4,0.42,0.34484971654722435,0.59504,0,0.21702222901563456,0.009694765676389269,0.20592955716656486,21.241313512928713,0
29,0.3971903172723059,0.426336361254258,4.286515729249774,0.032,0.968,0.15577852972252224,0.5648855076163517,5,0.44,0.3508263360057876,0.59344,0,0.22347803301598393,0.009685791988487449,0.20285832823827407,20.9439071662278,0
30,0.3924046954667568,0.42794145243009946,4.2892954829047065,0.056,0.944,0.19960750942469938,0.5477359725648733,5,0.44,0.3508263360057876,0.59152,0,0.21381487041554595,0.009076578703085085,0.2141265820145535,23.591111697381407,0
31,0.3826129796209687,0.4184522924674553,4.312241597524385,0.076,0.9239999999999998,0.17192154861396078,0.5109835957379046,4,0.42,0.34484971654722435,0.608,0,0.2203577268576525,0.00905068241287551,0.1980945656098028,21.88725187484131,0
32,0.39821518361760716,0.4246506344307269,5.245617929591441,0.112,0.888,0.20376586995329843,0.42530257470070043,4,0.44,0.36835813218613966,0.58896,0,0.21902702760631,0.010859846526748599,0.20562360682441694,18.934301356649094,0
33,0.416046703658694,0.41550397848751347,5.029389792244344,0.08,0.9199999999999997,0.17115349345358705,0.4856541994211578,4,0.42,0.34484971654722435,0.58224,0,0.21825475544975642,0.012738973670981181,0.19724922303775705,15.483917946002359,0
