step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,48.2457,21.6879,69.9336,5.52261,3.72474,9.24734,7.56256,7.56256,0.689879,0.310121,5.21725,2.34531
2,42.7677,19.1438,61.9114,5.52174,3.72516,9.2469,6.69537,6.69537,0.690788,0.309212,4.62508,2.07029
3,41.7977,18.6782,60.4758,5.46428,3.42954,8.89382,6.79976,6.79976,0.691146,0.308854,4.69963,2.10013
4,42.8736,19.0185,61.8921,6.03401,3.47644,9.51045,6.5078,6.5078,0.692715,0.307285,4.50805,1.99975
5,43.3668,19.3213,62.6882,6.39795,3.26024,9.65819,6.49068,6.49068,0.691786,0.308214,4.49016,2.00051
6,42.1534,18.5699,60.7233,5.5458,3.2122,8.758,6.93347,6.93347,0.694189,0.305811,4.81313,2.12033
7,43.3629,19.1517,62.5146,5.17203,3.23508,8.40711,7.43592,7.43592,0.693644,0.306356,5.15788,2.27804
8,44.6632,19.7662,64.4295,5.58565,3.26806,8.85371,7.27711,7.27711,0.693211,0.306789,5.04458,2.23254
9,45.1092,19.833,64.9422,5.58849,3.26774,8.85623,7.33294,7.33294,0.694606,0.305394,5.0935,2.23944
10,45.737,20.2377,65.9747,6.05396,3.04418,9.09814,7.25145,7.25145,0.693251,0.306749,5.02707,2.22438
11,45.3534,19.9936,65.3471,5.89021,3.07842,8.96863,7.28618,7.28618,0.694039,0.305961,5.0569,2.22929
12,46.1496,20.3208,66.4704,6.30958,3.91102,10.2206,6.50357,6.50357,0.694288,0.305712,4.51535,1.98822
13,45.3858,19.9137,65.2995,5.67058,4.16026,9.83084,6.64231,6.64231,0.695041,0.304959,4.61668,2.02563
14,44.4796,19.6574,64.1369,5.6501,4.12437,9.77446,6.56168,6.56168,0.693509,0.306491,4.55059,2.01109
15,43.7048,19.3626,63.0673,5.66129,4.09104,9.75234,6.4669,6.4669,0.692986,0.307014,4.48147,1.98543
16,43.5775,19.3538,62.9313,5.70975,4.10784,9.81759,6.41005,6.41005,0.692462,0.307538,4.43872,1.97134
17,41.6433,18.3555,59.9988,5.30248,3.01985,8.32233,7.20937,7.20937,0.694069,0.305931,5.0038,2.20557
18,41.6465,18.3562,60.0027,5.30248,3.01985,8.32233,7.20984,7.20984,0.694077,0.305923,5.00419,2.20565
19,41.7867,18.4321,60.2188,5.39592,3.20929,8.60521,6.99795,6.99795,0.693914,0.306086,4.85597,2.14197
20,41.7564,18.4909,60.2473,5.53827,3.39509,8.93337,6.74407,6.74407,0.693084,0.306916,4.67421,2.06986
21,41.3099,18.5991,59.909,3.90552,3.94111,7.84664,7.63499,7.63499,0.689544,0.310456,5.26467,2.37033
22,41.3916,18.6516,60.0433,5.6654,3.63313,9.29853,6.45729,6.45729,0.689364,0.310636,4.45142,2.00587
23,41.8442,18.8061,60.6503,5.51256,3.63891,9.15147,6.62738,6.62738,0.689926,0.310074,4.5724,2.05498
24,41.3686,18.6065,59.9751,4.90366,3.7155,8.61917,6.95834,6.95834,0.689762,0.310238,4.7996,2.15874
25,41.2976,18.6207,59.9183,4.90366,3.7155,8.61917,6.95175,6.95175,0.689233,0.310767,4.79137,2.16038
26,40.9093,18.6701,59.5794,4.54629,3.51801,8.0643,7.38804,7.38804,0.686636,0.313364,5.07289,2.31515
27,40.71,18.6476,59.3576,3.71673,3.70581,7.42254,7.99694,7.99694,0.685843,0.314157,5.48464,2.5123
28,41.1441,18.5798,59.7239,3.92911,3.93458,7.86368,7.5949,7.5949,0.688905,0.311095,5.23216,2.36273
