step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.4555491407755954,0.4991043083900226,3.184922009842308,,,,,3,0.42,0.5259269640168635,0.34288,0,0.2562562358276644,0.012474187848415965,0.2510113378684808,20.122459347151445,0
2,0.5597646288187419,0.691243712848651,1.161217909072531,0.636,0.36400000000000005,0.7204368721307606,0.16531398001382347,5,0.32,0.3485290050841328,0.25904,0,0.31808794391098916,0.012637547174053982,0.373155768937662,29.527547062596472,0
3,0.569968107130311,0.7211969755222349,1.4506737177175968,0.092,0.9079999999999999,0.24166939712616792,0.3502364073320504,6,0.22,0.2528709984529335,0.25888,0,0.32585971207655173,0.014400492586959775,0.3953372634456832,27.453037530374274,0
4,0.5690759097841641,0.7373766947434799,1.1935302369737268,0.104,0.8959999999999999,0.40774551351178784,0.3234547120252595,6,0.22,0.2528709984529335,0.18752,0,0.3329174361515247,0.01551077956006116,0.4044592585919552,26.076011010652284,0
5,0.5713076025372145,0.7572986454105335,1.3185037343844666,0.044,0.956,0.23819215445954736,0.3947593508916167,6,0.22,0.2528709984529335,0.1728,0,0.3395520563352732,0.017475979445045565,0.4177465890752604,23.904044427889932,0
6,0.5733801028281282,0.7640306122448979,1.1607358834128803,0.016,0.9840000000000001,0.20393725184902994,0.6287523941731384,6,0.22,0.2528709984529335,0.16576,0,0.3422053571428571,0.015137140065351839,0.4218252551020408,27.866905722011374,0
7,0.5743860459391216,0.7642979141866363,1.1394192130524847,0.004,0.996,0.13581504500297056,0.7514261764161304,6,0.22,0.2528709984529335,0.16032,0,0.35184643651984887,0.0200163839128452,0.4124514776667874,20.605693788781856,0
8,0.5750476244793723,0.7640306122448979,1.1366275859063484,0.008,0.992,0.13581504500297056,0.7514261764161304,6,0.22,0.2528709984529335,0.16576,0,0.34496556122448985,0.014316285335573558,0.41906505102040803,29.271912454769392,0
9,0.575695635702614,0.7636939791760977,1.1351451227619023,0.012,0.9880000000000001,0.04726071670644643,0.7718170807685885,6,0.22,0.2528709984529335,0.17088,0,0.3462250389819425,0.015911031629269184,0.4174689401941552,26.23770412386077,0
10,0.5762558366895759,0.7640306122448979,1.137298796233207,0.012,0.9880000000000001,0.04726071670644643,0.7718170807685885,6,0.22,0.2528709984529335,0.16704,0,0.3467474489795918,0.01978848334366437,0.41728316326530607,21.08717257499709,0
11,0.575854032463644,0.7642979141866363,1.1330363616301806,0.008,0.992,0.13581504500297056,0.7514261764161304,6,0.22,0.2528709984529335,0.15776,0,0.3436610423891103,0.016091577373326643,0.42063687179752596,26.140188872644178,0
12,0.5751425648070978,0.7640306122448979,1.1297146910968583,0.008,0.992,0.13581504500297056,0.7514261764161304,6,0.22,0.2528709984529335,0.16336,0,0.35020918367346937,0.01718963718680272,0.4138214285714285,24.073889639109915,0
13,0.574925938236953,0.7636939791760977,1.1283933581995775,0.004,0.996,0.04726071670644643,0.7718170807685885,6,0.22,0.2528709984529335,0.16864,0,0.3468977918615764,0.01536532560162453,0.41679618731452134,27.1257634312972,0
14,0.5749498047296061,0.7640306122448979,1.129417315984455,0.008,0.992,0.04726071670644643,0.7718170807685885,6,0.22,0.2528709984529335,0.16576,0,0.35113903061224494,0.013125128356108639,0.41289158163265294,31.458098574745502,0
15,0.5752834551376234,0.7642979141866363,1.1301236670340655,0.008,0.992,0.13581504500297056,0.7514261764161304,6,0.22,0.2528709984529335,0.16032,0,0.3391478184358987,0.01582251515061229,0.4251500957507377,26.869943981964557,0
16,0.5756186096302542,0.7640306122448979,1.1308246524406484,0.008,0.992,0.13581504500297056,0.7514261764161304,6,0.22,0.2528709984529335,0.16336,0,0.3537410714285714,0.011560771002125138,0.41028954081632646,35.48980779403949,0
17,0.5754811779148976,0.7636939791760977,1.128855889530229,0.008,0.992,0.04726071670644643,0.7718170807685885,6,0.22,0.2528709984529335,0.16864,0,0.34329007595191385,0.018224991732497357,0.42040390322418386,23.067439996395336,0
18,0.5752895596693657,0.7640306122448979,1.129684583894421,0.004,0.996,0.04726071670644643,0.7718170807685885,6,0.22,0.2528709984529335,0.16336,0,0.34599744897959184,0.011948702647150478,0.41803316326530615,34.98565288717755,0
19,0.5749905564959399,0.7642979141866363,1.1281229199089018,0.008,0.992,0.13581504500297056,0.7514261764161304,6,0.22,0.2528709984529335,0.15776,0,0.3425443817607784,0.018436710265955315,0.4217535324258579,22.87574769804001,0
20,0.5746052080324452,0.7640306122448979,1.1263997797022438,0.008,0.992,0.13581504500297056,0.7514261764161304,6,0.22,0.2528709984529335,0.16576,0,0.3551084183673469,0.013449438000746463,0.40892219387755097,30.404407519098953,0
