step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,10.0735,4.18897,14.2624,3.39271,1.0854,4.47811,3.18492,3.18492,0.706294,0.293706,2.24949,0.935431
2,2.51381,0.144895,2.65871,2.0655,0.224089,2.28958,1.16122,1.16122,0.945502,0.0544984,1.09793,0.0632845
3,2.54,0.162675,2.70268,1.53427,0.328781,1.86305,1.45067,1.45067,0.93981,0.0601904,1.36336,0.0873166
4,1.86053,0.180643,2.04117,1.36687,0.343327,1.7102,1.19353,1.19353,0.911501,0.0884995,1.0879,0.105627
5,1.62993,0.232961,1.86289,0.967139,0.445741,1.41288,1.3185,1.3185,0.874946,0.125054,1.15362,0.164884
6,1.34158,0.2977,1.63928,0.966337,0.445936,1.41227,1.16074,1.16074,0.818395,0.181605,0.949941,0.210795
7,1.30441,0.303651,1.60806,0.96534,0.445957,1.4113,1.13942,1.13942,0.811169,0.188831,0.924262,0.215157
8,1.30065,0.304584,1.60523,0.966341,0.445934,1.41228,1.13663,1.13663,0.810255,0.189745,0.920959,0.215669
9,1.29847,0.305168,1.60364,0.966935,0.445779,1.41271,1.13515,1.13515,0.809702,0.190298,0.91913,0.216016
10,1.30131,0.306753,1.60806,0.967307,0.446623,1.41393,1.1373,1.1373,0.80924,0.19076,0.920348,0.216951
11,1.29374,0.307181,1.60092,0.966299,0.446648,1.41295,1.13304,1.13304,0.808122,0.191878,0.915632,0.217404
12,1.29122,0.306114,1.59733,0.9673,0.446625,1.41393,1.12971,1.12971,0.808359,0.191641,0.913215,0.2165
13,1.29108,0.30488,1.59596,0.967895,0.446471,1.41437,1.12839,1.12839,0.808968,0.191032,0.912834,0.215559
14,1.2899,0.305146,1.59505,0.966342,0.445933,1.41228,1.12942,1.12942,0.808692,0.191308,0.913351,0.216067
15,1.28859,0.306347,1.59494,0.965342,0.445955,1.4113,1.13012,1.13012,0.807926,0.192074,0.913056,0.217068
16,1.29142,0.307475,1.5989,0.967296,0.446626,1.41392,1.13082,1.13082,0.807696,0.192304,0.913362,0.217462
17,1.2901,0.30652,1.59662,0.967895,0.446471,1.41437,1.12886,1.12886,0.808019,0.191981,0.912137,0.216719
18,1.29119,0.306098,1.59729,0.9673,0.446625,1.41393,1.12968,1.12968,0.808364,0.191636,0.913196,0.216488
19,1.28786,0.30612,1.59398,0.966299,0.446648,1.41295,1.12812,1.12812,0.807952,0.192048,0.911469,0.216654
20,1.28516,0.305623,1.59078,0.966339,0.445934,1.41227,1.1264,1.1264,0.807879,0.192121,0.909995,0.216405
21,1.28852,0.30546,1.59398,0.966938,0.445779,1.41272,1.12831,1.12831,0.808366,0.191634,0.912086,0.216222
22,1.29385,0.307259,1.60111,0.9673,0.446625,1.41393,1.13239,1.13239,0.808096,0.191904,0.915078,0.21731
23,1.28856,0.307599,1.59616,0.966302,0.446647,1.41295,1.12967,1.12967,0.807288,0.192712,0.911966,0.2177
24,1.28763,0.306449,1.59408,0.967296,0.446626,1.41392,1.12742,1.12742,0.807758,0.192242,0.910681,0.216737
25,1.28861,0.305139,1.59375,0.967892,0.446472,1.41436,1.12683,1.12683,0.80854,0.19146,0.911087,0.215743
26,1.28818,0.305342,1.59353,0.966342,0.445933,1.41228,1.12834,1.12834,0.808386,0.191614,0.912134,0.216205
27,1.28738,0.306491,1.59387,0.965345,0.445955,1.4113,1.12937,1.12937,0.807707,0.192293,0.912197,0.217169
28,1.29057,0.307576,1.59815,0.967296,0.446626,1.41392,1.13029,1.13029,0.807542,0.192458,0.912759,0.217534
29,1.2895,0.306593,1.5961,0.967892,0.446472,1.41436,1.12849,1.12849,0.80791,0.19209,0.911719,0.216771
30,1.2908,0.306153,1.59695,0.9673,0.446625,1.41393,1.12945,1.12945,0.808289,0.191711,0.91292,0.216527
31,1.28757,0.306159,1.59373,0.966302,0.446647,1.41295,1.12795,1.12795,0.807898,0.192102,0.911265,0.216681
32,1.28495,0.305648,1.5906,0.966342,0.445933,1.41228,1.12627,1.12627,0.807841,0.192159,0.909846,0.216422
33,1.28837,0.305475,1.59384,0.966935,0.445779,1.41271,1.12821,1.12821,0.80834,0.19166,0.911979,0.216233
34,1.29377,0.307273,1.60104,0.967296,0.446626,1.41392,1.13234,1.13234,0.808079,0.191921,0.915021,0.217319
