step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,77.4551,51.4497,128.905,13.6876,12.7339,26.4215,4.87878,4.87878,0.600871,0.399129,2.93151,1.94726
2,13.8773,8.17361,22.0509,5.17547,1.60527,6.78074,3.25199,3.25199,0.62933,0.37067,2.04658,1.20542
3,13.7439,6.67526,20.4191,4.79917,1.55839,6.35756,3.21179,3.21179,0.673088,0.326912,2.16181,1.04997
4,14.0787,6.31366,20.3924,4.79123,1.50263,6.29385,3.24005,3.24005,0.690391,0.309609,2.2369,1.00315
5,14.2787,6.26948,20.5482,4.50393,1.88378,6.38771,3.21684,3.21684,0.69489,0.30511,2.23535,0.98149
6,13.9728,6.29966,20.2725,4.33278,1.88987,6.22265,3.25786,3.25786,0.689251,0.310749,2.24548,1.01238
7,13.4521,5.79713,19.2492,4.16602,1.6528,5.81882,3.3081,3.3081,0.698838,0.301162,2.31182,0.996272
8,13.3647,5.78967,19.1544,4.23883,1.65697,5.8958,3.24882,3.24882,0.697737,0.302263,2.26682,0.981999
9,13.5289,5.78362,19.3125,4.41855,1.55785,5.9764,3.23146,3.23146,0.700525,0.299475,2.26372,0.967743
10,13.5805,5.77788,19.3584,4.41411,1.55704,5.97115,3.24199,3.24199,0.701531,0.298469,2.27436,0.967633
11,13.668,5.76078,19.4288,4.44966,1.5697,6.01936,3.22772,3.22772,0.703492,0.296508,2.27067,0.957042
12,13.5264,5.76426,19.2906,4.42072,1.55697,5.97769,3.2271,3.2271,0.701189,0.298811,2.26281,0.964296
13,13.4664,5.78556,19.252,4.42149,1.55228,5.97376,3.22275,3.22275,0.699482,0.300518,2.25426,0.968494
14,13.5264,5.78127,19.3077,4.4205,1.55048,5.97097,3.23359,3.23359,0.700572,0.299428,2.26536,0.968229
15,13.5668,5.80472,19.3715,4.41465,1.55037,5.96503,3.24752,3.24752,0.700348,0.299652,2.27439,0.973125
16,13.5638,5.80439,19.3682,4.42149,1.55228,5.97376,3.24221,3.24221,0.700313,0.299687,2.27056,0.971646
17,13.5443,5.81065,19.3549,4.42149,1.55228,5.97376,3.23999,3.23999,0.699785,0.300215,2.2673,0.972695
18,13.6018,5.81238,19.4142,4.4205,1.55048,5.97097,3.25142,3.25142,0.700612,0.299388,2.27799,0.973439
19,13.5687,5.80258,19.3712,4.41465,1.55037,5.96503,3.24747,3.24747,0.700454,0.299546,2.2747,0.972766
20,13.5661,5.79882,19.3649,4.42149,1.55228,5.97376,3.24165,3.24165,0.70055,0.29945,2.27094,0.970714
21,13.5444,5.80904,19.3535,4.42149,1.55228,5.97376,3.23975,3.23975,0.699845,0.300155,2.26732,0.972426
22,13.6009,5.81191,19.4128,4.4205,1.55048,5.97097,3.25119,3.25119,0.700614,0.299386,2.27783,0.973361
23,13.568,5.80234,19.3704,4.41465,1.55037,5.96503,3.24732,3.24732,0.700452,0.299548,2.27459,0.972727
24,13.5656,5.79871,19.3643,4.42149,1.55228,5.97376,3.24156,3.24156,0.700547,0.299453,2.27086,0.970696
25,13.5441,5.80899,19.3531,4.42149,1.55228,5.97376,3.23969,3.23969,0.699843,0.300157,2.26727,0.972416
26,13.6007,5.81188,19.4125,4.4205,1.55048,5.97097,3.25115,3.25115,0.700612,0.299388,2.2778,0.973356
27,13.5679,5.80233,19.3702,4.41465,1.55037,5.96503,3.24729,3.24729,0.700451,0.299549,2.27457,0.972724
