step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,27.4637,37.8979,65.3615,9.04361,5.50802,14.5516,4.4917,4.4917,0.420181,0.579819,1.88733,2.60437
2,1.96801,8.07298,10.041,2.46345,1.42034,3.8838,2.58535,2.58535,0.195998,0.804002,0.506724,2.07863
3,1.83259,3.31665,5.14924,2.27789,0.580891,2.85878,1.8012,1.8012,0.355896,0.644104,0.64104,1.16016
4,1.88144,1.44088,3.32233,1.83921,0.403008,2.24222,1.48172,1.48172,0.566303,0.433697,0.8391,0.642616
5,2.01126,0.684093,2.69535,1.70374,0.346971,2.05071,1.31435,1.31435,0.746195,0.253805,0.980762,0.333588
6,2.07049,0.381022,2.45151,1.59719,0.361563,1.95876,1.25156,1.25156,0.844576,0.155424,1.05704,0.194522
7,1.88363,0.274452,2.15808,1.36611,0.35796,1.72407,1.25173,1.25173,0.872826,0.127174,1.09255,0.159188
8,1.76099,0.247149,2.00814,1.36581,0.354481,1.72029,1.16733,1.16733,0.876927,0.123073,1.02366,0.143667
9,1.78481,0.217903,2.00272,1.17515,0.411132,1.58628,1.26252,1.26252,0.891196,0.108804,1.12515,0.137367
10,1.62147,0.226705,1.84817,1.17457,0.411283,1.58585,1.16541,1.16541,0.877335,0.122665,1.02246,0.142955
11,1.58193,0.236006,1.81793,1.17356,0.411308,1.58487,1.14706,1.14706,0.870179,0.129821,0.998146,0.148912
12,1.53369,0.240171,1.77386,0.966342,0.445933,1.41228,1.25603,1.25603,0.864606,0.135394,1.08597,0.17006
13,1.31463,0.291483,1.60611,0.966938,0.445779,1.41272,1.13689,1.13689,0.818516,0.181484,0.930565,0.206328
14,1.28609,0.304017,1.59011,0.966342,0.445933,1.41228,1.12592,1.12592,0.808807,0.191193,0.910651,0.215267
15,1.28705,0.306011,1.59307,0.965342,0.445955,1.4113,1.1288,1.1288,0.80791,0.19209,0.911966,0.21683
16,1.29033,0.307341,1.59767,0.967296,0.446626,1.41392,1.12996,1.12996,0.807632,0.192368,0.912591,0.217368
17,1.28948,0.306426,1.59591,0.967895,0.446471,1.41437,1.12835,1.12835,0.807992,0.192008,0.911701,0.216653
18,1.29077,0.306055,1.59682,0.9673,0.446625,1.41393,1.12935,1.12935,0.808335,0.191665,0.912897,0.216458
19,1.28759,0.306096,1.59369,0.966299,0.446648,1.41295,1.12792,1.12792,0.807932,0.192068,0.911281,0.216636
20,1.28499,0.305611,1.5906,0.966339,0.445934,1.41227,1.12627,1.12627,0.807864,0.192136,0.909872,0.216396
21,1.28841,0.305455,1.59386,0.966938,0.445779,1.41272,1.12822,1.12822,0.808356,0.191644,0.912006,0.216218
22,1.29378,0.307258,1.60104,0.9673,0.446625,1.41393,1.13233,1.13233,0.808088,0.191912,0.915026,0.217309
23,1.28852,0.307598,1.59611,0.966302,0.446647,1.41295,1.12963,1.12963,0.807283,0.192717,0.911933,0.217699
24,1.2876,0.306449,1.59405,0.967296,0.446626,1.41392,1.1274,1.1274,0.807754,0.192246,0.910659,0.216737
25,1.28859,0.305139,1.59373,0.967892,0.446472,1.41436,1.12682,1.12682,0.808537,0.191463,0.911073,0.215743
26,1.28817,0.305342,1.59351,0.966342,0.445933,1.41228,1.12833,1.12833,0.808385,0.191615,0.912125,0.216206
27,1.28737,0.306491,1.59387,0.965345,0.445955,1.4113,1.12936,1.12936,0.807706,0.192294,0.912191,0.217169
28,1.29056,0.307576,1.59814,0.967296,0.446626,1.41392,1.13029,1.13029,0.807541,0.192459,0.912755,0.217534
29,1.2895,0.306594,1.59609,0.967892,0.446472,1.41436,1.12849,1.12849,0.80791,0.19209,0.911717,0.216771
30,1.2908,0.306153,1.59695,0.9673,0.446625,1.41393,1.12945,1.12945,0.808289,0.191711,0.912918,0.216527
31,1.28757,0.306159,1.59373,0.966302,0.446647,1.41295,1.12794,1.12794,0.807897,0.192103,0.911264,0.216681
32,1.28495,0.305648,1.5906,0.966342,0.445933,1.41228,1.12627,1.12627,0.807841,0.192159,0.909846,0.216422
33,1.28836,0.305475,1.59384,0.966935,0.445779,1.41271,1.12821,1.12821,0.80834,0.19166,0.911978,0.216233
34,1.29377,0.307273,1.60104,0.967296,0.446626,1.41392,1.13234,1.13234,0.808079,0.191921,0.915021,0.217319
35,1.28851,0.307611,1.59612,0.966302,0.446647,1.41295,1.12964,1.12964,0.807276,0.192724,0.911928,0.217708
