step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,62.0022,39.5865,101.589,7.6915,6.30812,13.9996,7.25654,7.25654,0.610326,0.389674,4.42885,2.82769
2,45.1976,25.4107,70.6083,8.88152,4.29707,13.1786,5.3578,5.3578,0.640117,0.359883,3.42962,1.92818
3,44.5908,23.8337,68.4245,8.71116,4.35891,13.0701,5.23521,5.23521,0.651679,0.348321,3.41167,1.82353
4,49.2904,25.1315,74.4218,8.99106,4.41729,13.4083,5.55041,5.55041,0.662311,0.337689,3.6761,1.87431
5,61.9338,29.7236,91.6575,9.49631,4.27071,13.767,6.65776,6.65776,0.67571,0.32429,4.49871,2.15905
6,77.5387,34.604,112.143,8.95891,4.10881,13.0677,8.58166,8.58166,0.691429,0.308571,5.93361,2.64805
7,76.1129,34.1629,110.276,12.5987,10.5691,23.1679,4.75986,4.75986,0.690205,0.309795,3.28528,1.47458
8,82.916,38.0003,120.916,9.80799,5.13944,14.9474,8.08944,8.08944,0.685731,0.314269,5.54718,2.54227
9,86.2677,39.1855,125.453,10.3887,4.81289,15.2015,8.25266,8.25266,0.687648,0.312352,5.67493,2.57773
10,89.5945,40.236,129.831,11.4677,8.05708,19.5247,6.64954,6.64954,0.690088,0.309912,4.58877,2.06077
11,78.1606,34.3709,112.531,9.67657,5.16193,14.8385,7.58375,7.58375,0.694566,0.305434,5.26742,2.31633
12,72.8323,32.0771,104.909,11.2079,5.94662,17.1545,6.11555,6.11555,0.69424,0.30576,4.24566,1.86989
13,78.0907,34.2575,112.348,11.1799,6.09598,17.2759,6.50316,6.50316,0.695078,0.304922,4.5202,1.98296
14,76.5479,33.7312,110.279,10.6619,5.29965,15.9616,6.90904,6.90904,0.694129,0.305871,4.79576,2.11327
15,72.6801,32.6266,105.307,11.1038,5.3091,16.4129,6.41608,6.41608,0.690175,0.309825,4.42822,1.98786
16,74.3327,33.3961,107.729,9.2094,5.31445,14.5239,7.41737,7.41737,0.689998,0.310002,5.11797,2.2994
17,73.9636,33.2376,107.201,10.5898,4.90357,15.4934,6.91915,6.91915,0.689952,0.310048,4.77388,2.14527
18,75.3832,34.2562,109.639,10.026,6.2926,16.3186,6.71869,6.71869,0.687556,0.312444,4.61947,2.09921
19,76.2626,34.811,111.074,9.22859,5.9903,15.2189,7.2984,7.2984,0.686596,0.313404,5.01105,2.28735
