step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.2341914020660979,0.4150123114804555,3.6868253920790903,,,,,3,0.42,0.45548557779848553,0.53504,0,0.2268486457371499,0.012329039071160513,0.18816366574330562,15.26182735388104,0
2,0.24331400073597348,0.4564057300543787,5.1828790652714005,0.488,0.512,0.23909961265443452,0.2212686668683073,4,0.38,0.5960379953511191,0.51696,0,0.23436865919974031,0.01074395488531311,0.2272111638665692,21.147814402791735,0
3,0.24644015145999837,0.46821728395061724,4.519382798714524,0.416,0.584,0.1909193783020823,0.26248129981694385,4,0.36,0.538300689011362,0.50896,0,0.22771950617283948,0.008902693478154847,0.24049777777777775,27.014046745280375,0
4,0.25879980869214586,0.4524724004102234,5.224096578062593,0.212,0.7879999999999998,0.17238209255083237,0.2859879428546344,4,0.36,0.37539582863706134,0.51904,0,0.23737658106939613,0.009325981038872281,0.22980554605964326,24.64143397909287,0
5,0.2648765442478819,0.4830695773649423,5.192763882335418,0.256,0.7439999999999999,0.1860221156330232,0.30686134337962123,4,0.42,0.37250921222718664,0.51232,0,0.23947790913450512,0.01350096615028785,0.2435916682304372,18.042536031781967,0
6,0.264253450461257,0.49323499705412005,4.871469659021814,0.252,0.748,0.16278546696336502,0.27760063467104884,4,0.34,0.4245491686664841,0.51856,0,0.2421855273125158,0.015180778039870172,0.2510494697416042,16.537325628650795,0
7,0.2594602541673727,0.45334714150696775,4.786272530548082,0.172,0.8279999999999998,0.15024581927117103,0.3527841689547602,4,0.36,0.4053621330529884,0.52592,0,0.23452613163345326,0.009079549190150681,0.2188210098735145,24.100426716217065,0
8,0.27012326782124907,0.4669335189697181,5.3184706841000535,0.184,0.8160000000000001,0.11765807028696884,0.3462114769415702,4,0.38,0.39683265871253637,0.51664,0,0.23820662967588707,0.007452731303333138,0.228726889293831,30.69034424889783,0
9,0.27735035132323327,0.4620144628099173,5.6115585874615785,0.12,0.8799999999999999,0.1465130104249977,0.3805474414564971,4,0.32,0.45424340180675354,0.5104,0,0.24024586776859502,0.008531782442254623,0.22176859504132224,25.99323137249586,0
10,0.29886550575670795,0.46393818587105623,5.15746079766616,0.196,0.8039999999999999,0.13347723961849378,0.34597769463850486,4,0.34,0.48385616407107523,0.50464,0,0.24029331704389575,0.009720404905991822,0.22364486882716042,23.00777292613623,0
11,0.2889174669713397,0.4670091941590049,4.719006516465715,0.22,0.78,0.19936866866817313,0.3196147285855868,4,0.32,0.4589898100406874,0.51408,0,0.2457133585722012,0.010243867417279466,0.21911087074094107,21.38946765079588,0
12,0.2868059999014198,0.4789937985850292,4.848542001676695,0.056,0.9440000000000001,0.1253848595254127,0.43518786709125135,5,0.34,0.36154722374458664,0.50464,0,0.24474026115817976,0.009001624554730211,0.23425353742684946,26.023473429999136,0
13,0.3057734016268408,0.4882854218583126,5.453514438067061,0.188,0.8119999999999998,0.1826902235452932,0.34443347192542134,4,0.36,0.556384442674006,0.49776,0,0.2415194464222143,0.011268135726455051,0.2467659754360983,21.89945004449558,0
14,0.30677588916089815,0.48176141596100713,4.86267777596637,0.052,0.948,0.11655881756674571,0.4216463233424616,3,0.36,0.40603912681255505,0.49616,0,0.25093832124166127,0.009136891726252991,0.2372470294917005,25.965835713037908,0
15,0.3041430671616656,0.4951949569089026,4.806788146909867,0.028,0.9719999999999999,0.1490968086975965,0.5411338110398938,3,0.34,0.3961669729587818,0.4904,0,0.24908803367938465,0.012244674597486453,0.24174270977980555,19.742681428988707,0
