step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,75.5562,45.1064,120.663,13.0603,6.91137,19.9716,6.0417,6.0417,0.626177,0.373823,3.78317,2.25852
2,39.959,21.6893,61.6483,6.13618,3.45496,9.59114,6.42764,6.42764,0.648177,0.351823,4.16625,2.26139
3,45.0064,22.1294,67.1359,5.84707,3.84949,9.69656,6.92368,6.92368,0.670378,0.329622,4.64149,2.28219
4,48.7328,23.4177,72.1505,6.7212,3.45421,10.1754,7.09067,7.09067,0.675433,0.324567,4.78927,2.3014
5,54.2742,25.077,79.3512,8.17233,4.55741,12.7297,6.23352,6.23352,0.683975,0.316025,4.26357,1.96995
6,54.0748,24.3709,78.4457,7.05722,4.00964,11.0669,7.08834,7.08834,0.689328,0.310672,4.88619,2.20215
7,55.6192,24.6327,80.2519,7.79749,5.03294,12.8304,6.25481,6.25481,0.693057,0.306943,4.33494,1.91987
8,55.7402,24.3386,80.0788,6.90467,5.11787,12.0225,6.66072,6.66072,0.696067,0.303933,4.6363,2.02441
9,55.2716,24.1179,79.3895,7.11036,4.56213,11.6725,6.80142,6.80142,0.696208,0.303792,4.73521,2.06622
10,54.6819,23.7827,78.4646,6.71294,4.71049,11.4234,6.86874,6.86874,0.696899,0.303101,4.78682,2.08192
11,54.1808,23.7073,77.8882,6.87921,5.09612,11.9753,6.50405,6.50405,0.695623,0.304377,4.52437,1.97968
12,54.8297,24.0657,78.8954,7.03127,4.56609,11.5974,6.80288,6.80288,0.694967,0.305033,4.72778,2.0751
13,53.8081,23.9055,77.7136,6.01493,4.98461,10.9995,7.06516,7.06516,0.69239,0.30761,4.89185,2.17331
14,54.2152,24.1016,78.3168,6.03025,4.69589,10.7261,7.30149,7.30149,0.692255,0.307745,5.05449,2.247
15,55.7816,24.8455,80.6271,8.03314,5.5229,13.556,5.94769,5.94769,0.691846,0.308154,4.11489,1.8328
16,54.8455,24.0338,78.8794,9.00972,5.6413,14.651,5.38388,5.38388,0.695309,0.304691,3.74346,1.64042
17,57.0731,24.498,81.5711,9.29961,5.9239,15.2235,5.35823,5.35823,0.699673,0.300327,3.74901,1.60922
18,56.5777,24.153,80.7307,9.47348,5.81834,15.2918,5.27934,5.27934,0.70082,0.29918,3.69987,1.57947
19,56.3181,24.2562,80.5742,9.19833,5.29059,14.4889,5.56109,5.56109,0.698959,0.301041,3.88697,1.67412
20,56.1162,23.9948,80.1109,8.55634,5.1497,13.706,5.84494,5.84494,0.700481,0.299519,4.09426,1.75067
21,55.3402,23.8166,79.1567,8.13534,4.60736,12.7427,6.21193,6.21193,0.699122,0.300878,4.34289,1.86903
22,54.7418,23.6327,78.3745,8.48671,5.76078,14.2475,5.50094,5.50094,0.698464,0.301536,3.84221,1.65873
23,54.9081,23.6476,78.5557,8.41253,5.40135,13.8139,5.68672,5.68672,0.69897,0.30103,3.97485,1.71187
24,56.4569,24.1516,80.6085,9.8606,6.44054,16.3011,4.94496,4.94496,0.700384,0.299616,3.46337,1.48159
25,56.4923,24.2864,80.7788,9.58258,6.24633,15.8289,5.10324,5.10324,0.699346,0.300654,3.56893,1.53431
26,56.465,24.283,80.7481,9.59105,6.23056,15.8216,5.10366,5.10366,0.699274,0.300726,3.56885,1.5348
27,56.4645,24.2832,80.7477,9.59075,6.23114,15.8219,5.10354,5.10354,0.699271,0.300729,3.56876,1.53478
28,54.0343,23.4377,77.472,7.45817,5.45429,12.9125,5.99978,5.99978,0.697468,0.302532,4.18466,1.81513
29,56.989,24.5371,81.526,9.77764,6.57866,16.3563,4.98438,4.98438,0.699028,0.300972,3.48422,1.50016
30,56.9809,24.5414,81.5224,9.75341,6.55551,16.3089,4.99864,4.99864,0.698961,0.301039,3.49385,1.50479
31,56.966,24.5334,81.4994,9.75341,6.55551,16.3089,4.99723,4.99723,0.698974,0.301026,3.49294,1.50429
32,56.9601,24.5339,81.494,9.75341,6.55551,16.3089,4.9969,4.9969,0.698948,0.301052,3.49257,1.50432
33,56.9185,24.5248,81.4433,9.74541,6.56074,16.3061,4.99464,4.99464,0.698873,0.301127,3.49062,1.50402
34,56.9183,24.5248,81.4431,9.74865,6.55668,16.3053,4.99488,4.99488,0.698872,0.301128,3.49078,1.5041
35,56.9246,24.5246,81.4492,9.742,6.56893,16.3109,4.99354,4.99354,0.698897,0.301103,3.48997,1.50357
36,56.9243,24.5246,81.4488,9.742,6.56893,16.3109,4.99351,4.99351,0.698896,0.301104,3.48995,1.50357
37,56.9135,24.5152,81.4287,9.742,6.56893,16.3109,4.99228,4.99228,0.698936,0.301064,3.48929,1.50299
38,56.9243,24.5246,81.4489,9.742,6.56893,16.3109,4.99352,4.99352,0.698896,0.301104,3.48995,1.50357
39,56.989,24.5895,81.5785,9.8981,6.60497,16.5031,4.94323,4.94323,0.698579,0.301421,3.45323,1.48999
40,56.9245,24.5247,81.4492,9.742,6.56893,16.3109,4.99353,4.99353,0.698896,0.301104,3.48996,1.50357
41,56.989,24.5895,81.5785,9.8981,6.60497,16.5031,4.94323,4.94323,0.698579,0.301421,3.45323,1.48999
