step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.335204316160779,0.40691115702479336,6.252712174903855,,,,,4,0.46,0.4457585795106234,0.59152,0,0.2122551652892562,0.011733202619975451,0.19465599173553716,16.590184115983877,0
2,0.35972769626857065,0.41111772355573184,6.080462475633271,0.14,0.8599999999999999,0.18869098561080758,0.4323608648430181,4,0.46,0.46449350076660234,0.58208,0,0.22153232383345461,0.012006972380664472,0.18958539972227723,15.78960904645518,0
3,0.35148771613712887,0.4199343163834337,6.0878118413746565,0.052,0.9479999999999998,0.12293569859650046,0.5112488566133437,4,0.48,0.4865674388174439,0.59616,0,0.21962408252330895,0.01261202783281598,0.20031023386012475,15.882476356333889,0
4,0.33949149312269183,0.42447280681263133,5.591970452628924,0.204,0.7959999999999999,0.18605577499439732,0.3677004590904027,4,0.48,0.4548788534425877,0.6024,0,0.21609664677525534,0.007998301045756252,0.20622066724712781,25.7830589355654,0
5,0.32813395518482985,0.4197209362139917,5.628133743730922,0.08,0.9199999999999997,0.13120213741471232,0.5257485603353289,4,0.48,0.4865674388174439,0.60912,0,0.2232070901920439,0.010437052562245303,0.1965138460219478,18.828481015110665,0
6,0.3093010938068166,0.42196916761289194,6.8828553193863335,0.104,0.8959999999999998,0.1601112009987981,0.4753226289345308,4,0.44,0.45276794611869015,0.61248,0,0.22117652196698398,0.01146698775495765,0.20079264564590796,17.510496211971365,0
7,0.3028189519904398,0.40856679286100606,5.851251657576519,0.072,0.9279999999999998,0.15758171485430625,0.5008905808088201,4,0.5,0.5117251331950011,0.61648,0,0.2161449432125473,0.00958145152007152,0.19242184964845876,20.082745213015745,0
8,0.30813114978489087,0.4074918997553395,7.045569517599547,0.2,0.7999999999999998,0.18546762664317712,0.3790153770633122,4,0.48,0.4865674388174439,0.60608,0,0.21927307192135603,0.00955066498111209,0.18971764861469287,19.86433918369964,0
9,0.31197500109701903,0.4107275218436244,7.303756168329789,0.104,0.8959999999999999,0.0737351967032163,0.43021380587449204,4,0.5,0.536193882828874,0.60496,0,0.22282181442465357,0.010872786144775527,0.192251970979987,17.681941723130997,0
10,0.3220010590910853,0.40218820861677995,6.943014505058238,0.084,0.9159999999999999,0.0621658386831476,0.5633058746628008,4,0.5,0.536193882828874,0.60256,0,0.2231995464852608,0.014101955677227577,0.18314965986394555,12.987536201074807,0
11,0.32464030684809536,0.4154761904761905,7.1879505587784145,0.032,0.9679999999999999,0.13035790670990122,0.5841240082588983,4,0.54,0.5327432095030107,0.61264,0,0.22086337868480724,0.009207700209033326,0.19517970521541947,21.197443529268693,0
12,0.322138710549997,0.41647392290249435,7.211285419711224,0.008,0.992,0.08533347722090136,0.7468241524072173,4,0.5,0.5117251331950011,0.61008,0,0.22111791383219956,0.00866850331354182,0.1953560090702948,22.53630205863938,0
13,0.3141108924317909,0.4142876395408908,7.132126057912754,0.072,0.9279999999999998,0.10064483031626971,0.5400094912818004,4,0.48,0.4969083323417991,0.60544,0,0.21935041890343884,0.01312040893348857,0.19996855416544998,15.241030609575718,0
14,0.3142615890053117,0.42349401573761813,7.036383254318024,0.084,0.9159999999999999,0.13421521983279766,0.521198680195849,4,0.54,0.5327432095030107,0.6088,0,0.22009521920253916,0.010012128210990826,0.19958562013709796,19.93438517077744,0
15,0.3287928026297699,0.4087621571842501,6.855771269457844,0.064,0.9359999999999998,0.14221938357205782,0.5687084176088046,3,0.54,0.5670762798619234,0.604,0,0.22194413872105295,0.011393859899537572,0.18681801846319712,16.396376654655835,0
16,0.3332772482851511,0.41875928028648796,6.904438852617857,0.068,0.9319999999999999,0.11837981907033868,0.5098634272901303,3,0.54,0.5670762798619234,0.59872,0,0.22264990392173986,0.009366781235839413,0.19486472617695869,20.803808829372716,0
17,0.357168018095283,0.40582725169099326,6.024214480620064,0.072,0.9279999999999998,0.17143838901319858,0.5457080785937984,4,0.44,0.43883420031964815,0.59312,0,0.22431692773228903,0.007896716756339657,0.18322356710573165,23.202499565232063,0
18,0.3624002065843239,0.4237378810376452,5.401599254531414,0.06,0.94,0.12988886773045785,0.5002367820429585,4,0.46,0.4733091862941099,0.60368,0,0.22543781116254696,0.009668909703211456,0.1986494453664075,20.545175357302963,0
19,0.35037504205616593,0.4217306652244456,5.259873454934375,0.024,0.976,0.10343238012076152,0.6132892269026623,4,0.46,0.4733091862941099,0.60672,0,0.22247052460789618,0.00892747608608555,0.1992601406165494,22.319873914545475,0
20,0.34978884794633025,0.41840990479517853,5.679356961510144,0.028,0.9719999999999999,0.09353823087685335,0.6033468697928973,4,0.5,0.536193882828874,0.60064,0,0.2166663027338632,0.010060196868638098,0.19966918508166645,19.847443115563674,0
21,0.34988201474840125,0.41849724866800586,5.543534137652662,0.008,0.992,0.05940449177217047,0.7540879745457043,4,0.46,0.4733091862941099,0.60304,0,0.22217770110926716,0.011481952940698209,0.1963195475587387,17.098097211570757,0
22,0.3490462433734517,0.4001406165494862,5.578636404872326,0.016,0.9840000000000001,0.11902762090927704,0.6455116054446817,4,0.44,0.43883420031964815,0.60304,0,0.2165705786911844,0.010851296874847751,0.1935538128718226,17.836929088214468,0
23,0.3488822821582971,0.40523189798235654,6.834943841702139,0.028,0.9719999999999999,0.09834452250966752,0.6159536668376567,4,0.44,0.43883420031964815,0.60336,0,0.22416422831688357,0.01252170896472431,0.1810676696654729,14.460300121618381,0
24,0.34958835403379573,0.3968679053979589,5.624552080111208,0.028,0.9719999999999999,0.10969496070389526,0.5909667607177099,4,0.44,0.43883420031964815,0.59568,0,0.2228493023870925,0.011382685775078304,0.1740186030108664,15.288009038417764,0
25,0.3503581098657375,0.4097952346315767,5.796566824043702,0.012,0.9880000000000001,0.13482798073140442,0.7129186683974471,4,0.46,0.4733091862941099,0.59744,0,0.2199133769754678,0.008536601198210791,0.18988185765610888,22.243262072018396,0
26,0.35013068208905485,0.413191972232111,5.798313184868091,0.008,0.9919999999999999,0.056436791083223345,0.7554021376260174,4,0.46,0.4733091862941099,0.59968,0,0.22145725792096832,0.011082619737029467,0.1917347143111427,17.300486605212566,0
27,0.34971388623023686,0.4024333796204457,5.813146401531595,0.12,0.88,0.1424388240670697,0.37788423484760547,4,0.48,0.4969083323417991,0.60144,0,0.21825310233860126,0.01256166924091425,0.1841802772818444,14.662086204431825,0
28,0.351944446820775,0.43857142857142856,6.19561645980998,0.168,0.8319999999999999,0.12710533134182184,0.347507681180752,4,0.5,0.536193882828874,0.60816,0,0.22170748299319726,0.010262263831967886,0.2168639455782313,21.132174063063978,0
29,0.3558603378199433,0.4327854215791763,5.79944688624057,0.088,0.9119999999999999,0.16577457976727603,0.4455783140353148,4,0.5,0.5236160898208435,0.59552,0,0.22604736613172777,0.008575904248748836,0.20897014720358958,24.367126910736772,0
