step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,16.1014,6.8707,22.9721,4.58134,1.50599,6.08733,3.77376,3.77376,0.700911,0.299089,2.64507,1.12869
2,11.8308,4.8569,16.6877,4.12552,1.26513,5.39065,3.09567,3.09567,0.708953,0.291047,2.19468,0.900986
3,11.9723,4.92119,16.8935,3.83499,1.09424,4.92924,3.42721,3.42721,0.708694,0.291306,2.42884,0.998367
4,11.8234,4.90475,16.7282,3.83441,1.0951,4.92951,3.39347,3.39347,0.706797,0.293203,2.3985,0.994976
5,11.8164,4.90343,16.7198,3.83094,1.09849,4.92943,3.39183,3.39183,0.706729,0.293271,2.39711,0.994726
6,11.7909,4.89119,16.6821,3.83043,1.10127,4.93171,3.38262,3.38262,0.7068,0.2932,2.39083,0.991784
7,11.7961,4.89218,16.6882,3.82602,1.10438,4.9304,3.38477,3.38477,0.706849,0.293151,2.39252,0.992249
8,11.7268,4.85382,16.5806,3.83103,1.1027,4.93373,3.36066,3.36066,0.707259,0.292741,2.37686,0.983803
9,11.6835,4.83203,16.5155,3.83171,1.09167,4.92338,3.35451,3.35451,0.707425,0.292575,2.37307,0.981445
10,11.7359,4.84902,16.5849,3.87274,1.14207,5.01481,3.30718,3.30718,0.707625,0.292375,2.34025,0.966939
11,11.8893,4.87276,16.762,3.86391,1.15541,5.01932,3.3395,3.3395,0.709298,0.290702,2.3687,0.9708
12,11.8113,4.8012,16.6125,3.8314,1.08373,4.91513,3.37987,3.37987,0.710989,0.289011,2.40305,0.976821
13,11.7843,4.77652,16.5608,3.81699,1.08416,4.90115,3.37897,3.37897,0.711577,0.288423,2.4044,0.974573
14,11.7553,4.77464,16.53,3.80988,1.08544,4.89532,3.37669,3.37669,0.711153,0.288847,2.40134,0.975348
15,11.7187,4.72374,16.4425,3.73607,1.03405,4.77012,3.44698,3.44698,0.712711,0.287289,2.4567,0.990278
16,11.7831,4.71891,16.502,3.70561,1.05373,4.75934,3.46729,3.46729,0.71404,0.28596,2.47578,0.991505
17,11.6494,4.71747,16.3669,3.70042,1.0576,4.75801,3.43986,3.43986,0.711768,0.288232,2.44838,0.991479
18,11.7214,4.76988,16.4913,3.70094,1.0567,4.75764,3.46628,3.46628,0.710764,0.289236,2.4637,1.00257
19,11.7846,4.76908,16.5537,3.74154,1.0357,4.77724,3.46511,3.46511,0.711902,0.288098,2.46682,0.998292
20,11.7842,4.77094,16.5552,3.7456,1.03224,4.77784,3.46499,3.46499,0.711816,0.288184,2.46643,0.998555
21,11.7842,4.77209,16.5563,3.7401,1.03601,4.77611,3.46648,3.46648,0.711767,0.288233,2.46733,0.999157
22,11.9961,4.81154,16.8076,3.70546,1.07133,4.77679,3.5186,3.5186,0.713729,0.286271,2.51133,1.00728
23,12.5609,4.95495,17.5159,3.72717,1.1195,4.84667,3.614,3.614,0.717116,0.282884,2.59166,1.02234
24,12.0383,4.83943,16.8777,3.80707,1.08106,4.88813,3.4528,3.4528,0.713266,0.286734,2.46276,0.990036
25,11.8757,4.81251,16.6882,3.59694,1.12598,4.72293,3.53345,3.53345,0.711623,0.288377,2.51449,1.01897
26,11.8581,4.82829,16.6864,3.86054,1.05521,4.91575,3.39447,3.39447,0.710645,0.289355,2.41227,0.982208
27,11.8414,4.81085,16.6522,3.72009,1.07247,4.79256,3.47459,3.47459,0.711098,0.288902,2.47078,1.00382
28,11.7654,4.81416,16.5796,3.72594,1.07247,4.79841,3.45523,3.45523,0.709634,0.290366,2.45195,1.00328
29,11.7679,4.81459,16.5825,3.72432,1.08087,4.80519,3.45097,3.45097,0.709659,0.290341,2.44901,1.00196
30,11.7591,4.81456,16.5737,3.73719,1.08442,4.82161,3.43738,3.43738,0.709506,0.290494,2.43884,0.998538
31,11.7624,4.81405,16.5764,3.72334,1.07883,4.80216,3.45187,3.45187,0.709585,0.290415,2.44939,1.00247
32,11.7665,4.81399,16.5805,3.73155,1.07972,4.81127,3.44618,3.44618,0.70966,0.29034,2.44562,1.00057
