step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,69.5518,44.2977,113.849,14.3196,8.57494,22.8945,4.97279,4.97279,0.61091,0.38909,3.03793,1.93486
2,28.4481,16.0109,44.459,6.73675,4.34828,11.085,4.01072,4.01072,0.639872,0.360128,2.56635,1.44437
3,29.0916,15.1942,44.2858,7.30492,4.43225,11.7372,3.77312,3.77312,0.656905,0.343095,2.47858,1.29454
4,31.9994,15.7287,47.7282,8.07681,5.01091,13.0877,3.64679,3.64679,0.670452,0.329548,2.445,1.20179
5,31.4269,15.3341,46.761,7.4227,4.24085,11.6635,4.00915,4.00915,0.672075,0.327925,2.69445,1.3147
6,30.3631,14.6104,44.9735,6.33629,3.61167,9.94796,4.52088,4.52088,0.675133,0.324867,3.05219,1.46868
7,32.6471,15.3596,48.0067,7.60808,4.27515,11.8832,4.03987,4.03987,0.680052,0.319948,2.74732,1.29255
8,36.4712,16.7788,53.25,7.4967,4.67785,12.1745,4.37388,4.37388,0.684905,0.315095,2.99569,1.37819
9,41.7622,18.6927,60.4549,6.70931,4.22979,10.9391,5.5265,5.5265,0.6908,0.3092,3.8177,1.70879
10,38.8066,16.8738,55.6803,7.53515,3.64201,11.1772,4.98162,4.98162,0.696953,0.303047,3.47195,1.50966
11,36.9358,15.8366,52.7724,8.78716,4.78899,13.5761,3.88714,3.88714,0.699908,0.300092,2.72064,1.1665
12,37.1074,15.9292,53.0365,7.99284,4.35369,12.3465,4.29566,4.29566,0.699657,0.300343,3.00549,1.29017
13,36.6998,15.7647,52.4646,6.34932,3.10597,9.45529,5.5487,5.5487,0.699517,0.300483,3.88141,1.66729
14,36.3844,15.4728,51.8572,6.17858,3.91715,10.0957,5.13655,5.13655,0.701627,0.298373,3.60394,1.53261
15,36.3724,15.4792,51.8516,6.84815,3.47692,10.3251,5.02191,5.02191,0.701472,0.298528,3.52273,1.49918
16,36.7312,15.5412,52.2725,5.29625,3.6837,8.97995,5.82102,5.82102,0.702688,0.297312,4.09036,1.73066
17,38.2534,16.3345,54.5879,5.32294,3.69238,9.01532,6.05501,6.05501,0.700768,0.299232,4.24316,1.81186
18,38.0632,16.2237,54.2869,6.2027,3.75689,9.95959,5.45072,5.45072,0.701149,0.298851,3.82177,1.62895
19,37.3907,15.9775,53.3681,6.23084,3.76831,9.99915,5.33727,5.33727,0.700618,0.299382,3.73939,1.59788
20,37.2333,15.9234,53.1566,6.36134,3.77953,10.1409,5.24182,5.24182,0.700444,0.299556,3.6716,1.57022
21,36.4021,15.3995,51.8016,6.19042,3.93097,10.1214,5.11803,5.11803,0.702722,0.297278,3.59655,1.52148
22,38.4796,16.5458,55.0254,6.51421,3.63146,10.1457,5.42354,5.42354,0.699306,0.300694,3.79271,1.63083
23,37.0144,16.0489,53.0634,6.51204,3.6172,10.1292,5.23863,5.23863,0.697552,0.302448,3.65422,1.58442
24,36.4508,15.7977,52.2486,7.3858,4.25352,11.6393,4.48897,4.48897,0.697643,0.302357,3.1317,1.35727
25,36.731,16.0388,52.7698,7.45488,4.31594,11.7708,4.48311,4.48311,0.696061,0.303939,3.12052,1.36259
26,36.0681,15.7263,51.7945,7.30686,4.30425,11.6111,4.46077,4.46077,0.69637,0.30363,3.10635,1.35442
27,33.5169,14.7527,48.2696,7.17685,3.11652,10.2934,4.68939,4.68939,0.694368,0.305632,3.25616,1.43322
28,31.769,13.2963,45.0654,6.33556,2.62182,8.95738,5.03109,5.03109,0.704954,0.295046,3.54669,1.4844
29,34.3425,15.1309,49.4733,7.30444,2.95913,10.2636,4.82029,4.82029,0.694161,0.305839,3.34606,1.47423
30,34.8242,15.1857,50.0099,7.1901,3.11357,10.3037,4.8536,4.8536,0.696345,0.303655,3.37978,1.47382
31,34.3752,15.1747,49.5499,6.90616,3.17577,10.0819,4.91472,4.91472,0.693749,0.306251,3.40958,1.50514
32,34.0219,15.041,49.0629,7.05908,3.05502,10.1141,4.85094,4.85094,0.693434,0.306566,3.36381,1.48713
33,36.9187,16.2176,53.1363,8.63265,3.95243,12.5851,4.22216,4.22216,0.694792,0.305208,2.93353,1.28864
34,36.7737,16.1286,52.9024,8.55185,4.21087,12.7627,4.14507,4.14507,0.695124,0.304876,2.88134,1.26373
35,36.6587,16.0583,52.717,8.53627,4.20602,12.7423,4.13717,4.13717,0.695387,0.304613,2.87693,1.26024
36,36.9395,16.2035,53.143,9.27613,4.88505,14.1612,3.75272,3.75272,0.695096,0.304904,2.6085,1.14422
37,36.7382,16.1355,52.8737,8.56587,4.21006,12.7759,4.13854,4.13854,0.694829,0.305171,2.87558,1.26296
38,36.7009,16.1415,52.8424,8.56643,4.21304,12.7795,4.13494,4.13494,0.694534,0.305466,2.87186,1.26308
39,36.0479,15.7934,51.8412,8.64305,3.89948,12.5425,4.13324,4.13324,0.695351,0.304649,2.87405,1.25918
40,36.125,15.8039,51.9289,8.62321,4.0214,12.6446,4.1068,4.1068,0.695663,0.304337,2.85695,1.24985
41,43.1544,18.7025,61.8569,9.41071,4.9348,14.3455,4.31193,4.31193,0.697649,0.302351,3.00822,1.30372
42,42.0483,18.0261,60.0743,9.44477,4.71939,14.1642,4.24129,4.24129,0.699937,0.300063,2.96864,1.27265
43,45.9163,19.9571,65.8734,10.4752,5.25429,15.7295,4.18789,4.18789,0.697039,0.302961,2.91912,1.26877
