step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,62.369,46.8383,109.207,13.4795,9.77656,23.2561,4.69586,4.69586,0.571106,0.428894,2.68184,2.01403
2,53.9574,40.0677,94.0251,13.3495,8.41409,21.7636,4.32029,4.32029,0.573862,0.426138,2.47925,1.84104
3,52.5165,39.1054,91.6219,10.1228,6.26615,16.3889,5.59048,5.59048,0.573187,0.426813,3.20439,2.38609
4,51.1445,35.1347,86.2792,10.792,6.95316,17.7452,4.86213,4.86213,0.592779,0.407221,2.88217,1.97996
5,45.6991,31.047,76.7462,8.89779,5.55288,14.4507,5.31091,5.31091,0.595458,0.404542,3.16242,2.14849
6,44.5829,30.2204,74.8033,6.36218,4.97266,11.3348,6.59941,6.59941,0.596002,0.403998,3.93327,2.66615
7,44.2567,30.0935,74.3502,6.71934,5.36131,12.0806,6.15449,6.15449,0.595246,0.404754,3.66344,2.49105
8,56.2565,36.9553,93.2118,8.735,6.77982,15.5148,6.00792,6.00792,0.603535,0.396465,3.62599,2.38193
9,56.0529,36.8169,92.8698,8.37624,7.26486,15.6411,5.93755,5.93755,0.603565,0.396435,3.58369,2.35386
10,56.1247,36.7142,92.8389,7.72334,5.98569,13.709,6.77209,6.77209,0.604538,0.395462,4.09399,2.6781
11,56.0224,36.3551,92.3774,7.85733,7.1465,15.0038,6.15692,6.15692,0.606451,0.393549,3.73387,2.42305
12,55.235,35.6968,90.9318,7.22318,6.83104,14.0542,6.47007,6.47007,0.607433,0.392567,3.93014,2.53994
13,53.7226,35.1457,88.8683,7.04574,6.82831,13.8741,6.40536,6.40536,0.604519,0.395481,3.87217,2.5332
14,52.0875,34.3452,86.4327,7.07528,6.7552,13.8305,6.24943,6.24943,0.602637,0.397363,3.76614,2.48329
15,53.7923,35.3084,89.1007,8.22427,6.17483,14.3991,6.18793,6.18793,0.603725,0.396275,3.73581,2.45212
16,52.9753,35.1416,88.1168,7.96052,5.57481,13.5353,6.51013,6.51013,0.601193,0.398807,3.91385,2.59628
17,53.0248,35.1826,88.2074,7.95709,5.57574,13.5328,6.51803,6.51803,0.601138,0.398862,3.91823,2.59979
18,53.4558,35.3828,88.8386,8.77933,5.3415,14.1208,6.29132,6.29132,0.601718,0.398282,3.7856,2.50572
19,53.4124,35.1334,88.5457,8.72436,5.63795,14.3623,6.16515,6.16515,0.603218,0.396782,3.71893,2.44622
20,53.0611,35.0476,88.1087,8.57365,5.5872,14.1609,6.22199,6.22199,0.602223,0.397777,3.74702,2.47496
21,53.38,35.2586,88.6385,8.8708,5.2485,14.1193,6.27783,6.27783,0.602221,0.397779,3.78064,2.49719
