step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.33098930562972534,0.39476965151119064,4.514112123408684,,,,,4,0.46,0.49153051072367737,0.61072,0,0.20757405135836232,0.00884523673343339,0.18719560015282832,21.163435846240603,0
2,0.3442335152805462,0.38002835538752366,4.10355381860821,0.32,0.6799999999999998,0.14019968363390445,0.328455899094367,4,0.52,0.5719704637378819,0.61664,0,0.19937334593572778,0.009236679217862257,0.17763043478260868,19.23098449051905,0
3,0.32897240007204465,0.39437251099851955,5.370454919133987,0.252,0.748,0.15908053990992768,0.3476129256570427,4,0.52,0.5534903549795147,0.62016,0,0.2109995621442422,0.007706902374806672,0.1828725422739308,23.728410375578186,0
4,0.31879749060428825,0.39434899870458073,5.6556333582452485,0.152,0.8480000000000001,0.13281559708123467,0.4416427802347352,4,0.5,0.48292010135676944,0.6208,0,0.21362048461424116,0.009771876474501125,0.18072851409033958,18.494760403688602,0
5,0.30190431002483353,0.41209524405245923,6.383062449909122,0.344,0.6560000000000001,0.1488162676083291,0.3219189124756094,4,0.46,0.46080614027141814,0.61376,0,0.21397020495819516,0.010786030665293178,0.19993901294802027,18.53684818376934,0
6,0.3090383067809399,0.42712817739318554,5.676801283708544,0.096,0.9039999999999998,0.12541964927611332,0.4666140602129845,4,0.48,0.4692557502885209,0.61664,0,0.22058409951325036,0.009981799576864807,0.20654407787993517,20.6920682277222,0
7,0.3131194945083021,0.41645213628988637,6.177946080901905,0.068,0.9319999999999999,0.1300121182751986,0.5247447314433167,4,0.46,0.4457585795106234,0.61216,0,0.22195132504056247,0.011446065488685788,0.19450081124932395,16.992809576494576,0
8,0.30700157916848037,0.43996200541532016,6.244296764434247,0.132,0.8679999999999999,0.22985046224904584,0.3970096988537481,4,0.48,0.4865674388174439,0.6264,0,0.21669032229889074,0.00964684983030238,0.22327168311642942,23.144517334051937,0
9,0.31397821259068337,0.4437905707418971,6.885585557537182,0.104,0.8959999999999999,0.15047273794393198,0.44095328950165186,4,0.46,0.4733091862941099,0.61264,0,0.21937063408279242,0.0065011425621401,0.22555423283394346,34.69455263871242,0
10,0.31808766580231684,0.45602206909182474,6.942241395325043,0.02,0.98,0.13667089295470874,0.6173646397126393,4,0.48,0.4865674388174439,0.61552,0,0.22468922414779882,0.009216204756226424,0.23133284494402592,25.100662481238665,0
