step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,50.5805,41.384,91.9645,7.58503,4.21705,11.8021,7.79223,7.79223,0.55,0.45,4.28573,3.5065
2,37.0706,30.2895,67.36,5.72256,4.02696,9.74953,6.90906,6.90906,0.550335,0.449665,3.8023,3.10676
3,36.4561,30.0794,66.5355,5.89743,3.87515,9.77258,6.80838,6.80838,0.54792,0.45208,3.73045,3.07793
4,30.0278,24.3339,54.3617,6.61623,2.9845,9.60073,5.66224,5.66224,0.55237,0.44763,3.12765,2.53459
5,24.9314,20.7824,45.7138,6.81935,3.36516,10.1845,4.48857,4.48857,0.545379,0.454621,2.44797,2.04059
6,26.4962,21.2928,47.789,7.35319,2.87249,10.2257,4.67343,4.67343,0.554441,0.445559,2.59114,2.08229
7,24.5687,20.5005,45.0692,6.58447,3.63259,10.2171,4.41117,4.41117,0.545132,0.454868,2.40467,2.0065
8,24.4259,20.6613,45.0873,6.32116,3.84668,10.1678,4.4343,4.4343,0.541748,0.458252,2.40227,2.03203
9,25.2446,20.913,46.1575,6.27561,4.30061,10.5762,4.36427,4.36427,0.546922,0.453078,2.38692,1.97736
10,25.9709,21.2458,47.2167,6.1617,3.89371,10.0554,4.69566,4.69566,0.550037,0.449963,2.58278,2.11287
11,23.7382,19.0604,42.7986,6.558,3.92211,10.4801,4.08379,4.08379,0.554649,0.445351,2.26507,1.81872
12,23.6152,19.5006,43.1158,7.18258,3.9041,11.0867,3.88897,3.88897,0.547717,0.452283,2.13006,1.75892
13,9.23688,7.2101,16.447,4.46486,1.45144,5.9163,2.77994,2.77994,0.561615,0.438385,1.56126,1.21868
14,8.20207,6.44174,14.6438,4.92296,1.51169,6.43466,2.27577,2.27577,0.560105,0.439895,1.27467,1.0011
15,12.6449,8.32176,20.9667,4.18038,1.45897,5.63935,3.71792,3.71792,0.603096,0.396904,2.24226,1.47566
16,11.3499,7.7441,19.094,4.50869,1.4654,5.97409,3.19613,3.19613,0.594422,0.405578,1.89985,1.29628
17,8.95461,7.29332,16.2479,2.94437,1.3959,4.34027,3.74352,3.74352,0.551123,0.448877,2.06314,1.68038
18,9.12388,7.34402,16.4679,3.38321,1.52396,4.90716,3.35589,3.35589,0.55404,0.44596,1.8593,1.49659
19,9.20361,7.43193,16.6355,3.6619,1.50824,5.17014,3.21762,3.21762,0.55325,0.44675,1.78015,1.43747
20,9.94816,8.1621,18.1103,4.04024,1.77698,5.81722,3.11321,3.11321,0.549311,0.450689,1.71012,1.40309
21,8.55758,7.86893,16.4265,2.78281,1.97622,4.75903,3.45165,3.45165,0.520962,0.479038,1.79818,1.65347
22,8.72568,7.88449,16.6102,2.74504,1.76082,4.50586,3.68635,3.68635,0.525321,0.474679,1.93652,1.74983
23,8.98946,7.68434,16.6738,3.14612,1.70682,4.85294,3.43581,3.43581,0.539137,0.460863,1.85237,1.58344
24,10.1021,8.32105,18.4231,3.48454,1.68921,5.17375,3.56088,3.56088,0.548337,0.451663,1.95256,1.60832
25,10.3603,8.45032,18.8106,3.62537,1.59599,5.22136,3.60264,3.60264,0.550769,0.449231,1.98422,1.61841
26,10.1142,8.27045,18.3847,3.39242,1.56076,4.95318,3.71169,3.71169,0.550145,0.449855,2.04197,1.66973
27,10.9006,8.30512,19.2058,4.18069,1.44114,5.62183,3.41628,3.41628,0.567572,0.432428,1.93898,1.4773
28,11.2711,8.38147,19.6526,4.10151,1.29144,5.39295,3.64412,3.64412,0.573518,0.426482,2.08997,1.55415
29,10.4639,7.99631,18.4603,3.73525,1.32033,5.05558,3.65146,3.65146,0.566836,0.433164,2.06978,1.58168
30,11.2268,8.25816,19.485,3.81471,1.44346,5.25817,3.70566,3.70566,0.576178,0.423822,2.13512,1.57054
31,10.7149,7.96192,18.6768,4.34563,1.31278,5.65841,3.30072,3.30072,0.5737,0.4263,1.89362,1.4071
32,11.0542,7.92458,18.9787,4.16562,1.26656,5.43218,3.49376,3.49376,0.58245,0.41755,2.03494,1.45882
33,12.7305,8.33298,21.0635,4.29897,1.28512,5.5841,3.77205,3.77205,0.604388,0.395612,2.27978,1.49227
34,10.7427,7.72646,18.4692,3.28769,1.25214,4.53984,4.06825,4.06825,0.581657,0.418343,2.36633,1.70192
35,11.4862,8.09898,19.5852,3.67917,1.24148,4.92066,3.9802,3.9802,0.586475,0.413525,2.33429,1.64591
36,12.2144,8.35083,20.5652,3.70634,1.13724,4.84358,4.24587,4.24587,0.593934,0.406066,2.52176,1.7241
37,10.9856,8.02781,19.0134,3.56751,1.05361,4.62112,4.11446,4.11446,0.577782,0.422218,2.37726,1.7372
38,10.6699,7.95734,18.6273,3.11739,1.03869,4.15608,4.48193,4.48193,0.572812,0.427188,2.5673,1.91463
39,10.8123,8.0474,18.8597,3.09767,1.03122,4.12888,4.56775,4.56775,0.573302,0.426698,2.6187,1.94905
40,10.9805,8.11025,19.0908,2.92872,1.01605,3.94477,4.83952,4.83952,0.575175,0.424825,2.78357,2.05595
41,14.3489,9.46181,23.8107,3.5892,1.39417,4.98337,4.77804,4.77804,0.602624,0.397376,2.87936,1.89868
42,14.942,9.26462,24.2066,3.73115,1.41484,5.14599,4.70398,4.70398,0.617269,0.382731,2.90362,1.80036
43,11.8758,8.41062,20.2864,4.13692,1.34696,5.48388,3.69927,3.69927,0.585406,0.414594,2.16558,1.5337
44,12.5474,8.5549,21.1023,5.06374,1.72813,6.79188,3.107,3.107,0.594599,0.405401,1.84742,1.25958
45,11.6176,7.95107,19.5687,3.56079,1.21116,4.77195,4.10078,4.10078,0.593684,0.406316,2.43457,1.66621
46,10.9269,7.87081,18.7977,3.6626,1.38362,5.04622,3.72511,3.72511,0.581289,0.418711,2.16536,1.55974
47,10.8488,7.85135,18.7001,3.65758,1.37983,5.0374,3.71225,3.71225,0.580144,0.419856,2.15364,1.55861
48,10.7834,7.78775,18.5712,3.7768,1.2647,5.0415,3.68366,3.68366,0.580654,0.419346,2.13893,1.54473
49,10.2983,7.73034,18.0286,3.7344,1.19765,4.93204,3.6554,3.6554,0.571218,0.428782,2.08803,1.56737
50,11.123,7.8984,19.0214,3.73264,1.16008,4.89271,3.8877,3.8877,0.584762,0.415238,2.27338,1.61432
51,11.1197,7.87295,18.9927,3.73006,1.1548,4.88486,3.88807,3.88807,0.585474,0.414526,2.27636,1.6117
52,11.1388,7.86974,19.0086,3.95702,1.13707,5.09409,3.7315,3.7315,0.58599,0.41401,2.18662,1.54488
53,11.1356,7.84429,18.9799,3.73606,1.16283,4.8989,3.87431,3.87431,0.586705,0.413295,2.27308,1.60124
54,11.1388,7.86974,19.0086,3.73501,1.16832,4.90333,3.87666,3.87666,0.58599,0.41401,2.27169,1.60498
55,11.1356,7.84429,18.9799,3.88473,1.141,5.02573,3.77654,3.77654,0.586705,0.413295,2.21571,1.56083
56,11.1388,7.86974,19.0086,3.88136,1.13737,5.01873,3.78753,3.78753,0.58599,0.41401,2.21945,1.56807
57,11.1356,7.84429,18.9799,3.88358,1.1351,5.01868,3.78184,3.78184,0.586705,0.413295,2.21883,1.56302
58,11.1388,7.86974,19.0086,3.88456,1.13648,5.02104,3.78578,3.78578,0.58599,0.41401,2.21843,1.56735
59,11.1356,7.84429,18.9799,3.84813,1.15146,4.9996,3.79628,3.79628,0.586705,0.413295,2.22729,1.56898
60,11.1388,7.86974,19.0086,3.73679,1.16478,4.90157,3.87806,3.87806,0.58599,0.41401,2.2725,1.60555
61,11.1356,7.84429,18.9799,3.83991,1.14291,4.98282,3.80906,3.80906,0.586705,0.413295,2.23479,1.57427
62,11.1388,7.86974,19.0086,3.95632,1.13564,5.09196,3.73306,3.73306,0.58599,0.41401,2.18753,1.54552
63,11.1356,7.84429,18.9799,3.84468,1.14955,4.99424,3.80035,3.80035,0.586705,0.413295,2.22969,1.57067
64,11.1388,7.86974,19.0086,3.73722,1.16564,4.90286,3.87704,3.87704,0.58599,0.41401,2.27191,1.60513
65,11.1356,7.84429,18.9799,3.84245,1.14852,4.99097,3.80284,3.80284,0.586705,0.413295,2.23114,1.5717
66,11.1388,7.86974,19.0086,3.9542,1.13533,5.08953,3.73484,3.73484,0.58599,0.41401,2.18858,1.54626
67,11.1356,7.84429,18.9799,3.87222,1.1265,4.99872,3.79695,3.79695,0.586705,0.413295,2.22769,1.56926
68,11.1388,7.86974,19.0086,3.95494,1.13538,5.09032,3.73426,3.73426,0.58599,0.41401,2.18824,1.54602
69,11.1356,7.84429,18.9799,3.84545,1.14951,4.99496,3.7998,3.7998,0.586705,0.413295,2.22936,1.57044
70,11.1388,7.86974,19.0086,3.88667,1.14146,5.02813,3.78045,3.78045,0.58599,0.41401,2.2153,1.56514
71,11.1356,7.84429,18.9799,3.73032,1.15794,4.88827,3.88274,3.88274,0.586705,0.413295,2.27802,1.60472
72,11.1388,7.86974,19.0086,3.95146,1.12666,5.07813,3.74323,3.74323,0.58599,0.41401,2.19349,1.54973
73,11.1356,7.84429,18.9799,3.737,1.16569,4.90268,3.87132,3.87132,0.586705,0.413295,2.27132,1.6
74,11.1388,7.86974,19.0086,3.95884,1.14494,5.10378,3.72441,3.72441,0.58599,0.41401,2.18247,1.54194
75,11.1356,7.84429,18.9799,3.95471,1.13504,5.08976,3.72903,3.72903,0.586705,0.413295,2.18784,1.54119
76,11.1388,7.86974,19.0086,3.88371,1.13707,5.02078,3.78598,3.78598,0.58599,0.41401,2.21855,1.56743
77,11.1356,7.84429,18.9799,3.95142,1.1303,5.08172,3.73493,3.73493,0.586705,0.413295,2.1913,1.54363
78,11.1388,7.86974,19.0086,3.84486,1.1541,4.99896,3.80251,3.80251,0.58599,0.41401,2.22823,1.57428
79,11.1356,7.84429,18.9799,3.88213,1.13231,5.01444,3.78504,3.78504,0.586705,0.413295,2.2207,1.56434
