step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,65.7414,44.5935,110.335,14.667,10.3139,24.9809,4.41677,4.41677,0.595835,0.404165,2.63166,1.7851
2,36.8588,22.3102,59.169,10.9656,4.57719,15.5427,3.80686,3.80686,0.622942,0.377058,2.37145,1.43541
3,45.3507,27.4264,72.777,10.0914,4.54126,14.6326,4.97362,4.97362,0.623145,0.376855,3.09929,1.87433
4,51.7419,28.7234,80.4653,11.5354,5.30457,16.84,4.77822,4.77822,0.643034,0.356966,3.07256,1.70566
5,50.7978,28.2586,79.0563,11.0661,5.1145,16.1806,4.88587,4.88587,0.642552,0.357448,3.13943,1.74645
6,45.9904,26.3816,72.372,10.392,4.54796,14.94,4.84418,4.84418,0.635472,0.364528,3.07834,1.76584
7,55.2336,30.418,85.6516,11.5483,7.36768,18.916,4.528,4.528,0.644863,0.355137,2.91994,1.60806
8,66.6069,35.3535,101.96,12.376,6.62892,19.0049,5.36494,5.36494,0.653263,0.346737,3.50472,1.86023
9,66.9721,35.2227,102.195,14.6817,9.71104,24.3928,4.18955,4.18955,0.655338,0.344662,2.74557,1.44398
10,63.3133,33.6069,96.9202,11.6455,5.80898,17.4545,5.55274,5.55274,0.653252,0.346748,3.62734,1.9254
11,63.165,33.3999,96.5649,12.5295,7.54767,20.0772,4.80969,4.80969,0.654119,0.345881,3.14611,1.66358
12,59.5018,31.8445,91.3464,11.133,6.33293,17.466,5.22996,5.22996,0.651387,0.348613,3.40673,1.82323
13,52.266,28.9466,81.2126,10.1396,5.87759,16.0172,5.07034,5.07034,0.64357,0.35643,3.26312,1.80722
14,55.9599,30.1419,86.1017,11.8023,6.25718,18.0595,4.76768,4.76768,0.649927,0.350073,3.09864,1.66903
15,54.5968,29.7074,84.3041,11.2043,6.43066,17.6349,4.78052,4.78052,0.647617,0.352383,3.09595,1.68458
16,51.9645,28.8143,80.7787,10.5086,5.92948,16.4381,4.91412,4.91412,0.643294,0.356706,3.16122,1.7529
17,51.8591,28.8973,80.7564,10.1751,5.3781,15.5532,5.19227,5.19227,0.642167,0.357833,3.3343,1.85797
18,50.5428,28.3889,78.9317,10.4901,5.45218,15.9422,4.95111,4.95111,0.640336,0.359664,3.17037,1.78074
19,53.8458,29.8892,83.735,10.9715,6.17687,17.1484,4.88297,4.88297,0.64305,0.35695,3.14,1.74298
20,56.453,30.8125,87.2655,11.1705,6.51121,17.6817,4.93535,4.93535,0.646911,0.353089,3.19273,1.74262
21,56.2281,30.8479,87.076,11.4551,6.72984,18.185,4.78835,4.78835,0.645736,0.354264,3.09201,1.69634
22,56.4588,30.8596,87.3183,11.4777,6.80568,18.2834,4.77583,4.77583,0.646585,0.353415,3.08798,1.68785
23,55.8776,30.6836,86.5612,11.4634,6.68287,18.1463,4.77019,4.77019,0.645527,0.354473,3.07929,1.6909
24,56.0285,30.4859,86.5143,11.3693,6.56404,17.9333,4.82423,4.82423,0.647621,0.352379,3.12427,1.69996
25,55.994,30.2717,86.2656,11.1604,6.25784,17.4182,4.95261,4.95261,0.649088,0.350912,3.21468,1.73793
26,53.1246,29.5494,82.674,10.7772,5.91293,16.6901,4.95347,4.95347,0.642579,0.357421,3.183,1.77047
27,50.5493,28.3156,78.8649,10.7031,5.78909,16.4921,4.78197,4.78197,0.640961,0.359039,3.06505,1.71691
28,50.1596,28.0783,78.2379,10.3661,5.65678,16.0228,4.8829,4.8829,0.641116,0.358884,3.13051,1.75239
29,51.32,28.4574,79.7773,10.6629,6.03295,16.6958,4.77828,4.77828,0.64329,0.35671,3.07382,1.70446
30,52.0664,29.1839,81.2503,11.1444,6.32506,17.4695,4.65098,4.65098,0.640815,0.359185,2.98042,1.67057
31,54.9793,30.3296,85.3089,11.2727,6.37374,17.6465,4.83433,4.83433,0.644474,0.355526,3.1156,1.71873
32,55.0763,30.4198,85.4961,11.2207,6.51161,17.7323,4.82148,4.82148,0.644196,0.355804,3.10598,1.7155
33,52.3114,28.5547,80.8661,10.9132,6.35748,17.2707,4.68228,4.68228,0.646889,0.353111,3.02891,1.65336
34,52.3276,28.6858,81.0134,10.9502,6.29668,17.2469,4.69728,4.69728,0.645913,0.354087,3.03403,1.66325
35,51.6072,28.2986,79.9058,10.6003,5.801,16.4013,4.87192,4.87192,0.645851,0.354149,3.14654,1.72539
36,51.7295,28.2972,80.0266,10.6137,5.7793,16.393,4.88176,4.88176,0.646403,0.353597,3.15558,1.72617
37,49.8992,27.6616,77.5607,10.4421,6.04647,16.4886,4.7039,4.7039,0.643356,0.356644,3.02628,1.67762
38,49.8069,27.6188,77.4257,10.2412,5.9534,16.1946,4.78095,4.78095,0.643287,0.356713,3.07552,1.70543
39,49.4508,27.6167,77.0674,10.265,5.90121,16.1662,4.76718,4.76718,0.641656,0.358344,3.05889,1.70829
40,50.1984,28.0593,78.2577,10.0277,5.53867,15.5663,5.02737,5.02737,0.64145,0.35855,3.22481,1.80256
41,49.6053,27.8312,77.4365,9.62886,5.56042,15.1893,5.0981,5.0981,0.640593,0.359407,3.26581,1.83229
42,50.0523,27.9109,77.9632,9.87255,5.97702,15.8496,4.91895,4.91895,0.642,0.358,3.15796,1.76099
43,50.2004,27.9293,78.1297,9.87255,5.97702,15.8496,4.92945,4.92945,0.642526,0.357474,3.1673,1.76215
