step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,41.6001,21.6407,63.2408,9.0225,3.89526,12.9178,4.89565,4.89565,0.657804,0.342196,3.22038,1.67527
2,36.4361,21.9031,58.3393,8.33705,2.78036,11.1174,5.24756,5.24756,0.624556,0.375444,3.27739,1.97016
3,31.8368,19.3827,51.2195,8.11221,2.82223,10.9344,4.68424,4.68424,0.621576,0.378424,2.91161,1.77263
4,43.6355,24.8509,68.4864,10.2354,4.0769,14.3123,4.78513,4.78513,0.637141,0.362859,3.0488,1.73633
5,41.4843,23.6199,65.1042,10.4561,5.07217,15.5283,4.19263,4.19263,0.637199,0.362801,2.67154,1.52109
6,41.4239,24.2094,65.6333,10.136,4.15852,14.2945,4.5915,4.5915,0.631142,0.368858,2.89789,1.69362
7,41.77,23.7235,65.4935,9.6004,3.84684,13.4472,4.8704,4.8704,0.637773,0.362227,3.10621,1.76419
8,48.2514,26.4637,74.7152,8.34504,3.92723,12.2723,6.08813,6.08813,0.645805,0.354195,3.93174,2.15638
9,42.7182,23.231,65.9492,8.40231,3.38337,11.7857,5.5957,5.5957,0.647744,0.352256,3.62458,1.97112
10,44.8916,24.4453,69.3369,8.80513,3.8793,12.6844,5.4663,5.4663,0.647442,0.352558,3.53912,1.92719
11,43.341,23.4941,66.8351,8.53056,3.92818,12.4587,5.36452,5.36452,0.648476,0.351524,3.47876,1.88576
12,56.6633,29.8065,86.4698,8.39513,5.52804,13.9232,6.2105,6.2105,0.655296,0.344704,4.06971,2.14078
13,56.437,29.5774,86.0143,9.07989,4.98038,14.0603,6.11755,6.11755,0.656134,0.343866,4.01393,2.10361
14,63.6404,32.7468,96.3872,12.1779,6.82543,19.0034,5.07211,5.07211,0.660258,0.339742,3.3489,1.72321
15,56.658,28.5234,85.1814,9.36871,4.88513,14.2538,5.97604,5.97604,0.665145,0.334855,3.97493,2.00111
16,54.1002,26.6917,80.7919,9.37397,5.60256,14.9765,5.39457,5.39457,0.669624,0.330376,3.61233,1.78224
17,51.5392,25.3175,76.8567,9.19977,5.41845,14.6182,5.2576,5.2576,0.670589,0.329411,3.52568,1.73191
18,56.1439,28.3139,84.4578,9.17454,5.69049,14.865,5.68164,5.68164,0.664757,0.335243,3.77691,1.90473
19,53.4189,27.5866,81.0055,9.23976,5.54177,14.7815,5.48018,5.48018,0.659448,0.340552,3.6139,1.86629
