step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,64.8615,46.5297,111.391,12.3586,8.06101,20.4196,5.45512,5.45512,0.582286,0.417714,3.17644,2.27868
2,11.9719,5.81273,17.7846,7.16354,3.06604,10.2296,1.73855,1.73855,0.673159,0.326841,1.17032,0.568228
3,11.7727,4.47213,16.2448,4.19721,0.986286,5.18349,3.13395,3.13395,0.724704,0.275296,2.27119,0.862765
4,11.1148,4.04676,15.1615,3.89768,1.00096,4.89864,3.09505,3.09505,0.73309,0.26691,2.26895,0.826098
5,7.08516,2.62112,9.70628,3.24952,0.600175,3.8497,2.52131,2.52131,0.729956,0.270044,1.84044,0.680864
6,8.4152,2.92536,11.3406,4.37329,0.916755,5.29004,2.14375,2.14375,0.742045,0.257955,1.59076,0.552993
7,9.31618,3.32333,12.6395,4.72548,0.968371,5.69385,2.21985,2.21985,0.737068,0.262932,1.63618,0.58367
8,9.19048,2.95001,12.1405,4.33581,0.841863,5.17767,2.34478,2.34478,0.757011,0.242989,1.77502,0.569756
9,8.79489,2.7993,11.5942,3.70638,0.851357,4.55774,2.54385,2.54385,0.75856,0.24144,1.92966,0.614186
10,8.82657,2.80728,11.6339,4.0518,0.860701,4.9125,2.36821,2.36821,0.758697,0.241303,1.79676,0.571457
11,8.8163,2.79851,11.6148,3.99607,0.864947,4.86102,2.38938,2.38938,0.759057,0.240943,1.81367,0.575704
12,8.93767,2.83119,11.7689,4.09277,0.863444,4.95621,2.37457,2.37457,0.759434,0.240566,1.80333,0.571242
13,9.02261,2.84152,11.8641,3.70151,0.847305,4.54882,2.60818,2.60818,0.760495,0.239505,1.98351,0.624673
14,10.2807,3.18975,13.4705,4.9958,1.12332,6.11912,2.20138,2.20138,0.763204,0.236796,1.6801,0.521276
15,10.3645,3.23365,13.5981,4.97859,1.12313,6.10172,2.22858,2.22858,0.762199,0.237801,1.69862,0.529957
16,10.3522,3.23832,13.5906,4.97859,1.12313,6.10172,2.22733,2.22733,0.761723,0.238277,1.69661,0.530723
17,10.3602,3.23891,13.5991,4.97396,1.12454,6.0985,2.2299,2.2299,0.761828,0.238172,1.6988,0.5311
18,10.3607,3.23906,13.5997,4.97396,1.12454,6.0985,2.23002,2.23002,0.761829,0.238171,1.69889,0.531125
19,10.2012,3.36147,13.5627,4.93939,1.14818,6.08757,2.22793,2.22793,0.752152,0.247848,1.67574,0.552187
20,10.2249,3.36669,13.5916,5.28585,1.34012,6.62597,2.05125,2.05125,0.752295,0.247705,1.54315,0.508105
21,10.2203,3.36632,13.5866,5.28585,1.34012,6.62597,2.05051,2.05051,0.752233,0.247767,1.54246,0.508049
22,10.2159,3.36574,13.5817,4.94014,1.1385,6.07864,2.23433,2.23433,0.752185,0.247815,1.68063,0.5537
23,10.2453,3.25261,13.4979,4.97769,1.11964,6.09733,2.21374,2.21374,0.759029,0.240971,1.68029,0.533448
24,10.2454,3.22923,13.4747,4.97879,1.11931,6.0981,2.20965,2.20965,0.760348,0.239652,1.6801,0.529547
25,10.2084,3.22906,13.4375,4.98033,1.11975,6.10008,2.20283,2.20283,0.759697,0.240303,1.67349,0.529347
26,10.2029,3.22956,13.4325,4.98033,1.11975,6.10008,2.20201,2.20201,0.75957,0.24043,1.67258,0.529429
