step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,69.8326,47.7715,117.604,15.0053,14.7427,29.7481,3.95334,3.95334,0.593794,0.406206,2.34747,1.60587
2,34.7454,23.2707,58.0161,8.53962,4.04316,12.5828,4.61075,4.61075,0.598892,0.401108,2.76134,1.84941
3,36.6981,22.6859,59.384,8.13117,3.59417,11.7253,5.06459,5.06459,0.61798,0.38202,3.12982,1.93477
4,35.8482,21.0961,56.9443,7.94252,4.08514,12.0277,4.73445,4.73445,0.629531,0.370469,2.98048,1.75397
5,38.9566,21.7915,60.7481,8.38009,4.54498,12.9251,4.70002,4.70002,0.641281,0.358719,3.01404,1.68599
6,39.5114,21.3693,60.8807,7.53269,4.19806,11.7307,5.18984,5.18984,0.648997,0.351003,3.36819,1.82165
7,40.7861,21.8074,62.5935,8.00501,4.41378,12.4188,5.04023,5.04023,0.651602,0.348398,3.28422,1.756
8,42.0151,21.8534,63.8686,9.19569,3.86534,13.061,4.89001,4.89001,0.657837,0.342163,3.21683,1.67318
9,41.695,21.3208,63.0158,10.1112,4.14975,14.2609,4.41878,4.41878,0.661659,0.338341,2.92372,1.49505
10,44.2499,23.6485,67.8984,10.3774,5.28341,15.6608,4.33556,4.33556,0.651707,0.348293,2.82552,1.51004
11,40.695,21.3092,62.0042,10.4402,4.27206,14.7122,4.21447,4.21447,0.656326,0.343674,2.76607,1.4484
12,41.5561,21.3862,62.9423,11.0333,4.68632,15.7196,4.00407,4.00407,0.660225,0.339775,2.64358,1.36048
13,41.8196,21.4244,63.244,10.9437,4.26827,15.2119,4.15753,4.15753,0.661242,0.338758,2.74913,1.40839
14,41.7529,21.4115,63.1644,11.0362,4.36978,15.406,4.09999,4.09999,0.66102,0.33898,2.71017,1.38982
15,43.3211,21.9908,65.3119,11.1015,4.48913,15.5907,4.18917,4.18917,0.663295,0.336705,2.77866,1.41051
16,41.6251,21.3446,62.9697,10.967,4.16123,15.1282,4.16241,4.16241,0.661034,0.338966,2.75149,1.41091
17,42.3866,21.5293,63.9158,11.2661,4.43479,15.7009,4.07085,4.07085,0.663162,0.336838,2.69963,1.37121
18,41.5811,21.2335,62.8145,11.3981,4.43187,15.83,3.96808,3.96808,0.661966,0.338034,2.62673,1.34135
19,41.5472,21.298,62.8452,11.3762,4.48051,15.8567,3.96333,3.96333,0.661104,0.338896,2.62017,1.34316
20,40.7519,21.0076,61.7595,11.3782,4.4086,15.7868,3.91209,3.91209,0.659849,0.340151,2.58139,1.3307
21,40.4648,20.8561,61.3208,11.2114,4.25424,15.4657,3.96497,3.96497,0.659886,0.340114,2.61643,1.34854
22,41.4024,21.0195,62.4219,11.3401,4.44436,15.7845,3.95463,3.95463,0.663267,0.336733,2.62297,1.33166
23,41.3698,21.0564,62.4262,11.3401,4.44436,15.7845,3.9549,3.9549,0.662699,0.337301,2.62091,1.33399
24,40.596,20.8346,61.4307,11.227,4.31374,15.5407,3.95288,3.95288,0.660843,0.339157,2.61224,1.34065
25,41.0196,21.0878,62.1074,10.9359,4.06665,15.0026,4.13978,4.13978,0.660463,0.339537,2.73417,1.40561
26,41.8752,21.4683,63.3435,11.2954,4.53235,15.8278,4.00204,4.00204,0.661082,0.338918,2.64568,1.35636
27,40.7018,21.0492,61.751,11.3347,4.33085,15.6655,3.94185,3.94185,0.659128,0.340872,2.59818,1.34366
28,40.4565,20.7104,61.1668,11.0502,4.11955,15.1698,4.03215,4.03215,0.661411,0.338589,2.66691,1.36524
29,40.5588,20.721,61.2797,11.2197,4.39498,15.6147,3.9245,3.9245,0.661863,0.338137,2.59748,1.32702
30,41.1231,20.9777,62.1008,11.0738,4.35478,15.4285,4.02506,4.02506,0.662199,0.337801,2.66539,1.35967
31,41.0873,20.9726,62.0599,11.0731,4.28792,15.3611,4.04008,4.04008,0.662059,0.337941,2.67477,1.36531
32,40.9829,20.8737,61.8566,11.0575,4.27388,15.3313,4.03465,4.03465,0.662547,0.337453,2.67315,1.36151
33,41.0792,20.9511,62.0303,11.2133,4.22428,15.4376,4.01813,4.01813,0.662245,0.337755,2.66099,1.35715
