step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.23725711590409124,0.451239329626439,5.954085682480918,,,,,3,0.42,0.5737088799719463,0.54176,0,0.23025882997885505,0.008411926750141185,0.21769128357741396,25.878884831440104,0
2,0.2588476214294657,0.4655313297193877,5.249720140064626,0.452,0.5480000000000002,0.264451565968486,0.24884700283823402,4,0.4,0.474281361396695,0.55088,0,0.2297004544005102,0.014463353668160565,0.2358308753188775,16.305407496052073,0
3,0.24784129251026057,0.43194214876033055,5.230611650443136,0.168,0.8319999999999999,0.1870523473580414,0.3353365947619987,4,0.46,0.5502225771784022,0.54528,0,0.2369705578512397,0.010292237670756738,0.20142820247933887,19.570885255754966,0
4,0.27825248918298007,0.43355991892057905,4.75601558557753,0.16,0.8399999999999997,0.21204629867522837,0.36708711302830943,4,0.48,0.538847470342758,0.51088,0,0.23759085604307853,0.01355838285938343,0.19764798018058602,14.577548239375659,0
5,0.28390504695482366,0.466201705552428,5.188843045672906,0.18,0.82,0.13885346863677867,0.356071831716842,4,0.36,0.41147657581491476,0.51152,0,0.2387700423260566,0.007120454185618166,0.226368299243135,31.79127248657141,0
6,0.27187721342045196,0.468254132231405,6.0423616352705585,0.236,0.7639999999999999,0.19616612107780518,0.32755651988762635,4,0.4,0.635648196528911,0.51904,0,0.23993388429752066,0.009781553638274654,0.22832024793388433,23.34192055549135,0
7,0.2874199083511054,0.46921786404468135,5.8144421114451585,0.212,0.7879999999999998,0.11176995615977077,0.3666383352170476,4,0.36,0.519997208817988,0.51472,0,0.2361331733525877,0.013678628676421025,0.23308469069209364,17.040062728940136,0
8,0.28327758024104677,0.4921875,5.324098266589954,0.24,0.76,0.18302399016269955,0.2911458526820604,3,0.4,0.5587819825320378,0.51232,0,0.24036887002743484,0.008649541421749165,0.24950381515775039,28.84590095497735,0
9,0.2764006724877129,0.5014818820984316,6.081961431504124,0.172,0.8280000000000001,0.1170457165185952,0.3368519626375113,4,0.36,0.4447856380439505,0.51232,0,0.23743915630070306,0.010600736669838079,0.26404272579772853,24.907960080642365,0
10,0.26909646113388946,0.49874443182810724,6.193736568210765,0.14,0.8599999999999999,0.13629553180344692,0.35623460805123586,4,0.36,0.3819988031761451,0.52464,0,0.24337005415320118,0.012556779581037146,0.25537437767490606,20.337569519860363,0
11,0.2657135167494922,0.48055507031181766,6.138042472170002,0.144,0.856,0.10902925959117589,0.35811415270813146,4,0.38,0.47140536889727486,0.51552,0,0.23560845925408339,0.013183905127740255,0.24494661105773427,18.579215238915978,0
12,0.27032547483278324,0.5007823216735253,6.369909680807145,0.128,0.8719999999999999,0.13372377912259165,0.3746208964002335,4,0.36,0.3737092755035083,0.51824,0,0.2419565543552812,0.010254679541374333,0.2536174339849109,24.731873186445867,0
13,0.26906412775628874,0.4944402379664684,5.7118792924096,0.228,0.7719999999999999,0.16583845494675986,0.31646415518284643,4,0.38,0.37219436148832663,0.50576,0,0.24334234721471065,0.013264136548439658,0.25109789075175776,18.930586988061123,0
14,0.28716373539590057,0.49269197889952254,6.143544314726385,0.204,0.7959999999999999,0.1516754676259384,0.31695104533346924,4,0.34,0.39517535621327177,0.50832,0,0.2412809365943162,0.009785591053944198,0.25141104230520633,25.691962899254015,0
15,0.29754602714569367,0.4982967944798672,6.254803541852298,0.32,0.68,0.19813555137527186,0.2884313022994827,4,0.36,0.33600772801674406,0.48048,0,0.24725248930037552,0.009650616857378455,0.25104430517949167,26.013291055851393,0
16,0.3025622487276749,0.4979560207542508,6.3950854221862645,0.108,0.8919999999999999,0.19471572729259948,0.42583651281910745,4,0.34,0.31938599128212836,0.47616,0,0.24635340625772106,0.011217974580065512,0.25160261449652976,22.42852421359832,0
17,0.30855461191568234,0.4991624236813683,5.701100646727192,0.184,0.816,0.15119207549082084,0.36625327731759794,4,0.34,0.30952202014128966,0.48224,0,0.24719467036963563,0.009371233924663493,0.2519677533117327,26.88736140163959,0
18,0.2917932526874891,0.49305616211022796,5.251255861378206,0.168,0.8320000000000001,0.11533676205167029,0.3552924885997811,4,0.32,0.3521180832413829,0.48832,0,0.2422220281247271,0.010486616255985435,0.25083413398550086,23.91945388888742,0
19,0.2833716693976756,0.47520271332629543,6.169916674985761,0.072,0.9279999999999999,0.15084417490327595,0.41335751265638093,4,0.34,0.3835721215585712,0.50848,0,0.24554704521461784,0.01731103516221636,0.2287347543855709,13.21323376922109,0
20,0.2848922495406388,0.48567105731577076,6.266869195371135,0.048,0.9519999999999998,0.16558266142239356,0.4835940180359501,4,0.3,0.3309092226697068,0.50256,0,0.24676986917052335,0.01092024480130766,0.23890118814524736,21.8769077517969,0
21,0.2837370772507369,0.47635127400929467,5.793869806300489,0.048,0.9519999999999998,0.17351060573171123,0.4682849602531593,4,0.32,0.40805369127516783,0.50496,0,0.2556122799386461,0.009039377321348237,0.2217462970170097,24.531147349421175,0
22,0.28444752057872824,0.4830866332741852,6.087180259473698,0.028,0.9719999999999999,0.09262530885935713,0.5564965305082098,4,0.3,0.39650231089645066,0.5064,0,0.24203915006401475,0.010010458400384182,0.23799274499674308,23.774410269524658,0
23,0.28974526805931566,0.4726554894537588,6.119774876760062,0.14,0.86,0.132114356783525,0.3523438299851651,4,0.32,0.3753103318705799,0.49488,0,0.2414694429421309,0.01126537850253788,0.23164034613304485,20.562144989701018,0
24,0.27202788182761883,0.45585996955859964,6.169889754302579,0.172,0.828,0.12817785794999423,0.37196902291450257,4,0.3,0.3456003350182676,0.5072,0,0.23468860115510518,0.008451007091351517,0.22117136840349447,26.1710073145997,0
25,0.2738648208095988,0.460383529061989,5.9826135864864876,0.104,0.8959999999999999,0.11839988026132495,0.3900415342248172,4,0.32,0.39332425159545553,0.51392,0,0.2397412346832594,0.006702545272388273,0.22208636836628506,33.13463159752004,0
26,0.2754717148179379,0.47481365074645876,6.640786712821224,0.076,0.924,0.12685478016921412,0.4379732686623259,3,0.56,0.6201875273967478,0.51168,0,0.23765476013506337,0.010347875452061457,0.21671887277283441,20.943320566315926,0
27,0.27442588129542705,0.45122464439020277,6.290098932015968,0.016,0.9840000000000001,0.065790783892066,0.6357955149559416,4,0.3,0.3833470479187166,0.5168,0,0.23799343489605257,0.008202366540336414,0.23323163033414696,28.43467543021811,0
28,0.27428377325795206,0.46917252568956197,6.703145540282709,0.032,0.968,0.09099448698624645,0.5591948541683526,4,0.3,0.41465758609674186,0.5192,0,0.2478702001081666,0.009159498438053868,0.22130232558139531,24.16096548059631,0
29,0.2786858085936412,0.4707150289876617,6.296411541804927,0.052,0.948,0.09710549442792085,0.4832160890052501,4,0.36,0.4345430587275474,0.51424,0,0.2396233727622162,0.012304289949030189,0.2310916562254455,18.781389026325726,0
30,0.27788563593212035,0.4695837892433297,6.451764266842857,0.052,0.948,0.11640681471740012,0.46139545768517415,5,0.32,0.33841962292135197,0.51168,0,0.24207873916337014,0.011440679615744503,0.21636331116909352,18.911753360467973,0
31,0.2898937376929094,0.44404213298222517,5.831855327478038,0.092,0.9079999999999999,0.11848518226059383,0.40864188192165557,4,0.34,0.4229181905420187,0.49696,0,0.24283803011318988,0.011365037366977651,0.22859903586824942,20.11423530664921,0
32,0.29149632990612545,0.4606489838391131,5.867484827343952,0.032,0.968,0.10764276905997629,0.5200185008407586,4,0.32,0.40805369127516783,0.4984,0,0.24708955382361059,0.0116933382648962,0.21508844953173772,18.39410138141993,0
33,0.29037239737378245,0.4563812264131273,6.106835629273739,0.032,0.968,0.08751548200042272,0.5695633648330702,4,0.34,0.4015311354131435,0.49696,0,0.2440378640979129,0.009400584570496149,0.22543733450094866,23.98120380816386,0
34,0.29210986870146105,0.4649755912801953,6.064086473304175,0.04,0.96,0.12878317938768308,0.4945326898397965,4,0.32,0.4196299751035117,0.49312,0,0.2396862637825099,0.010661359681356435,0.22804582947563334,21.389938646795496,0
35,0.2923314353726251,0.461735123306119,6.197018232279424,0.036,0.9640000000000001,0.1064108625580073,0.5017641313078403,4,0.32,0.4196299751035117,0.49104,0,0.24529921723760628,0.012942297022345029,0.2164359060685127,16.723144716493028,0
36,0.2926505823702034,0.4624173807885574,6.16074505553835,0.04,0.96,0.1216147346392239,0.49556145523535255,4,0.32,0.40805369127516783,0.4936,0,0.23922249327578657,0.011152607354929471,0.21709618231479746,19.465957637147568,0
