step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.2480404344308763,0.4303901234567901,6.768948624275155,,,,,3,0.46,0.4844950349669365,0.65392,0,0.21584493827160495,0.009988017378070708,0.21454518518518517,21.48025749897392,0
2,0.38499821527333944,0.4319080885447354,5.595940982499583,0.752,0.248,0.44875804462315316,0.22518844391414838,4,0.46,0.5035254709684017,0.53168,0,0.2302925890076593,0.010489863907504457,0.19614457958084341,18.698486587659296,0
3,0.40717036733763473,0.4283100795697503,5.759544601116179,0.264,0.736,0.19073999261763477,0.3124786509887967,5,0.32,0.32683798172188777,0.50064,0,0.23693766668870814,0.010398018574013087,0.19822731380458014,19.06395073192054,0
4,0.40356665766385197,0.4383232467070131,5.570830824148712,0.088,0.9119999999999999,0.22429809663439812,0.43535270700160134,4,0.34,0.3369971522364807,0.49712,0,0.24437355375578496,0.01057889671290532,0.19432794143823423,18.369395855918633,0
5,0.41726638784330783,0.4834505137912385,5.120812389817415,0.136,0.8639999999999999,0.17971874701218632,0.37721417081013675,5,0.3,0.33251370672064595,0.46448,0,0.24468956192536512,0.014092350934567524,0.23876095186587337,16.942591975921484,0
6,0.40077132912543306,0.5010997732426304,5.706743430901556,0.132,0.8679999999999999,0.1173604048576691,0.36712456777656016,5,0.3,0.3089112576883193,0.4704,0,0.2535192743764172,0.013304402625865358,0.24758049886621325,18.608915095886154,0
7,0.4174163317998501,0.4950340136054422,6.386335017160596,0.092,0.9079999999999999,0.1103271795377823,0.4265467531968269,4,0.4,0.27545363701186604,0.4552,0,0.2530544217687075,0.0136413963706771,0.24278458049886614,17.79763404725519,0
8,0.4217168517005666,0.4885877154827042,6.0237483056746495,0.04,0.9599999999999999,0.09395646217414866,0.5823643597841321,5,0.3,0.27925243871818795,0.45808,0,0.25155903024198156,0.012717805035711788,0.23702868524072263,18.637546697338298,0
9,0.42172896283235983,0.49838602596094417,6.073571313676077,0.016,0.9840000000000001,0.042506899420887985,0.6532449296167476,5,0.3,0.27925243871818795,0.45952,0,0.25117270666880337,0.013490193091611084,0.2472133192921408,18.325409993269194,0
10,0.42364154195759984,0.5025525972390743,6.048695900578649,0.032,0.9679999999999999,0.03714384045236911,0.6409677086248863,5,0.28,0.2736286796051786,0.45728,0,0.2577167418328335,0.010424797394243512,0.24284414276229943,23.294854909736276,0
