step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,46.1935,21.191,67.3845,7.35486,3.15007,10.5049,6.41456,6.41456,0.685521,0.314479,4.39732,2.01724
2,53.6522,24.4677,78.1199,8.30731,3.74566,12.053,6.48138,6.48138,0.686792,0.313208,4.45137,2.03002
3,55.1398,24.4248,79.5646,8.31801,3.5006,11.8186,6.73214,6.73214,0.693019,0.306981,4.66551,2.06664
4,59.7512,26.2835,86.0348,10.7553,6.80391,17.5592,4.89969,4.89969,0.694501,0.305499,3.40284,1.49685
5,74.4756,36.4395,110.915,12.9176,11.9393,24.8569,4.46215,4.46215,0.671465,0.328535,2.99618,1.46597
6,76.0833,37.099,113.182,13.0265,12.2944,25.3209,4.46992,4.46992,0.672219,0.327781,3.00477,1.46516
7,78.2279,37.443,115.671,13.0523,11.2874,24.3397,4.75236,4.75236,0.676297,0.323703,3.21401,1.53835
8,78.6554,37.7452,116.401,12.4117,8.80004,21.2118,5.48755,5.48755,0.67573,0.32427,3.7081,1.77945
9,77.8857,36.8748,114.761,12.6805,9.54902,22.2296,5.16252,5.16252,0.67868,0.32132,3.5037,1.65882
10,74.3748,35.8406,110.215,9.59548,7.88572,17.4812,6.3048,6.3048,0.674813,0.325187,4.25456,2.05024
11,71.4756,34.838,106.314,9.12326,7.39141,16.5147,6.43753,6.43753,0.672309,0.327691,4.32801,2.10952
12,72.3289,35.1427,107.472,10.3689,7.79476,18.1636,5.91686,5.91686,0.673005,0.326995,3.98207,1.93478
13,72.8188,35.5362,108.355,10.1168,8.21206,18.3288,5.91172,5.91172,0.672039,0.327961,3.97291,1.93881
14,72.3222,35.6045,107.927,9.1829,7.81885,17.0018,6.34797,6.34797,0.670105,0.329895,4.25381,2.09417
15,71.1047,34.9394,106.044,9.5932,7.41277,17.006,6.2357,6.2357,0.67052,0.32948,4.18116,2.05454
16,69.9228,34.3892,104.312,9.05386,7.16327,16.2171,6.43221,6.43221,0.670324,0.329676,4.31166,2.12055
17,70.1593,34.4056,104.565,8.53968,6.79265,15.3323,6.8199,6.8199,0.670964,0.329036,4.57591,2.24399
18,73.0528,34.9605,108.013,9.74214,8.42803,18.1702,5.94454,5.94454,0.676332,0.323668,4.02048,1.92406
19,70.9474,33.0855,104.033,8.11528,6.27525,14.3905,7.22926,7.22926,0.681971,0.318029,4.93015,2.29912
20,74.0355,34.0955,108.131,8.48614,6.54992,15.0361,7.19145,7.19145,0.684683,0.315317,4.92386,2.26758
21,73.8744,34.0038,107.878,8.3097,6.57971,14.8894,7.2453,7.2453,0.684794,0.315206,4.96154,2.28376
22,73.8461,33.9886,107.835,8.30975,6.57965,14.8894,7.24238,7.24238,0.684808,0.315192,4.95964,2.28274
23,73.7141,33.9565,107.671,8.29359,6.59512,14.8887,7.2317,7.2317,0.684626,0.315374,4.95101,2.28069
24,73.7187,33.9575,107.676,8.29361,6.59513,14.8887,7.23205,7.23205,0.684633,0.315367,4.9513,2.28075
25,73.7194,33.9574,107.677,8.30368,6.59039,14.8941,7.22951,7.22951,0.684636,0.315364,4.94958,2.27993
26,73.7197,33.9574,107.677,8.30206,6.59074,14.8928,7.23014,7.23014,0.684637,0.315363,4.95002,2.28012
27,73.7198,33.9574,107.677,8.29188,6.59555,14.8874,7.23276,7.23276,0.684637,0.315363,4.95182,2.28095
28,73.7199,33.9574,107.677,8.29359,6.59512,14.8887,7.23215,7.23215,0.684637,0.315363,4.9514,2.28075
29,73.72,33.9574,107.677,8.29188,6.59555,14.8874,7.23277,7.23277,0.684638,0.315362,4.95183,2.28095
30,73.72,33.9574,107.677,8.30373,6.59034,14.8941,7.22955,7.22955,0.684638,0.315362,4.94962,2.27993
31,73.7201,33.9574,107.677,8.29359,6.59512,14.8887,7.23216,7.23216,0.684638,0.315362,4.95141,2.28075
32,73.7201,33.9574,107.678,8.30368,6.59039,14.8941,7.22955,7.22955,0.684638,0.315362,4.94963,2.27993
33,73.7201,33.9574,107.678,8.3041,6.59026,14.8944,7.22941,7.22941,0.684638,0.315362,4.94953,2.27988
34,73.7201,33.9574,107.678,8.29188,6.59555,14.8874,7.23278,7.23278,0.684638,0.315362,4.95184,2.28095
35,73.7201,33.9574,107.678,8.30206,6.59074,14.8928,7.23017,7.23017,0.684638,0.315362,4.95005,2.28012
36,73.7201,33.9574,107.678,8.30373,6.59034,14.8941,7.22956,7.22956,0.684638,0.315362,4.94963,2.27993
37,73.7201,33.9574,107.678,8.29361,6.59513,14.8887,7.23215,7.23215,0.684638,0.315362,4.9514,2.28074
38,73.7201,33.9574,107.678,8.3041,6.59026,14.8944,7.22942,7.22942,0.684638,0.315362,4.94953,2.27988
39,73.7201,33.9574,107.678,8.29401,6.59502,14.889,7.23201,7.23201,0.684638,0.315362,4.95131,2.2807
40,73.7201,33.9574,107.678,8.29359,6.59512,14.8887,7.23216,7.23216,0.684638,0.315362,4.95141,2.28075
41,73.7201,33.9574,107.678,8.29359,6.59512,14.8887,7.23216,7.23216,0.684638,0.315362,4.95141,2.28075
42,73.7201,33.9574,107.678,8.30206,6.59074,14.8928,7.23017,7.23017,0.684638,0.315362,4.95005,2.28012
43,73.7201,33.9574,107.678,8.3041,6.59026,14.8944,7.22942,7.22942,0.684638,0.315362,4.94953,2.27988
44,73.7201,33.9574,107.678,8.3041,6.59026,14.8944,7.22942,7.22942,0.684638,0.315362,4.94953,2.27988
45,73.7201,33.9574,107.678,8.29359,6.59512,14.8887,7.23216,7.23216,0.684638,0.315362,4.95141,2.28075
46,73.7201,33.9574,107.678,8.30368,6.59039,14.8941,7.22956,7.22956,0.684638,0.315362,4.94963,2.27993
47,73.7201,33.9574,107.678,8.30373,6.59034,14.8941,7.22956,7.22956,0.684638,0.315362,4.94963,2.27993
48,73.7201,33.9574,107.678,8.29401,6.59502,14.889,7.23201,7.23201,0.684638,0.315362,4.95131,2.2807
49,73.7201,33.9574,107.678,8.29359,6.59512,14.8887,7.23216,7.23216,0.684638,0.315362,4.95141,2.28075
