step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,60.0628,39.421,99.4839,12.1013,5.94302,18.0443,5.5133,5.5133,0.603745,0.396255,3.32863,2.18468
2,35.759,23.3641,59.1231,9.58786,4.6074,14.1953,4.16499,4.16499,0.604822,0.395178,2.51908,1.64591
3,37.867,22.3521,60.2191,8.78042,4.25062,13.031,4.6212,4.6212,0.62882,0.37118,2.90591,1.7153
4,40.1395,22.7561,62.8956,8.74972,4.33125,13.081,4.80818,4.80818,0.638193,0.361807,3.06854,1.73963
5,39.124,21.409,60.533,8.16823,4.45413,12.6224,4.79569,4.79569,0.646325,0.353675,3.09958,1.69612
6,39.2567,21.2279,60.4846,8.10207,4.26462,12.3667,4.89093,4.89093,0.649036,0.350964,3.17439,1.71654
7,42.2435,21.9867,64.2303,7.76193,4.27658,12.0385,5.3354,5.3354,0.657689,0.342311,3.50903,1.82637
8,43.082,22.3932,65.4752,7.32263,4.67088,11.9935,5.45922,5.45922,0.65799,0.34201,3.59211,1.86711
9,43.3872,22.4617,65.8489,8.62523,5.38165,14.0069,4.70118,4.70118,0.65889,0.34111,3.09756,1.60362
10,43.4597,22.4556,65.9153,8.27523,5.0857,13.3609,4.93343,4.93343,0.659326,0.340674,3.25274,1.68069
11,45.6289,23.3958,69.0247,9.43782,5.75421,15.192,4.54348,4.54348,0.661052,0.338948,3.00348,1.54
12,45.2219,23.2924,68.5143,9.83702,5.36256,15.1996,4.50764,4.50764,0.660036,0.339964,2.97521,1.53244
13,44.9186,23.3929,68.3115,9.19155,5.72839,14.9199,4.57854,4.57854,0.657555,0.342445,3.01064,1.5679
14,42.7835,22.5111,65.2946,8.72963,5.18313,13.9128,4.69314,4.69314,0.655238,0.344762,3.07513,1.61802
15,44.5827,23.2311,67.8138,8.49777,4.68639,13.1842,5.14358,5.14358,0.657428,0.342572,3.38154,1.76205
16,45.0081,23.2359,68.244,8.36343,5.35286,13.7163,4.97539,4.97539,0.659518,0.340482,3.28136,1.69403
17,46.4291,23.9439,70.373,8.38516,5.3597,13.7449,5.11995,5.11995,0.659757,0.340243,3.37792,1.74203
18,46.0609,23.6266,69.6874,9.50366,5.29226,14.7959,4.70991,4.70991,0.660963,0.339037,3.11308,1.59683
19,45.914,23.6381,69.552,9.62404,5.27936,14.9034,4.66686,4.66686,0.660139,0.339861,3.08077,1.58608
20,45.9299,23.6243,69.5542,9.50867,5.22745,14.7361,4.71998,4.71998,0.660347,0.339653,3.11683,1.60315
21,46.1827,23.7509,69.9336,9.43476,5.27045,14.7052,4.7557,4.7557,0.660379,0.339621,3.14057,1.61514
22,45.2162,23.3316,68.5478,9.42993,4.90563,14.3356,4.78166,4.78166,0.65963,0.34037,3.15413,1.62753
23,45.9335,23.8019,69.7353,9.68378,5.3065,14.9903,4.65204,4.65204,0.658683,0.341317,3.06422,1.58782
24,50.2961,25.9152,76.2113,10.9671,5.98193,16.949,4.4965,4.4965,0.659956,0.340044,2.96749,1.52901
25,50.0293,25.6668,75.6961,10.6285,5.43989,16.0684,4.71086,4.71086,0.660923,0.339077,3.11352,1.59734
26,47.0209,24.1315,71.1524,9.55625,4.80363,14.3599,4.95494,4.95494,0.660848,0.339152,3.27447,1.68048
27,47.7777,24.5925,72.3702,9.82732,4.88865,14.716,4.9178,4.9178,0.660184,0.339816,3.24666,1.67115
28,47.7972,24.594,72.3912,9.82732,4.88865,14.716,4.91923,4.91923,0.660263,0.339737,3.24799,1.67124
29,47.9018,24.692,72.5937,10.1531,5.18845,15.3415,4.73185,4.73185,0.659861,0.340139,3.12236,1.60949
30,47.603,24.4437,72.0467,10.0451,5.47929,15.5244,4.64087,4.64087,0.660724,0.339276,3.06634,1.57454
31,47.3005,24.2696,71.5701,9.82319,4.96238,14.7856,4.84054,4.84054,0.660897,0.339103,3.1991,1.64144
32,47.8993,24.6633,72.5626,9.53876,4.85023,14.389,5.04292,5.04292,0.66011,0.33989,3.32889,1.71404
33,49.2578,25.6481,74.9059,10.5975,5.29787,15.8954,4.71243,4.71243,0.657596,0.342404,3.09888,1.61356
34,49.0879,25.5046,74.5925,9.79354,4.89968,14.6932,5.07666,5.07666,0.658081,0.341919,3.34086,1.73581
35,48.3905,25.0284,73.419,10.3723,5.40451,15.7769,4.65358,4.65358,0.659101,0.340899,3.06718,1.5864
36,48.2929,25.0149,73.3077,9.64724,5.2915,14.9387,4.90722,4.90722,0.658769,0.341231,3.23273,1.6745
37,49.2088,25.6014,74.8103,10.5574,5.26616,15.8235,4.72779,4.72779,0.657782,0.342218,3.10985,1.61793
38,49.5038,25.7322,75.236,10.5593,5.26569,15.825,4.75423,4.75423,0.65798,0.34202,3.12819,1.62604
