step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,53.6994,39.8923,93.5918,10.0535,5.49877,15.5523,6.01787,6.01787,0.573762,0.426238,3.45283,2.56504
2,38.9936,30.9178,69.9114,7.59539,3.82395,11.4193,6.12219,6.12219,0.557757,0.442243,3.4147,2.70749
3,35.661,28.2947,63.9557,5.74887,4.03505,9.78393,6.53681,6.53681,0.557589,0.442411,3.64485,2.89196
4,35.7607,28.7998,64.5605,5.4776,3.92557,9.40318,6.86582,6.86582,0.55391,0.44609,3.80304,3.06277
5,34.78,28.5076,63.2876,5.13834,4.20385,9.34219,6.77439,6.77439,0.549554,0.450446,3.72289,3.05149
6,36.6583,29.123,65.7812,6.36144,3.67561,10.0371,6.55384,6.55384,0.557275,0.442725,3.65229,2.90155
7,40.4934,30.9394,71.4328,7.49796,4.44511,11.9431,5.98111,5.98111,0.566874,0.433126,3.39054,2.59057
8,38.6702,29.5583,68.2285,6.5908,4.20761,10.7984,6.31838,6.31838,0.566775,0.433225,3.5811,2.73728
9,37.5378,28.8761,66.4138,6.1497,3.50364,9.65335,6.87988,6.87988,0.56521,0.43479,3.88857,2.9913
10,38.8813,29.7977,68.679,6.54194,3.97637,10.5183,6.52947,6.52947,0.566131,0.433869,3.69654,2.83293
11,37.5525,28.9162,66.4687,6.51588,3.75892,10.2748,6.4691,6.4691,0.564966,0.435034,3.65482,2.81428
12,37.5579,28.7433,66.3012,6.52281,3.7679,10.2907,6.44282,6.44282,0.566474,0.433526,3.64969,2.79313
13,36.416,28.3543,64.7703,6.55192,3.69616,10.2481,6.32024,6.32024,0.562232,0.437768,3.55344,2.7668
14,36.3135,28.2813,64.5948,5.8973,3.44711,9.34441,6.91267,6.91267,0.562174,0.437826,3.88612,3.02654
15,35.8062,27.8817,63.6879,6.19334,3.41405,9.60739,6.62905,6.62905,0.562213,0.437787,3.72694,2.90211
16,34.7918,26.7564,61.5482,5.94294,3.52036,9.46329,6.50389,6.50389,0.565277,0.434723,3.6765,2.82739
17,34.8479,27.154,62.002,5.89132,3.60293,9.49424,6.53048,6.53048,0.562046,0.437954,3.67043,2.86005
18,29.3768,22.2486,51.6254,6.11518,3.31593,9.43111,5.47394,5.47394,0.569038,0.430962,3.11488,2.35906
19,29.6188,22.6471,52.266,5.66513,3.15013,8.81526,5.92903,5.92903,0.566695,0.433305,3.35995,2.56908
20,30.6819,22.8424,53.5243,6.12729,3.32563,9.45292,5.6622,5.6622,0.573234,0.426766,3.24576,2.41644
21,29.3232,22.0501,51.3733,6.18929,3.20792,9.39721,5.46686,5.46686,0.570786,0.429214,3.12041,2.34645
22,29.4206,21.7961,51.2168,6.1601,3.29616,9.45626,5.41618,5.41618,0.574433,0.425567,3.11123,2.30494
23,28.4717,21.8501,50.3218,6.16683,3.29999,9.46682,5.3156,5.3156,0.565792,0.434208,3.00752,2.30808
24,29.5995,22.2765,51.876,6.11892,2.9447,9.06362,5.72354,5.72354,0.570582,0.429418,3.26575,2.45779
25,28.9225,22.2536,51.1761,6.05263,3.06731,9.11994,5.61144,5.61144,0.565157,0.434843,3.17134,2.4401
26,28.1439,21.4018,49.5457,6.03541,3.24428,9.27969,5.33916,5.33916,0.568039,0.431961,3.03285,2.3063
27,28.3351,21.797,50.1322,6.13759,3.27956,9.41715,5.3235,5.3235,0.565209,0.434791,3.00889,2.31461
28,28.6453,21.6684,50.3137,6.13759,3.27956,9.41715,5.34278,5.34278,0.569334,0.430666,3.04182,2.30095
29,28.1647,21.714,49.8787,6.13759,3.27956,9.41715,5.29658,5.29658,0.564663,0.435337,2.99078,2.3058
30,28.7524,21.7354,50.4878,6.13759,3.27956,9.41715,5.36126,5.36126,0.569492,0.430508,3.0532,2.30806
31,28.0634,21.6364,49.6998,6.20688,3.28301,9.48989,5.23714,5.23714,0.564658,0.435342,2.95719,2.27995
32,28.4547,21.5552,50.0099,6.20688,3.28301,9.48989,5.26981,5.26981,0.568981,0.431019,2.99842,2.27139
33,28.0687,21.6395,49.7081,6.20688,3.28301,9.48989,5.23801,5.23801,0.56467,0.43533,2.95775,2.28027
34,28.561,21.6223,50.1833,6.20688,3.28301,9.48989,5.28808,5.28808,0.569133,0.430867,3.00962,2.27846
35,28.0687,21.6395,49.7081,6.20688,3.28301,9.48989,5.23801,5.23801,0.56467,0.43533,2.95775,2.28027
36,28.561,21.6223,50.1833,6.20688,3.28301,9.48989,5.28808,5.28808,0.569133,0.430867,3.00962,2.27846
37,28.0687,21.6395,49.7081,6.20688,3.28301,9.48989,5.23801,5.23801,0.56467,0.43533,2.95775,2.28027
38,28.4599,21.5583,50.0182,6.20688,3.28301,9.48989,5.27068,5.27068,0.568992,0.431008,2.99898,2.27171
