step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,28.4056,43.74,72.1456,6.12293,4.1795,10.3024,7.00277,7.00277,0.393726,0.606274,2.75717,4.2456
2,2.37717,9.65087,12.028,2.78851,1.66717,4.45569,2.69948,2.69948,0.197636,0.802364,0.533514,2.16597
3,1.91299,3.71572,5.62871,2.41936,0.703312,3.12267,1.80253,1.80253,0.339863,0.660137,0.612613,1.18992
4,2.14357,1.61194,3.75551,2.18655,0.374983,2.56153,1.46612,1.46612,0.57078,0.42922,0.836831,0.629288
5,2.24027,0.711622,2.9519,1.91768,0.294189,2.21187,1.33457,1.33457,0.758927,0.241073,1.01284,0.321729
6,2.19745,0.40771,2.60516,1.62352,0.344705,1.96822,1.32361,1.32361,0.843499,0.156501,1.11647,0.207147
7,2.2507,0.313058,2.56376,1.49605,0.36362,1.85967,1.37861,1.37861,0.877891,0.122109,1.21027,0.16834
8,1.8938,0.206134,2.09993,1.48537,0.310255,1.79562,1.16947,1.16947,0.901838,0.0981621,1.05467,0.114798
9,1.81253,0.215006,2.02754,1.3658,0.35448,1.72028,1.17861,1.17861,0.893957,0.106043,1.05362,0.124983
10,1.79423,0.214306,2.00854,1.17456,0.411286,1.58584,1.26654,1.26654,0.893302,0.106698,1.1314,0.135137
11,1.62511,0.227531,1.85264,1.17456,0.411286,1.58584,1.16824,1.16824,0.877186,0.122814,1.02476,0.143476
12,1.54478,0.238739,1.78352,0.966342,0.445933,1.41228,1.26287,1.26287,0.866141,0.133859,1.09382,0.169046
13,1.31953,0.291183,1.61071,0.966342,0.445933,1.41228,1.14051,1.14051,0.819221,0.180779,0.934327,0.20618
14,1.28624,0.303791,1.59003,0.966342,0.445933,1.41228,1.12586,1.12586,0.80894,0.19106,0.910758,0.215107
15,1.28929,0.3053,1.59459,0.966339,0.445934,1.41227,1.1291,1.1291,0.80854,0.19146,0.912919,0.216177
16,1.29249,0.306879,1.59937,0.967296,0.446626,1.41392,1.13116,1.13116,0.808125,0.191875,0.914117,0.217041
17,1.28977,0.306834,1.59661,0.9673,0.446625,1.41393,1.1292,1.1292,0.807821,0.192179,0.912193,0.217009
18,1.28913,0.305961,1.59509,0.9673,0.446625,1.41393,1.12813,1.12813,0.808186,0.191814,0.911737,0.216391
19,1.28847,0.305533,1.594,0.967296,0.446626,1.41392,1.12736,1.12736,0.808323,0.191677,0.911271,0.216089
20,1.28627,0.305241,1.59151,0.966339,0.445934,1.41227,1.12691,1.12691,0.808206,0.191794,0.910777,0.216135
21,1.2881,0.305929,1.59403,0.966342,0.445933,1.41228,1.1287,1.1287,0.808079,0.191921,0.912075,0.216621
