step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,83.75,52.1779,135.928,14.1119,12.3561,26.468,5.13556,5.13556,0.616136,0.383864,3.1642,1.97136
2,37.3724,22.9744,60.3467,6.006,4.56816,10.5742,5.707,5.707,0.619294,0.380706,3.53431,2.17269
3,68.472,35.3251,103.797,12.3355,10.4936,22.8291,4.5467,4.5467,0.659672,0.340328,2.99933,1.54737
4,67.6473,33.3367,100.984,11.3753,10.2995,21.6748,4.65906,4.65906,0.669881,0.330119,3.12102,1.53804
5,75.6786,35.9699,111.648,9.53439,7.56483,17.0992,6.52945,6.52945,0.677829,0.322171,4.42585,2.1036
6,76.4617,36.7362,113.198,8.12122,7.40072,15.5219,7.29277,7.29277,0.675469,0.324531,4.92604,2.36673
7,72.8488,34.6711,107.52,7.01198,6.74341,13.7554,7.81657,7.81657,0.677538,0.322462,5.29602,2.52055
8,80.4703,39.2569,119.727,10.1366,7.09131,17.228,6.94959,6.94959,0.672114,0.327886,4.67092,2.27868
9,75.2662,35.2702,110.536,10.4587,7.23905,17.6977,6.2458,6.2458,0.680918,0.319082,4.25288,1.99292
10,74.3581,34.9909,109.349,9.34318,7.21359,16.5568,6.60449,6.60449,0.680007,0.319993,4.4911,2.11339
11,75.2605,35.4972,110.758,9.35066,7.12353,16.4742,6.7231,6.7231,0.679506,0.320494,4.56839,2.15472
12,82.8444,38.5441,121.389,10.5618,7.53341,18.0952,6.70833,6.70833,0.682473,0.317527,4.57826,2.13008
13,84.761,38.7864,123.547,10.2144,7.71487,17.9293,6.89083,6.89083,0.68606,0.31394,4.72752,2.1633
14,90.3622,40.5093,130.871,10.191,7.89049,18.0815,7.23785,7.23785,0.690465,0.309535,4.99748,2.24037
15,84.8078,38.6008,123.409,10.3854,7.40167,17.7871,6.93809,6.93809,0.687211,0.312789,4.76794,2.17016
16,86.6112,39.6519,126.263,8.1828,7.62991,15.8127,7.98491,7.98491,0.685958,0.314042,5.47731,2.5076
17,81.6017,38.0349,119.637,8.79295,7.04561,15.8386,7.5535,7.5535,0.68208,0.31792,5.15209,2.40141
18,70.4782,32.8944,103.373,8.57273,6.20914,14.7819,6.99321,6.99321,0.681788,0.318212,4.76788,2.22532
19,79.5073,35.9215,115.429,7.82162,6.72387,14.5455,7.93572,7.93572,0.688799,0.311201,5.46612,2.4696
20,78.7676,36.7829,115.551,8.32562,6.63158,14.9572,7.72541,7.72541,0.681672,0.318328,5.2662,2.45921
21,76.4594,36.0434,112.503,8.64639,6.16788,14.8143,7.59422,7.59422,0.679622,0.320378,5.1612,2.43302
22,76.2414,35.8507,112.092,8.64331,6.1789,14.8222,7.56244,7.56244,0.680168,0.319832,5.14373,2.41871
23,74.6171,35.6441,110.261,8.63614,6.10008,14.7362,7.48232,7.48232,0.67673,0.32327,5.06351,2.41881
24,74.6734,35.7071,110.381,8.64207,6.09514,14.7372,7.48992,7.48992,0.676509,0.323491,5.067,2.42292
25,75.7424,36.5263,112.269,10.7458,7.14714,17.8929,6.27448,6.27448,0.674653,0.325347,4.2331,2.04139
26,75.4122,36.2057,111.618,10.7002,7.30122,18.0014,6.2005,6.2005,0.675628,0.324372,4.18923,2.01127
27,75.2299,36.1762,111.406,10.6769,7.07037,17.7473,6.27737,6.27737,0.675276,0.324724,4.23896,2.03841
28,76.7968,36.6546,113.451,10.666,7.2283,17.8943,6.34008,6.34008,0.676914,0.323086,4.29169,2.04839
29,79.8542,38.2116,118.066,10.8376,7.60345,18.441,6.40235,6.40235,0.676353,0.323647,4.33025,2.0721
30,79.2345,37.9465,117.181,10.8372,7.60463,18.4418,6.3541,6.3541,0.676172,0.323828,4.29647,2.05764
31,80.1679,38.2526,118.421,10.8965,7.64283,18.5393,6.38754,6.38754,0.676977,0.323023,4.32421,2.06332
32,83.8424,39.7743,123.617,10.2723,8.03303,18.3053,6.75306,6.75306,0.678245,0.321755,4.58023,2.17283
33,82.0946,39.2961,121.391,10.3336,7.67402,18.0077,6.74105,6.74105,0.676284,0.323716,4.55887,2.18218
34,82.159,39.303,121.462,10.3302,7.67943,18.0096,6.74428,6.74428,0.676418,0.323582,4.56195,2.18233
35,82.1615,39.3013,121.463,10.3303,7.67905,18.0094,6.74442,6.74442,0.676433,0.323567,4.56215,2.18227
36,82.1614,39.3015,121.463,10.3303,7.67905,18.0094,6.74443,6.74443,0.676432,0.323568,4.56215,2.18228
37,82.1617,39.3014,121.463,10.3303,7.67905,18.0094,6.74444,6.74444,0.676433,0.323567,4.56216,2.18228
38,82.1618,39.3014,121.463,10.3302,7.67943,18.0096,6.74435,6.74435,0.676433,0.323567,4.5621,2.18225
39,82.1618,39.3014,121.463,10.3302,7.67943,18.0096,6.74435,6.74435,0.676434,0.323566,4.56211,2.18225
40,82.1619,39.3014,121.463,10.3302,7.67943,18.0096,6.74435,6.74435,0.676434,0.323566,4.56211,2.18225
41,82.1619,39.3014,121.463,10.3303,7.67905,18.0094,6.74445,6.74445,0.676434,0.323566,4.56217,2.18228
42,82.1619,39.3014,121.463,10.3302,7.67943,18.0096,6.74436,6.74436,0.676434,0.323566,4.56211,2.18225
43,82.1619,39.3014,121.463,10.3303,7.67905,18.0094,6.74445,6.74445,0.676434,0.323566,4.56217,2.18228
44,82.1619,39.3014,121.463,10.3303,7.67905,18.0094,6.74445,6.74445,0.676434,0.323566,4.56218,2.18228
45,82.1619,39.3014,121.463,10.3302,7.67943,18.0096,6.74436,6.74436,0.676434,0.323566,4.56211,2.18225
46,82.1619,39.3014,121.463,10.3303,7.67905,18.0094,6.74445,6.74445,0.676434,0.323566,4.56218,2.18228
