step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,26.1667,11.1685,37.3352,6.22532,2.07267,8.29799,4.4993,4.4993,0.70086,0.29914,3.15338,1.34592
2,16.8996,7.02406,23.9237,4.89815,1.40586,6.30401,3.79499,3.79499,0.706397,0.293603,2.68077,1.11422
3,16.0744,6.91557,22.99,5.02712,1.79958,6.8267,3.36766,3.36766,0.699192,0.300808,2.35464,1.01302
4,17.745,7.58611,25.3311,4.19811,1.3174,5.51551,4.5927,4.5927,0.700522,0.299478,3.21728,1.37541
5,17.4858,7.36974,24.8556,4.81524,1.44474,6.25998,3.97055,3.97055,0.703497,0.296503,2.79327,1.17728
6,15.7397,6.90594,22.6456,4.24308,1.43679,5.67986,3.987,3.987,0.695043,0.304957,2.77113,1.21586
7,15.9195,7.06966,22.9892,4.23067,1.44325,5.67392,4.05173,4.05173,0.692479,0.307521,2.80574,1.24599
8,16.0395,7.02115,23.0606,4.22532,1.46056,5.68588,4.05577,4.05577,0.695535,0.304465,2.82093,1.23484
9,15.9225,6.97837,22.9009,4.23287,1.46648,5.69936,4.01816,4.01816,0.69528,0.30472,2.79374,1.22441
10,16.0397,7.02538,23.0651,4.21055,1.45921,5.66976,4.06809,4.06809,0.695411,0.304589,2.82899,1.2391
11,16.4165,7.23452,23.651,4.22165,1.42795,5.64959,4.18632,4.18632,0.694114,0.305886,2.90578,1.28054
12,15.3665,6.65437,22.0209,4.22645,1.45187,5.67832,3.87807,3.87807,0.697816,0.302184,2.70618,1.17189
13,16.3571,7.13022,23.4873,4.19463,1.43014,5.62477,4.17569,4.17569,0.696422,0.303578,2.90804,1.26765
14,16.3469,7.13424,23.4812,4.20096,1.43698,5.63794,4.16485,4.16485,0.696172,0.303828,2.89945,1.2654
15,16.4341,7.14917,23.5833,4.19744,1.43108,5.62853,4.18996,4.18996,0.696855,0.303145,2.91979,1.27017
16,16.341,7.13477,23.4758,4.19988,1.43702,5.6369,4.16466,4.16466,0.69608,0.30392,2.89894,1.26573
17,16.3399,7.13516,23.4751,4.19637,1.43113,5.62749,4.1715,4.1715,0.696054,0.303946,2.90359,1.26791
18,16.3399,7.13493,23.4749,4.19988,1.43702,5.6369,4.16449,4.16449,0.696061,0.303939,2.89874,1.26575
19,16.4321,7.14941,23.5815,4.19988,1.43702,5.6369,4.18342,4.18342,0.696822,0.303178,2.9151,1.26832
20,16.3439,7.13468,23.4786,4.19988,1.43702,5.6369,4.16516,4.16516,0.69612,0.30388,2.89945,1.26571
21,16.3437,7.13514,23.4788,4.19988,1.43702,5.6369,4.1652,4.1652,0.696103,0.303897,2.89941,1.26579
22,16.3451,7.13494,23.4801,4.19988,1.43702,5.6369,4.16542,4.16542,0.696128,0.303872,2.89966,1.26576
23,16.4359,7.14945,23.5854,4.20096,1.43698,5.63794,4.18333,4.18333,0.696869,0.303131,2.91523,1.2681
24,16.344,7.1348,23.4788,4.20096,1.43698,5.63794,4.16443,4.16443,0.696117,0.303883,2.89893,1.2655
25,16.3418,7.13527,23.477,4.19744,1.43108,5.62853,4.17108,4.17108,0.696075,0.303925,2.90338,1.2677
26,16.3399,7.13506,23.475,4.19988,1.43702,5.6369,4.16452,4.16452,0.696057,0.303943,2.89874,1.26578
27,16.4305,7.14945,23.58,4.19988,1.43702,5.6369,4.18315,4.18315,0.6968,0.3032,2.91482,1.26833
28,16.3404,7.13468,23.475,4.19637,1.43113,5.62749,4.17149,4.17149,0.696074,0.303926,2.90367,1.26783
29,16.3409,7.13512,23.476,4.19988,1.43702,5.6369,4.1647,4.1647,0.696068,0.303932,2.89891,1.26579
