step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.26036991779452856,0.41353133986205237,5.341179749583938,,,,,3,0.48,0.5427777547381081,0.62048,0,0.21820718293148866,0.007004376336723734,0.19626927949486217,28.02095005458634,0
2,0.36832271301492314,0.42827289094650206,4.995015107115654,0.72,0.28,0.4368269425253481,0.22356969523165568,5,0.3,0.2608894435262947,0.55488,0,0.23086526920438954,0.010860707986837003,0.19740762174211252,18.17631244494993,0
3,0.37467067277633403,0.4443307226771094,5.384098836070467,0.244,0.7559999999999999,0.17597904688676236,0.3171756528913794,5,0.32,0.3528855238838538,0.51984,0,0.23703608935564255,0.014365175242507964,0.20729463332146672,14.430358824169547,0
4,0.3996107462632218,0.451163857105424,5.197996174036741,0.2,0.8,0.1906825205217751,0.34574892004164,4,0.3,0.38288244496097995,0.48752,0,0.2442112848283693,0.0131919940382596,0.21599266311468251,16.373010970764362,0
5,0.41816794060217866,0.5053170582583631,5.6559975986133315,0.076,0.924,0.20397521880106015,0.41758791174767196,4,0.34,0.28215782339443446,0.48176,0,0.2442151061228055,0.008707154458929417,0.26110195213555765,29.987058730512206,0
6,0.40298017407850545,0.5004492262078569,5.8137647711351175,0.092,0.9079999999999999,0.16960022901187774,0.4332719705613138,4,0.36,0.23051110518486312,0.48896,0,0.2507024774825363,0.01427109430660573,0.2497467487253206,17.500182071512143,0
7,0.4175980747999813,0.5125340537075616,5.434105729741028,0.056,0.9440000000000001,0.10924481523633717,0.49627367544268675,4,0.34,0.27076605742871335,0.4704,0,0.25197683203223376,0.010367558863225762,0.2605572216753278,25.131974181457217,0
8,0.409344339407617,0.5023135149704634,5.7267114381820186,0.052,0.9479999999999998,0.14691635164646688,0.48161365121632066,4,0.34,0.27076605742871335,0.47792,0,0.25144257765998074,0.014996598165178576,0.25087093731048266,16.728522998835405,0
9,0.4283117943005983,0.48077342999388595,5.262733512048337,0.052,0.948,0.0956924342258714,0.5126424862016047,5,0.28,0.29950532753010856,0.48288,0,0.24520864267621625,0.00853092550883438,0.2355647873176697,27.6130400006102,0
10,0.4471369097149593,0.4644711327953962,4.114836075736316,0.064,0.9359999999999999,0.10249063476496537,0.4289539866674722,5,0.26,0.28959945607614934,0.48,0,0.2388378057171452,0.009174219322555622,0.225633327078251,24.59428090230105,0
