step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,29.9883,18.297,48.2853,7.42575,3.71904,11.1448,4.33255,4.33255,0.621065,0.378935,2.69079,1.64175
2,24.2327,15.4958,39.7285,6.36941,3.02487,9.39428,4.22902,4.22902,0.609958,0.390042,2.57952,1.6495
3,29.7495,18.1494,47.8989,8.47845,2.99484,11.4733,4.17482,4.17482,0.62109,0.37891,2.59294,1.58188
4,28.4829,17.7051,46.188,7.94595,2.91451,10.8605,4.25286,4.25286,0.616673,0.383327,2.62262,1.63023
5,35.1255,21.6171,56.7425,7.6864,3.51256,11.199,5.06677,5.06677,0.619032,0.380968,3.13649,1.93027
6,35.7564,20.9023,56.6587,7.20333,3.71466,10.918,5.18948,5.18948,0.631085,0.368915,3.275,1.91448
7,28.1158,17.8425,45.9584,7.65354,2.88761,10.5411,4.3599,4.3599,0.611768,0.388232,2.66725,1.69265
8,30.0372,18.6487,48.6859,7.98527,3.17008,11.1553,4.36435,4.36435,0.616959,0.383041,2.69263,1.67173
9,30.9626,19.477,50.4395,7.65276,3.63966,11.2924,4.46667,4.46667,0.613855,0.386145,2.74189,1.72478
10,31.8765,19.9278,51.8043,7.52164,3.45032,10.972,4.72152,4.72152,0.615325,0.384675,2.90527,1.81625
11,32.4657,20.2375,52.7032,7.54965,4.07778,11.6274,4.53266,4.53266,0.616009,0.383991,2.79216,1.7405
12,32.2153,20.0232,52.2385,8.19504,3.9946,12.1896,4.28548,4.28548,0.616696,0.383304,2.64284,1.64264
13,32.1769,19.9854,52.1623,7.80016,4.17079,11.971,4.35741,4.35741,0.616861,0.383139,2.68791,1.66949
14,31.8983,19.9134,51.8118,7.16255,4.21879,11.3813,4.55235,4.55235,0.615658,0.384342,2.80269,1.74966
15,31.3988,19.5613,50.9601,7.1668,4.20213,11.3689,4.4824,4.4824,0.616145,0.383855,2.76181,1.72059
16,31.3237,19.5702,50.8939,7.15953,4.19433,11.3539,4.48251,4.48251,0.615471,0.384529,2.75886,1.72366
17,31.3785,19.5682,50.9467,7.16664,4.20371,11.3704,4.48066,4.48066,0.615908,0.384092,2.75967,1.72099
18,31.3245,19.5291,50.8536,7.78983,4.27111,12.0609,4.21639,4.21639,0.615974,0.384026,2.59718,1.6192
19,31.2995,19.5136,50.813,7.78983,4.27111,12.0609,4.21302,4.21302,0.615973,0.384027,2.59511,1.61791
20,31.3238,19.5297,50.8535,7.78983,4.27111,12.0609,4.21638,4.21638,0.615961,0.384039,2.59713,1.61925
21,31.3005,19.5144,50.8148,7.78983,4.27111,12.0609,4.21317,4.21317,0.615971,0.384029,2.59519,1.61798
22,31.3238,19.5297,50.8535,7.78983,4.27111,12.0609,4.21638,4.21638,0.615961,0.384039,2.59712,1.61925
23,31.3004,19.5144,50.8148,7.78983,4.27111,12.0609,4.21317,4.21317,0.615971,0.384029,2.59519,1.61798
24,31.3238,19.5297,50.8535,7.78983,4.27111,12.0609,4.21638,4.21638,0.615961,0.384039,2.59712,1.61925
25,31.3004,19.5144,50.8148,7.78983,4.27111,12.0609,4.21317,4.21317,0.615971,0.384029,2.59519,1.61798
26,31.3238,19.5297,50.8535,7.78983,4.27111,12.0609,4.21638,4.21638,0.615961,0.384039,2.59712,1.61925
27,31.3004,19.5144,50.8148,7.78983,4.27111,12.0609,4.21317,4.21317,0.615971,0.384029,2.59519,1.61798
28,31.3238,19.5297,50.8535,7.78983,4.27111,12.0609,4.21638,4.21638,0.615961,0.384039,2.59712,1.61925
29,31.3004,19.5144,50.8148,7.78983,4.27111,12.0609,4.21317,4.21317,0.615971,0.384029,2.59519,1.61798
