step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.34960079467057154,0.4936235425240054,4.332546064414373,,,,,4,0.34,0.5283993276932178,0.45456,0,0.24477398405349787,0.013153333908566954,0.24884955847050755,18.919124246395683,0
2,0.35847513548227794,0.5222222222222221,4.229015632324194,0.36,0.64,0.28688971809690283,0.2725748346869156,4,0.34,0.49378806987415136,0.464,0,0.24925453514739232,0.01094945799493823,0.2729676870748298,24.929789876450386,0
3,0.3380343772362033,0.5345011337868479,4.174818170618756,0.196,0.8039999999999999,0.18227865258795659,0.29536419124501495,5,0.34,0.43739424703891705,0.47456,0,0.2519421768707482,0.009525922384678111,0.28255895691609983,29.662109925499642,0
4,0.33140792384049705,0.5173401316232789,4.252856524498325,0.204,0.7959999999999998,0.2661504362693265,0.3271033795820655,4,0.34,0.48721388896342605,0.46688,0,0.24920318501381372,0.014337876894343122,0.26813694660946513,18.701300658764627,0
5,0.30390435607231725,0.503437611249555,5.066767482299481,0.188,0.8119999999999998,0.17862240177039584,0.3242794690717192,4,0.36,0.5251129118583273,0.48256,0,0.24755028479886082,0.008819943442440505,0.25588732645069406,29.01235457127708,0
6,0.3268090773996441,0.502336397099341,5.189484930842315,0.212,0.7879999999999999,0.18090262593406642,0.31196121601030763,4,0.36,0.5169078885595096,0.47616,0,0.25041052260353985,0.009751701241035965,0.250096431484053,25.64644109805441,0
7,0.32835223179201045,0.5119831090945846,4.359899477427653,0.16,0.84,0.1947077012013296,0.342762481517097,5,0.34,0.43065809127738913,0.48928,0,0.2511269962489612,0.0122341652959231,0.2608561128456234,21.321937912065874,0
8,0.3267961899077156,0.5086912722908093,4.3643520567228045,0.108,0.8919999999999999,0.18610724819332514,0.3716810193096761,4,0.34,0.4953510435159502,0.4816,0,0.2442311814128944,0.012855006080113933,0.26446009087791483,20.572537206887958,0
9,0.3288177937151634,0.48547908114245786,4.466674640702119,0.084,0.9159999999999998,0.1861112180061847,0.4124668400134974,5,0.3,0.3678693811731506,0.48032,0,0.2512424665909686,0.012158052873376388,0.2342366145514892,19.265964459195498,0
10,0.32788473995384443,0.5018888112498908,4.721517274578899,0.072,0.9279999999999999,0.13259126584793532,0.43014579272864956,4,0.34,0.4577042881941184,0.4792,0,0.24259105598742248,0.01251924842706926,0.25929775526246834,20.711926660214825,0
11,0.318109780075881,0.48274543948692894,4.532661559806172,0.072,0.9279999999999999,0.13649530214270952,0.43715288871534014,4,0.34,0.44450705283522096,0.48048,0,0.24936290853490198,0.008965562245541648,0.2422911932723141,27.02465128640421,0
12,0.3201498751444292,0.4918770838200004,4.285482392732967,0.04,0.96,0.1284357209938627,0.5069657175026597,4,0.38,0.3853981932866675,0.48848,0,0.24788751088364586,0.015790378143042048,0.24398957293635454,15.451787837257548,0
13,0.32426595011528714,0.4869311730282121,4.357406527709312,0.04,0.96,0.1495392690809514,0.4739804267293597,4,0.38,0.4629649242996054,0.48656,0,0.24442746091361692,0.013590313671090192,0.24250371211459512,17.84386423916453,0
14,0.31614817114973515,0.4883396430502975,4.552345731567977,0.076,0.9239999999999998,0.14634751718983272,0.483525576638749,4,0.38,0.48775133289193995,0.47872,0,0.24946295294753917,0.012365568907228272,0.23887669010275825,19.317889204687,0
15,0.3230411326837428,0.4863743558389379,4.482398798736955,0.024,0.976,0.01916700577894627,0.7915325397284789,4,0.38,0.48775133289193995,0.48176,0,0.24676172591492707,0.010743026955344044,0.24084636212769672,22.418854865470607,0
16,0.32276554859226514,0.48684123520465516,4.482513984385368,0.004,0.996,0.020597899714520758,0.7857086092327814,4,0.38,0.48775133289193995,0.48448,0,0.24777325927395358,0.01201804835308921,0.2390679759307016,19.892412553761254,0
17,0.32233225490252443,0.4876080880426238,4.480661927965205,0.004,0.996,0.020597899714520758,0.7857086092327814,4,0.38,0.48775133289193995,0.48176,0,0.2487045811861298,0.008290674786298923,0.238903506856494,28.815930308990442,0
18,0.3242729721977865,0.4836885317494977,4.216387712097047,0.004,0.996,0.053891196764381824,0.7139097615182775,4,0.38,0.48775133289193995,0.48176,0,0.2505682810725828,0.009811888791581827,0.23312025067691494,23.75895769190963,0
19,0.32426614088588956,0.4836885317494977,4.2130235717244116,0.0,1.0,0.0,1.0,4,0.38,0.48775133289193995,0.48176,0,0.24802056948205084,0.011919396364431201,0.23566796226744688,19.7718034589995,0
20,0.32421877657481046,0.4836885317494977,4.216381832721324,0.0,1.0,0.0,1.0,4,0.38,0.48775133289193995,0.48176,0,0.24820453751419339,0.013377844047482119,0.23548399423530433,17.602536955842705,0
21,0.32426003895134825,0.4836885317494977,4.213172654949762,0.0,1.0,0.0,1.0,4,0.38,0.48775133289193995,0.48176,0,0.24893604244912212,0.01411192270878784,0.2347524893003756,16.635046417465812,0
22,0.32421735035829274,0.4836885317494977,4.216377525798867,0.0,1.0,0.0,1.0,4,0.38,0.48775133289193995,0.48176,0,0.24470368591143327,0.015036354532167565,0.23898484583806445,15.893802272804857,0
23,0.324259768955601,0.4836885317494977,4.2131713740460075,0.0,1.0,0.0,1.0,4,0.38,0.48775133289193995,0.48176,0,0.24706961306664335,0.013850052359348681,0.23661891868285437,17.084333874242603,0
24,0.3242172917694194,0.4836885317494977,4.216377153245737,0.0,1.0,0.0,1.0,4,0.38,0.48775133289193995,0.48176,0,0.2425310070748537,0.011805044196980525,0.24115752467464402,20.428345769033793,0
25,0.3242597545325694,0.477858328238274,4.213171265896265,0.0,1.0,0.0,1.0,4,0.38,0.48775133289193995,0.48176,0,0.24368012490173813,0.01010938136221676,0.2400084068477596,23.741156678961325,0
26,0.3242172879503563,0.4836885317494977,4.216377121963582,0.0,1.0,0.0,1.0,4,0.38,0.48775133289193995,0.48176,0,0.24444329199056686,0.009260257009107573,0.23924523975893086,25.835701916656344,0
27,0.32425975347530106,0.4836885317494977,4.213171256840951,0.0,1.0,0.0,1.0,4,0.38,0.48775133289193995,0.48176,0,0.2459860031443794,0.011391028639645319,0.2377025286051183,20.867520934660703,0
28,0.32421728765159535,0.4836885317494977,4.216377119340161,0.0,1.0,0.0,1.0,4,0.38,0.48775133289193995,0.48176,0,0.2457943925233645,0.015474257499850912,0.23789413922613323,15.373541459318822,0
29,0.32425975338990753,0.477858328238274,4.213171256079365,0.0,1.0,0.0,1.0,4,0.38,0.48775133289193995,0.48176,0,0.24833173202899816,0.01126267224432343,0.23535679972049955,20.897065511173267,0
