step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,73.5822,37.0765,110.659,12.7663,8.07341,20.8397,5.31,5.31,0.664947,0.335053,3.53087,1.77913
2,4.32554,1.05373,5.37927,2.50174,0.330057,2.8318,1.8996,1.8996,0.804113,0.195887,1.52749,0.372107
3,4.23298,0.815636,5.04862,2.90272,0.381088,3.28381,1.53743,1.53743,0.838444,0.161556,1.28905,0.248381
4,4.33817,0.918479,5.25665,3.05541,0.481678,3.53709,1.48615,1.48615,0.825273,0.174727,1.22648,0.259671
5,4.66843,1.19831,5.86674,3.02566,0.495458,3.52112,1.66616,1.66616,0.795745,0.204255,1.32584,0.340322
6,4.61894,1.19619,5.81513,3.02376,0.49447,3.51823,1.65286,1.65286,0.794297,0.205703,1.31286,0.339998
7,4.62524,1.19475,5.81999,2.58874,0.430585,3.01933,1.92758,1.92758,0.794717,0.205283,1.53188,0.3957
8,4.22583,0.991317,5.21714,2.59033,0.426592,3.01692,1.72929,1.72929,0.809988,0.190012,1.40071,0.328585
9,4.41565,0.986241,5.40189,3.02698,0.48683,3.51381,1.53733,1.53733,0.817427,0.182573,1.25665,0.280676
10,4.43275,0.955697,5.38845,3.02686,0.486736,3.5136,1.5336,1.5336,0.82264,0.17736,1.2616,0.271999
11,4.4374,0.955448,5.39285,3.02687,0.486737,3.51361,1.53485,1.53485,0.822831,0.177169,1.26292,0.271928
12,4.43466,0.955054,5.38971,3.02688,0.486728,3.51361,1.53396,1.53396,0.822801,0.177199,1.26214,0.271816
13,4.3238,0.9649,5.28871,3.02683,0.486492,3.51332,1.50533,1.50533,0.817555,0.182445,1.23069,0.274641
14,4.31594,0.971369,5.28731,3.02682,0.486499,3.51331,1.50493,1.50493,0.816283,0.183717,1.22845,0.276482
15,4.2973,0.953538,5.25084,3.02682,0.486499,3.51331,1.49455,1.49455,0.818403,0.181597,1.22315,0.271407
16,4.08883,0.719789,4.80861,2.987,0.419658,3.40666,1.41153,1.41153,0.850313,0.149687,1.20024,0.211289
17,4.22809,0.779345,5.00743,2.88271,0.456015,3.33873,1.4998,1.4998,0.844362,0.155638,1.26638,0.233426
18,3.98519,0.76148,4.74667,2.43411,0.382715,2.81682,1.68511,1.68511,0.839576,0.160424,1.41478,0.270333
19,3.81491,0.790772,4.60569,2.43182,0.372893,2.80471,1.64213,1.64213,0.828305,0.171695,1.36018,0.281944
20,3.78129,0.789541,4.57083,2.43182,0.372893,2.80471,1.6297,1.6297,0.827265,0.172735,1.34819,0.281505
21,3.78711,0.790962,4.57807,2.43183,0.372889,2.80471,1.63228,1.63228,0.827228,0.172772,1.35027,0.282012
22,3.78754,0.791569,4.57911,2.43183,0.372889,2.80471,1.63265,1.63265,0.827135,0.172865,1.35042,0.282228
23,3.78856,0.79202,4.58058,2.43182,0.372893,2.80471,1.63317,1.63317,0.827092,0.172908,1.35078,0.282389
24,3.78898,0.792282,4.58126,2.43182,0.372893,2.80471,1.63342,1.63342,0.82706,0.17294,1.35094,0.282483
25,3.78926,0.792444,4.5817,2.43183,0.372889,2.80471,1.63357,1.63357,0.827042,0.172958,1.35103,0.28254
