step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,38.4373,24.1588,62.5961,7.74181,4.58179,12.3236,5.07936,5.07936,0.614052,0.385948,3.119,1.96037
2,32.914,24.1462,57.0602,7.36058,4.30097,11.6616,4.89302,4.89302,0.57683,0.42317,2.82244,2.07058
3,34.3174,24.5058,58.8232,7.52999,4.50825,12.0382,4.88636,4.88636,0.583399,0.416601,2.8507,2.03566
4,38.3172,26.7127,65.0299,10.8187,5.40726,16.226,4.00776,4.00776,0.589224,0.410776,2.36147,1.64629
5,37.0976,27.2526,64.3503,9.40404,5.03376,14.4378,4.45707,4.45707,0.576495,0.423505,2.56948,1.88759
6,33.8441,24.5634,58.4075,8.9877,4.59891,13.5866,4.2989,4.2989,0.579448,0.420552,2.49099,1.80791
7,29.8372,21.408,51.2452,6.25747,4.45487,10.7123,4.78375,4.78375,0.582244,0.417756,2.78531,1.99844
8,33.6949,23.5038,57.1987,6.30186,5.17221,11.4741,4.98504,4.98504,0.589085,0.410915,2.93661,2.04843
9,30.6054,22.0764,52.6817,6.41331,4.67115,11.0845,4.75276,4.75276,0.580948,0.419052,2.76111,1.99165
10,31.0761,22.1675,53.2436,8.03546,4.20258,12.238,4.35066,4.35066,0.583659,0.416341,2.5393,1.81136
11,31.059,23.3878,54.4468,6.85609,4.23459,11.0907,4.90923,4.90923,0.570447,0.429553,2.80046,2.10878
12,37.9613,29.2751,67.2363,6.71414,5.59554,12.3097,5.46207,5.46207,0.564595,0.435405,3.08385,2.37821
13,33.4332,23.7797,57.2129,7.00846,4.09648,11.1049,5.15202,5.15202,0.584364,0.415636,3.01066,2.14136
14,34.6912,23.5518,58.243,7.87714,4.23849,12.1156,4.80726,4.80726,0.595629,0.404371,2.86335,1.94392
15,31.752,21.7928,53.5448,7.75927,4.41766,12.1769,4.39723,4.39723,0.592999,0.407001,2.60755,1.78968
16,27.828,19.4513,47.2793,5.2698,3.86884,9.13864,5.17356,5.17356,0.588588,0.411412,3.0451,2.12846
17,25.8849,18.4972,44.3821,5.98726,3.70373,9.69098,4.57973,4.57973,0.583228,0.416772,2.67103,1.9087
18,27.58,20.742,48.3219,6.41378,3.9363,10.3501,4.66875,4.66875,0.570755,0.429245,2.66471,2.00404
19,25.3277,18.5375,43.8652,6.99891,3.98777,10.9867,3.99258,3.99258,0.577398,0.422602,2.30531,1.68727
20,32.4046,23.4111,55.8157,7.87655,4.60184,12.4784,4.47299,4.47299,0.580564,0.419436,2.59685,1.87613
21,25.803,18.7721,44.575,7.10879,3.82286,10.9317,4.07761,4.07761,0.578866,0.421134,2.36039,1.71722
