step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,71.3109,47.6322,118.943,13.4782,8.35134,21.8295,5.44873,5.44873,0.599538,0.400462,3.26672,2.18201
2,50.497,36.4518,86.9488,8.43085,5.47671,13.9076,6.25191,6.25191,0.580767,0.419233,3.6309,2.621
3,44.715,30.4946,75.2096,6.76601,5.14362,11.9096,6.31502,6.31502,0.594538,0.405462,3.75452,2.5605
4,38.8608,27.7049,66.5658,5.89101,5.17664,11.0676,6.01445,6.01445,0.583796,0.416204,3.51121,2.50323
5,43.5904,28.8238,72.4142,6.9856,4.46556,11.4512,6.32374,6.32374,0.60196,0.39804,3.80664,2.5171
6,42.6819,27.8524,70.5343,7.11831,4.93716,12.0555,5.85081,5.85081,0.605122,0.394878,3.54046,2.31036
7,42.2604,27.5793,69.8397,7.15366,4.77118,11.9248,5.85666,5.85666,0.605105,0.394895,3.5439,2.31276
8,42.8439,26.5837,69.4276,6.41211,4.66538,11.0775,6.26745,6.26745,0.617102,0.382898,3.86765,2.39979
9,39.296,24.5872,63.8832,5.78187,4.58421,10.3661,6.16272,6.16272,0.615123,0.384877,3.79083,2.37189
10,44.9718,26.7473,71.7191,6.46625,5.14415,11.6104,6.17715,6.17715,0.627055,0.372945,3.87341,2.30373
11,47.8793,28.6814,76.5608,7.28006,5.18017,12.4602,6.14441,6.14441,0.625377,0.374623,3.84257,2.30184
12,50.315,29.2924,79.6074,7.28303,5.04303,12.3261,6.45846,6.45846,0.632039,0.367961,4.082,2.37646
13,50.1921,29.5012,79.6933,7.00611,4.98329,11.9894,6.64698,6.64698,0.629815,0.370185,4.18637,2.46061
14,49.2598,28.9067,78.1665,6.70314,5.16556,11.8687,6.58594,6.58594,0.63019,0.36981,4.15039,2.43554
15,48.1033,28.4091,76.5124,7.5772,5.10891,12.6861,6.03119,6.03119,0.628699,0.371301,3.7918,2.23939
16,59.0709,32.3147,91.3855,11.48,9.45789,20.9379,4.36459,4.36459,0.646392,0.353608,2.82124,1.54336
17,58.4802,32.6607,91.1409,11.827,9.52551,21.3525,4.26839,4.26839,0.641646,0.358354,2.7388,1.5296
18,54.9861,30.884,85.8702,11.1309,9.57068,20.7016,4.148,4.148,0.64034,0.35966,2.65613,1.49187
19,52.2172,29.9156,82.1327,6.52148,4.89841,11.4199,7.19208,7.19208,0.635766,0.364234,4.57248,2.6196
20,48.9206,29.151,78.0716,6.93959,4.58817,11.5278,6.77249,6.77249,0.626612,0.373388,4.24372,2.52876
21,43.6767,26.5114,70.1881,7.71441,4.78876,12.5032,5.61362,5.61362,0.622281,0.377719,3.49325,2.12037
22,47.0512,29.1477,76.1989,7.65055,6.24956,13.9001,5.48189,5.48189,0.617479,0.382521,3.38495,2.09694
23,43.6454,26.4366,70.082,7.19399,5.66362,12.8576,5.45063,5.45063,0.622776,0.377224,3.39452,2.05611
24,41.4594,25.8581,67.3175,7.38227,5.04241,12.4247,5.41805,5.41805,0.615879,0.384121,3.33686,2.08119
25,42.3963,27.2256,69.6219,8.00464,4.92806,12.9327,5.3834,5.3834,0.608951,0.391049,3.27822,2.10518
26,43.6538,25.5006,69.1544,6.80682,5.14178,11.9486,5.78766,5.78766,0.631251,0.368749,3.65347,2.13419
27,43.5597,25.8723,69.432,5.82691,5.51951,11.3464,6.11929,6.11929,0.627372,0.372628,3.83907,2.28022
28,43.55,25.7703,69.3203,6.45196,5.6324,12.0844,5.73637,5.73637,0.628244,0.371756,3.60383,2.13253
29,43.3296,25.4699,68.7995,5.80911,5.41578,11.2249,6.12919,6.12919,0.629795,0.370205,3.86013,2.26906
30,46.3601,27.6258,73.9859,7.89321,6.02349,13.9167,5.31634,5.31634,0.626608,0.373392,3.33126,1.98508
31,48.948,29.2233,78.1713,7.91383,6.19324,14.1071,5.54129,5.54129,0.626163,0.373837,3.46975,2.07154
32,47.9696,29.0761,77.0458,8.08387,6.07242,14.1563,5.44251,5.44251,0.622612,0.377388,3.38857,2.05394
33,47.7786,29.0295,76.8081,7.57243,6.11971,13.6921,5.60965,5.60965,0.622051,0.377949,3.48949,2.12016
34,49.0036,28.813,77.8165,7.5792,6.15151,13.7307,5.66734,5.66734,0.629732,0.370268,3.5689,2.09843
35,49.6691,29.6599,79.329,9.37756,6.77625,16.1538,4.91085,4.91085,0.626115,0.373885,3.07476,1.83609
36,50.1384,29.6402,79.7786,9.04229,6.85329,15.8956,5.01891,5.01891,0.62847,0.37153,3.15424,1.86468
37,46.7473,28.1108,74.858,8.88304,6.15006,15.0331,4.97955,4.97955,0.624479,0.375521,3.10962,1.86993
38,47.7329,28.3891,76.122,9.40367,6.12313,15.5268,4.90262,4.90262,0.627058,0.372942,3.07422,1.82839
39,50.5011,30.1604,80.6615,8.58237,6.65686,15.2392,5.29302,5.29302,0.626087,0.373913,3.31389,1.97913
