step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,56.9634,34.6487,91.6122,11.0039,4.62873,15.6326,5.86032,5.86032,0.621789,0.378211,3.64388,2.21644
2,39.5445,27.4102,66.9547,7.89109,3.99785,11.8889,5.63168,5.63168,0.590616,0.409384,3.32616,2.30552
3,39.7163,26.554,66.2703,4.34665,4.97079,9.31744,7.1125,7.1125,0.599308,0.400692,4.26257,2.84992
4,40.3276,26.2545,66.5821,5.82977,4.72755,10.5573,6.30672,6.30672,0.605682,0.394318,3.81987,2.48685
5,38.6547,25.7855,64.4402,6.08668,4.02743,10.1141,6.37131,6.37131,0.599854,0.400146,3.82186,2.54946
6,37.1342,24.6171,61.7513,6.85917,3.38354,10.2427,6.02881,6.02881,0.601351,0.398649,3.62543,2.40338
7,37.3007,25.095,62.3957,6.51548,3.31498,9.83046,6.34718,6.34718,0.597808,0.402192,3.7944,2.55278
8,36.5806,24.9022,61.4827,6.04603,3.1415,9.18753,6.69197,6.69197,0.594973,0.405027,3.98154,2.71043
9,37.0153,25.236,62.2513,6.32677,2.96531,9.29208,6.69939,6.69939,0.594611,0.405389,3.98354,2.71586
10,36.8867,25.3784,62.2652,6.39407,2.87915,9.27322,6.71451,6.71451,0.592414,0.407586,3.97777,2.73674
11,36.2067,24.7979,61.0046,6.38566,2.88224,9.2679,6.58235,6.58235,0.593508,0.406492,3.90668,2.67567
12,35.3197,24.3909,59.7106,6.36697,3.13046,9.49743,6.28703,6.28703,0.591515,0.408485,3.71887,2.56816
13,34.9399,24.0786,59.0185,6.41033,3.31741,9.72774,6.06703,6.06703,0.592016,0.407984,3.59178,2.47525
14,34.0482,23.6559,57.7041,5.81547,3.10783,8.9233,6.46668,6.46668,0.590048,0.409952,3.81565,2.65103
15,34.0338,23.515,57.5488,5.65278,3.44726,9.10004,6.32401,6.32401,0.591391,0.408609,3.73996,2.58405
16,33.9145,23.4339,57.3485,5.7041,3.46385,9.16795,6.25532,6.25532,0.591376,0.408624,3.69925,2.55607
17,35.4013,24.383,59.7843,5.95385,3.36824,9.32209,6.41318,6.41318,0.592151,0.407849,3.79757,2.61561
18,35.5608,24.5824,60.1431,5.54934,3.62367,9.17302,6.55652,6.55652,0.591269,0.408731,3.87667,2.67986
19,35.8102,24.7009,60.5111,5.85685,3.34323,9.20008,6.57723,6.57723,0.591796,0.408204,3.89238,2.68485
20,35.2781,24.4446,59.7227,5.94747,3.07312,9.02059,6.62071,6.62071,0.590698,0.409302,3.91084,2.70987
21,35.435,24.5341,59.9691,6.01555,3.10076,9.11631,6.57822,6.57822,0.590888,0.409112,3.88699,2.69123
22,35.1327,24.354,59.4866,5.8193,3.04523,8.86452,6.71064,6.71064,0.590598,0.409402,3.96329,2.74735
23,35.3136,24.3474,59.661,6.08008,3.27937,9.35945,6.37441,6.37441,0.591905,0.408095,3.77304,2.60137
24,35.2064,24.3408,59.5472,5.86927,3.35322,9.22249,6.45674,6.45674,0.591235,0.408765,3.81745,2.63929
25,34.7754,24.1404,58.9158,5.86944,3.35254,9.22197,6.38863,6.38863,0.590256,0.409744,3.77093,2.61771
26,34.5147,23.881,58.3957,5.63769,3.44674,9.08442,6.42811,6.42811,0.591049,0.408951,3.79933,2.62879
27,34.6904,24.0273,58.7176,5.63769,3.44674,9.08442,6.46355,6.46355,0.5908,0.4092,3.81866,2.64488
28,34.8303,24.1147,58.945,5.63752,3.44741,9.08493,6.48821,6.48821,0.590895,0.409105,3.83385,2.65436
29,34.8349,24.1522,58.987,5.63752,3.44741,9.08493,6.49284,6.49284,0.590551,0.409449,3.83436,2.65849
30,35.5282,24.3004,59.8286,6.28861,3.31268,9.60129,6.23131,6.23131,0.593833,0.406167,3.70036,2.53095
31,35.3545,24.2889,59.6434,6.21475,3.34392,9.55867,6.23972,6.23972,0.592764,0.407236,3.69868,2.54104
32,35.4592,24.2998,59.759,6.41499,3.77527,10.1903,5.86433,5.86433,0.59337,0.40663,3.47972,2.38461
33,35.4663,24.3126,59.779,6.32667,3.77709,10.1038,5.9165,5.9165,0.593291,0.406709,3.51021,2.4063
34,35.4661,24.2996,59.7657,6.32493,3.77522,10.1001,5.91731,5.91731,0.593418,0.406582,3.51144,2.40587
35,35.4661,24.2996,59.7657,6.32493,3.77522,10.1001,5.91731,5.91731,0.593418,0.406582,3.51144,2.40587
36,35.4661,24.2996,59.7657,6.32493,3.77522,10.1001,5.91731,5.91731,0.593418,0.406582,3.51144,2.40587
37,35.4661,24.2996,59.7657,6.32667,3.77709,10.1038,5.91519,5.91519,0.593418,0.406582,3.51018,2.40501
