step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,64.5433,37.3067,101.85,11.2083,4.89982,16.1081,6.32291,6.32291,0.633709,0.366291,4.00688,2.31602
2,25.7522,12.6214,38.3736,6.01988,2.8133,8.83318,4.34426,4.34426,0.671091,0.328909,2.91539,1.42887
3,37.3043,17.0585,54.3628,7.80222,3.61686,11.4191,4.7607,4.7607,0.68621,0.31379,3.26684,1.49386
4,37.7631,17.0941,54.8573,6.81831,3.57289,10.3912,5.27921,5.27921,0.688389,0.311611,3.63415,1.64506
5,34.7219,15.7679,50.4898,6.31716,3.51456,9.83173,5.13539,5.13539,0.687701,0.312299,3.53162,1.60378
6,31.7768,14.1404,45.9172,6.05255,3.18093,9.23348,4.9729,4.9729,0.692046,0.307954,3.44148,1.53143
7,31.2458,13.5432,44.789,5.94593,2.97138,8.91731,5.02271,5.02271,0.697621,0.302379,3.50395,1.51876
8,30.9454,13.5202,44.4656,5.63571,3.25832,8.89403,4.99948,4.99948,0.695941,0.304059,3.47934,1.52014
9,30.4453,13.4175,43.8627,5.26979,2.70962,7.97942,5.49699,5.49699,0.694103,0.305897,3.81548,1.68151
10,28.1575,12.6039,40.7614,5.18367,2.82839,8.01206,5.08751,5.08751,0.690789,0.309211,3.51439,1.57312
11,23.6635,10.9857,34.6492,4.62966,2.77644,7.40609,4.67847,4.67847,0.682945,0.317055,3.19514,1.48334
12,24.2186,11.118,35.3366,5.16921,2.79791,7.96712,4.4353,4.4353,0.68537,0.31463,3.03982,1.39548
13,29.3707,12.9219,42.2926,6.13339,2.92682,9.06021,4.66795,4.66795,0.694464,0.305536,3.24173,1.42623
14,29.0406,12.9766,42.0172,5.80987,2.96025,8.77012,4.79094,4.79094,0.691159,0.308841,3.31131,1.47964
15,28.1703,12.7658,40.936,5.20819,2.82461,8.0328,5.09611,5.09611,0.688153,0.311847,3.5069,1.58921
16,27.7588,12.7156,40.4744,4.65741,2.93807,7.59548,5.32875,5.32875,0.685835,0.314165,3.65464,1.6741
17,27.8126,12.7588,40.5714,4.66131,2.93427,7.59557,5.34145,5.34145,0.685523,0.314477,3.66169,1.67976
18,28.0857,12.7166,40.8023,5.38958,3.02217,8.41174,4.85064,4.85064,0.688337,0.311663,3.33887,1.51177
19,28.1378,12.7036,40.8413,5.49646,2.9361,8.43256,4.84329,4.84329,0.688953,0.311047,3.3368,1.50649
20,28.1064,12.7102,40.8166,5.49532,2.93605,8.43137,4.84104,4.84104,0.688602,0.311398,3.33355,1.50749
21,28.1133,12.7105,40.8238,5.46258,2.92785,8.39042,4.86552,4.86552,0.688651,0.311349,3.35065,1.51488
22,28.073,12.6775,40.7505,5.4637,2.92791,8.39161,4.8561,4.8561,0.6889,0.3111,3.34537,1.51073
23,28.0789,12.6734,40.7523,5.42741,2.9212,8.34861,4.88132,4.88132,0.689014,0.310986,3.3633,1.51802
24,28.0662,12.6795,40.7457,5.4637,2.92791,8.39161,4.85553,4.85553,0.688815,0.311185,3.34456,1.51097
25,28.0594,12.6727,40.732,5.42741,2.9212,8.34861,4.8789,4.8789,0.688877,0.311123,3.36096,1.51794
26,28.0552,12.6791,40.7343,5.46258,2.92785,8.39042,4.85486,4.85486,0.688736,0.311264,3.34372,1.51114
27,28.094,12.6744,40.7684,5.42999,2.92199,8.35198,4.88128,4.88128,0.689112,0.310888,3.36375,1.51753
28,28.0805,12.6288,40.7093,5.40629,2.91297,8.31926,4.89338,4.89338,0.68978,0.31022,3.37535,1.51802
29,28.0789,12.6317,40.7106,5.40629,2.91297,8.31926,4.89354,4.89354,0.68972,0.31028,3.37517,1.51837
30,28.063,12.6315,40.6945,5.45031,2.9175,8.36781,4.86322,4.86322,0.689603,0.310397,3.35369,1.50953
31,28.0554,12.6314,40.6868,5.45031,2.9175,8.36781,4.8623,4.8623,0.689546,0.310454,3.35278,1.50952
32,28.0504,12.6313,40.6817,5.44919,2.91745,8.36663,4.86238,4.86238,0.68951,0.31049,3.35266,1.50972
33,28.0582,12.6313,40.6895,5.43522,2.90926,8.34448,4.87622,4.87622,0.689569,0.310431,3.36249,1.51373
34,27.9757,12.5997,40.5754,5.43634,2.90932,8.34566,4.86185,4.86185,0.689474,0.310526,3.35212,1.50973
35,27.9748,12.5993,40.5741,5.43634,2.90932,8.34566,4.8617,4.8617,0.689475,0.310525,3.35202,1.50968
