step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,73.0631,54.8304,127.894,15.0004,15.3249,30.3253,4.21739,4.21739,0.571281,0.428719,2.40931,1.80808
2,31.434,21.6974,53.1314,6.53405,2.49215,9.0262,5.88636,5.88636,0.591627,0.408373,3.48253,2.40383
3,31.8963,20.6351,52.5314,6.68645,3.25139,9.93784,5.286,5.286,0.607186,0.392814,3.20959,2.07641
4,34.5751,21.0797,55.6548,7.67696,4.67212,12.3491,4.5068,4.5068,0.621242,0.378758,2.79981,1.70699
5,33.9144,20.5932,54.5076,7.38169,3.87092,11.2526,4.844,4.844,0.622196,0.377804,3.01391,1.83008
6,35.122,20.8209,55.9429,7.57832,4.15012,11.7284,4.76986,4.76986,0.627818,0.372182,2.9946,1.77525
7,35.8914,20.9387,56.8301,7.69851,4.41096,12.1095,4.69303,4.69303,0.631555,0.368445,2.96391,1.72912
8,48.1572,27.4147,75.5719,9.98776,5.95458,15.9423,4.74033,4.74033,0.637237,0.362763,3.02071,1.71962
9,49.7063,28.113,77.8193,9.43495,4.39541,13.8304,5.6267,5.6267,0.63874,0.36126,3.594,2.0327
10,50.6981,28.6927,79.3907,10.7888,5.07208,15.8608,5.00545,5.00545,0.638589,0.361411,3.19643,1.80902
11,51.6174,29.0949,80.7123,10.7769,5.48669,16.2636,4.96276,4.96276,0.639524,0.360476,3.1738,1.78896
12,51.2681,28.9076,80.1757,10.9555,6.75086,17.7063,4.52808,4.52808,0.639447,0.360553,2.89547,1.63261
13,48.5224,27.171,75.6934,11.478,6.15711,17.6351,4.29219,4.29219,0.641039,0.358961,2.75146,1.54073
14,49.0192,27.3434,76.3626,11.4073,6.12709,17.5343,4.35503,4.35503,0.641927,0.358073,2.79561,1.55942
15,56.9653,31.9567,88.9221,11.8609,7.00133,18.8622,4.7143,4.7143,0.640621,0.359379,3.02008,1.69422
16,45.0653,25.7703,70.8356,7.71132,4.53826,12.2496,5.7827,5.7827,0.636196,0.363804,3.67893,2.10377
17,47.2981,27.0902,74.3883,11.2771,6.40863,17.6857,4.20613,4.20613,0.635827,0.364173,2.67437,1.53176
18,46.3213,26.6179,72.9392,11.4076,6.67778,18.0854,4.03305,4.03305,0.635067,0.364933,2.56126,1.47179
19,49.0969,27.939,77.0359,10.609,6.8382,17.4472,4.41538,4.41538,0.637325,0.362675,2.81403,1.60135
20,56.4773,32.0553,88.5325,11.6275,6.09877,17.7263,4.99442,4.99442,0.637927,0.362073,3.18607,1.80835
21,56.4473,32.1732,88.6205,12.3011,7.06011,19.3613,4.57721,4.57721,0.636955,0.363045,2.91548,1.66173
22,56.4214,32.1006,88.522,12.2736,7.10559,19.3792,4.56789,4.56789,0.637371,0.362629,2.91144,1.65645
23,56.3466,31.8672,88.2138,12.3267,7.11705,19.4437,4.53687,4.53687,0.63875,0.36125,2.89793,1.63894
24,56.3378,31.8675,88.2053,12.3372,7.07801,19.4152,4.5431,4.5431,0.638712,0.361288,2.90173,1.64137
25,56.0018,31.868,87.8698,12.287,7.08694,19.3739,4.53547,4.53547,0.637327,0.362673,2.89058,1.64489
26,56.0031,31.8701,87.8732,12.1047,7.03513,19.1398,4.59111,4.59111,0.637317,0.362683,2.926,1.66512
27,56.3301,31.8691,88.1993,12.1554,7.04716,19.2025,4.59311,4.59311,0.638669,0.361331,2.93347,1.65963
28,56.3191,31.8706,88.1897,12.1657,7.00803,19.1737,4.59952,4.59952,0.638614,0.361386,2.93731,1.6622
29,55.9816,31.8711,87.8527,12.1178,6.99925,19.117,4.59552,4.59552,0.637221,0.362779,2.92836,1.66716
30,56.0001,31.8675,87.8676,12.1047,7.03513,19.1398,4.59083,4.59083,0.637323,0.362677,2.92584,1.66499
31,56.329,31.8671,88.1961,12.1554,7.04716,19.2025,4.59294,4.59294,0.638679,0.361321,2.93341,1.65953
32,56.3183,31.8686,88.1869,12.1657,7.00803,19.1737,4.59937,4.59937,0.638624,0.361376,2.93727,1.6621
33,55.981,31.8692,87.8501,12.1178,6.99925,19.117,4.59539,4.59539,0.637233,0.362767,2.92833,1.66706
34,56,31.8676,87.8676,12.1047,7.03513,19.1398,4.59082,4.59082,0.637323,0.362677,2.92584,1.66499
35,56.4251,31.9462,88.3713,12.1561,7.02367,19.1798,4.60753,4.60753,0.6385,0.3615,2.94191,1.66562
36,56.3387,31.8699,88.2086,12.3372,7.07801,19.4152,4.54327,4.54327,0.638699,0.361301,2.90178,1.64149
37,56.1106,31.9672,88.0778,12.3011,7.06011,19.3613,4.54918,4.54918,0.637057,0.362943,2.89809,1.65109
38,56.1193,31.9691,88.0884,12.2878,7.09587,19.3837,4.54446,4.54446,0.637079,0.362921,2.89518,1.64928
39,56.4727,31.9886,88.4613,12.3401,7.10824,19.4484,4.54852,4.54852,0.638389,0.361611,2.90372,1.64479
40,56.3424,31.8814,88.2238,12.3372,7.07801,19.4152,4.54405,4.54405,0.638631,0.361369,2.90197,1.64208
41,56.0007,31.8765,87.8772,12.2869,7.06943,19.3563,4.53998,4.53998,0.63726,0.36274,2.89315,1.64683
42,56.0221,31.8747,87.8968,12.2735,7.10516,19.3787,4.53574,4.53574,0.637363,0.362637,2.89091,1.64483
43,55.6489,31.688,87.3369,11.8351,6.54638,18.3815,4.75136,4.75136,0.637175,0.362825,3.02745,1.72391
