step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,40.6681,19.839,60.507,9.4267,4.78222,14.2089,4.25839,4.25839,0.672121,0.327879,2.86215,1.39623
2,35.5726,17.962,53.5346,7.08907,3.8242,10.9133,4.90546,4.90546,0.664479,0.335521,3.25957,1.64588
3,36.7044,18.4141,55.1185,7.37115,3.23513,10.6063,5.19678,5.19678,0.665918,0.334082,3.46063,1.73615
4,35.9811,18.6406,54.6217,7.50413,3.46156,10.9657,4.98114,4.98114,0.658733,0.341267,3.28124,1.6999
5,45.4432,23.4939,68.9371,9.21637,4.77907,13.9954,4.92569,4.92569,0.659198,0.340802,3.247,1.67868
6,46.9958,24.0751,71.071,8.32099,4.56024,12.8812,5.5174,5.5174,0.661252,0.338748,3.6484,1.86901
7,47.3638,24.0564,71.4202,7.64674,4.14962,11.7964,6.05442,6.05442,0.663171,0.336829,4.01512,2.0393
8,45.8378,23.2637,69.1015,8.72304,4.30739,13.0304,5.30308,5.30308,0.663341,0.336659,3.51775,1.78533
9,48.4624,24.0764,72.5388,8.28492,4.45838,12.7433,5.6923,5.6923,0.668089,0.331911,3.80297,1.88934
10,45.4535,22.6174,68.0709,9.58338,4.42201,14.0054,4.86033,4.86033,0.667738,0.332262,3.24543,1.6149
11,45.145,22.4863,67.6313,8.2103,4.09052,12.3008,5.49811,5.49811,0.667517,0.332483,3.67008,1.82803
12,44.5811,22.2891,66.8702,9.79969,5.52905,15.3287,4.3624,4.3624,0.666681,0.333319,2.90833,1.45407
13,45.0507,22.8464,67.8971,8.73425,4.69224,13.4265,5.05695,5.05695,0.663515,0.336485,3.35536,1.70159
14,46.8057,23.7964,70.6021,9.23386,4.99945,14.2333,4.96034,4.96034,0.662951,0.337049,3.28846,1.67188
15,44.4408,22.7647,67.2055,8.65817,4.6532,13.3114,5.04873,5.04873,0.661268,0.338732,3.33856,1.71017
16,43.7079,22.4545,66.1624,8.26067,4.28354,12.5442,5.27434,5.27434,0.660615,0.339385,3.48431,1.79003
17,43.7499,22.5293,66.2792,8.92572,4.95302,13.8787,4.77559,4.77559,0.660085,0.339915,3.1523,1.62329
18,43.7329,22.2356,65.9685,9.26963,4.97656,14.2462,4.63061,4.63061,0.662936,0.337064,3.0698,1.56081
19,39.7397,20.6041,60.3438,7.73429,4.08514,11.8194,5.10547,5.10547,0.658555,0.341445,3.36224,1.74324
20,44.1008,22.8676,66.9684,8.38723,5.49866,13.8859,4.82276,4.82276,0.658531,0.341469,3.17594,1.64682
21,55.6518,27.3579,83.0097,12.1478,10.6245,22.7722,3.64522,3.64522,0.670425,0.329575,2.44385,1.20137
22,49.333,24.2024,73.5354,6.57328,5.26015,11.8334,6.21421,6.21421,0.670874,0.329126,4.16895,2.04525
23,47.9527,23.5979,71.5506,6.00707,5.63762,11.6447,6.14448,6.14448,0.670193,0.329807,4.11799,2.02649
24,48.2857,23.2847,71.5704,8.13814,4.9474,13.0855,5.46943,5.46943,0.67466,0.32534,3.69001,1.77942
25,48.0805,23.3903,71.4708,7.5306,4.99011,12.5207,5.70821,5.70821,0.67273,0.32727,3.84008,1.86813
26,48.005,23.3777,71.3827,7.50348,5.24615,12.7496,5.59881,5.59881,0.672502,0.327498,3.76521,1.8336
27,49.3767,24.0875,73.4642,6.69982,5.37822,12.078,6.08246,6.08246,0.672119,0.327881,4.08814,1.99433
28,49.0117,23.9947,73.0064,7.95823,5.31918,13.2774,5.49854,5.49854,0.671335,0.328665,3.69136,1.80718
29,49.0772,23.6781,72.7553,6.79016,5.53836,12.3285,5.90139,5.90139,0.674552,0.325448,3.98079,1.92059
30,47.2179,22.9109,70.1288,7.32432,5.29372,12.618,5.55782,5.55782,0.673303,0.326697,3.7421,1.81572
31,51.8483,25.3654,77.2137,7.22487,5.5956,12.8205,6.02269,6.02269,0.671491,0.328509,4.04418,1.97851
32,49.9136,23.9266,73.8403,7.64234,5.74402,13.3864,5.51608,5.51608,0.675968,0.324032,3.72869,1.78739
33,48.0416,22.9671,71.0087,6.23785,5.48256,11.7204,6.05855,6.05855,0.676559,0.323441,4.09897,1.95958
34,48.0228,22.8771,70.8999,6.29367,5.28375,11.5774,6.12398,6.12398,0.677332,0.322668,4.14797,1.97601
35,47.8082,22.9543,70.7625,6.9768,5.40704,12.3838,5.71409,5.71409,0.675615,0.324385,3.86053,1.85357
36,48.5192,23.2958,71.815,6.66582,5.19297,11.8588,6.05585,6.05585,0.675614,0.324386,4.09142,1.96443
37,51.7342,25.6305,77.3648,8.36564,5.91484,14.2805,5.41752,5.41752,0.668705,0.331295,3.62272,1.7948
38,44.6395,23.1012,67.7407,6.96906,5.79914,12.7682,5.30542,5.30542,0.658976,0.341024,3.49615,1.80928
39,49.9475,25.408,75.3556,7.45085,4.20122,11.6521,6.46714,6.46714,0.662825,0.337175,4.28658,2.18056
40,49.5844,25.1058,74.6902,6.92877,4.89752,11.8263,6.31561,6.31561,0.663867,0.336133,4.19272,2.12288
41,52.4753,26.3649,78.8403,8.59419,5.69174,14.2859,5.51874,5.51874,0.66559,0.33441,3.67322,1.84552
42,56.5415,26.9608,83.5024,8.56129,5.79543,14.3567,5.81626,5.81626,0.677125,0.322875,3.93833,1.87792
43,60.1668,28.7696,88.9364,8.97879,6.00583,14.9846,5.93518,5.93518,0.676515,0.323485,4.01523,1.91994
44,64.6245,31.8345,96.459,8.49759,4.76326,13.2608,7.27397,7.27397,0.669969,0.330031,4.87333,2.40064
45,60.572,30.1818,90.7538,8.12361,4.33893,12.4625,7.28213,7.28213,0.667432,0.332568,4.86033,2.4218
46,57.6424,29.3646,87.007,7.66057,4.23775,11.8983,7.31255,7.31255,0.662503,0.337497,4.84458,2.46796
47,63.8839,31.6598,95.5437,8.22494,4.84501,13.07,7.31018,7.31018,0.668635,0.331365,4.88784,2.42233
48,63.4331,31.2946,94.7277,7.96909,5.11814,13.0872,7.23818,7.23818,0.669636,0.330364,4.84695,2.39123
49,60.4094,30.344,90.7534,7.93067,4.59388,12.5245,7.24605,7.24605,0.665643,0.334357,4.82328,2.42276
50,63.0761,31.2941,94.3701,8.65515,5.16323,13.8184,6.82932,6.82932,0.66839,0.33161,4.56465,2.26467
51,59.3469,29.8153,89.1621,7.70656,4.225,11.9316,7.4728,7.4728,0.665606,0.334394,4.97394,2.49886
52,59.1617,29.7941,88.9558,8.23218,4.11372,12.3459,7.2053,7.2053,0.665068,0.334932,4.79201,2.41328
53,56.8599,28.8868,85.7467,8.05477,4.66189,12.7167,6.74287,6.74287,0.663115,0.336885,4.47129,2.27157
54,60.262,30.5436,90.8055,8.78911,6.01918,14.8083,6.13207,6.13207,0.663637,0.336363,4.06947,2.0626
55,58.731,29.9991,88.73,8.16528,4.94754,13.1128,6.76666,6.76666,0.661906,0.338094,4.4789,2.28777
56,60.8925,30.8355,91.728,9.23989,5.65759,14.8975,6.15728,6.15728,0.663838,0.336162,4.08743,2.06985
57,60.6993,30.6839,91.3832,7.29669,3.03606,10.3328,8.84403,8.84403,0.664228,0.335772,5.87446,2.96958
