step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,44.1703,32.6762,76.8465,8.07448,3.40608,11.4806,6.69362,6.69362,0.574786,0.425214,3.8474,2.84622
2,40.0536,31.4679,71.5216,7.25942,3.86993,11.1294,6.42639,6.42639,0.560022,0.439978,3.59892,2.82747
3,33.8758,29.6935,63.5693,7.30633,4.14356,11.4499,5.55196,5.55196,0.532896,0.467104,2.95862,2.59335
4,34.2943,30.2722,64.5665,8.27995,3.59053,11.8705,5.43925,5.43925,0.531147,0.468853,2.88904,2.55021
5,32.0325,28.8217,60.8542,7.2687,3.70603,10.9747,5.54494,5.54494,0.526381,0.473619,2.91875,2.62619
6,32.7109,27.4765,60.1873,5.79941,3.27749,9.0769,6.63083,6.63083,0.543484,0.456516,3.60375,3.02708
7,28.53,25.4812,54.0112,5.35493,3.114,8.46892,6.37758,6.37758,0.528223,0.471777,3.36878,3.00879
8,28.5198,27.2087,55.7285,4.49237,3.21753,7.70991,7.22816,7.22816,0.511764,0.488236,3.69911,3.52905
9,13.4068,15.4359,28.8427,4.91409,1.98706,6.90115,4.17941,4.17941,0.464825,0.535175,1.94269,2.23672
10,21.1544,20.3684,41.5228,5.13931,2.65747,7.79678,5.32564,5.32564,0.509465,0.490535,2.71322,2.61241
11,20.1704,20.5928,40.7632,4.92947,2.98085,7.91032,5.15317,5.15317,0.494818,0.505182,2.54988,2.60329
12,21.272,21.8737,43.1457,5.50289,2.96606,8.46896,5.09457,5.09457,0.493027,0.506973,2.51176,2.58281
13,21.6953,21.8273,43.5226,5.23103,3.48101,8.71204,4.99569,4.99569,0.498484,0.501516,2.49027,2.50542
14,21.2428,21.4718,42.7147,5.10237,3.40346,8.50582,5.02181,5.02181,0.497319,0.502681,2.49744,2.52437
15,21.9454,21.9384,43.8837,5.26308,3.44513,8.70821,5.03935,5.03935,0.500079,0.499921,2.52008,2.51928
16,20.4803,21.1106,41.591,4.52943,3.29637,7.8258,5.3146,5.3146,0.492423,0.507577,2.61703,2.69757
17,22.3454,22.9111,45.2564,4.65955,3.5113,8.17085,5.53877,5.53877,0.49375,0.50625,2.73477,2.804
18,24.2716,23.8604,48.132,5.39208,3.32143,8.71351,5.52383,5.52383,0.504272,0.495728,2.78552,2.73832
19,26.6578,25.9118,52.5697,5.45825,3.90033,9.35858,5.61727,5.61727,0.507095,0.492905,2.84849,2.76878
20,29.3088,27.609,56.9179,5.56254,3.77578,9.33832,6.09509,6.09509,0.514932,0.485068,3.13856,2.95653
21,30.4258,29.1221,59.5479,5.49891,3.73305,9.23196,6.45019,6.45019,0.510946,0.489054,3.2957,3.15449
22,31.3751,29.4004,60.7755,5.44051,3.86264,9.30315,6.53279,6.53279,0.516246,0.483754,3.37253,3.16026
23,32.7165,30.139,62.8555,5.37816,3.84952,9.22767,6.81163,6.81163,0.520504,0.479496,3.54548,3.26615
24,32.2606,29.9671,62.2276,5.0607,4.19021,9.25091,6.72665,6.72665,0.518428,0.481572,3.48729,3.23936
25,33.008,30.1168,63.1248,5.52306,3.96775,9.49082,6.65115,6.65115,0.5229,0.4771,3.47789,3.17326
26,31.3077,29.5314,60.8391,5.04241,4.22595,9.26836,6.56417,6.56417,0.514599,0.485401,3.37791,3.18626
27,29.9809,28.6429,58.6238,5.04871,4.17948,9.22819,6.35268,6.35268,0.511412,0.488588,3.24884,3.10384
28,31.3647,29.2954,60.6602,5.07079,4.19928,9.27006,6.54367,6.54367,0.517056,0.482944,3.38344,3.16022
29,29.59,28.4013,57.9914,5.05962,4.147,9.20662,6.29887,6.29887,0.510249,0.489751,3.21399,3.08488
30,30.8926,29.0819,59.9746,5.0527,4.21023,9.26293,6.47469,6.47469,0.515095,0.484905,3.33508,3.13961
31,30.946,29.1394,60.0854,5.05993,4.20399,9.26392,6.48595,6.48595,0.515034,0.484966,3.34049,3.14547
