step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.3189535739050502,0.3755286240112773,4.841910438346476,,,,,4,0.48,0.4777350016451812,0.62032,0,0.2081838828412562,0.009779178890140862,0.17333581329783063,17.72498644774601,0
2,0.32858045887164494,0.3921616513410775,4.783740599648586,0.356,0.644,0.169305496654538,0.31714726946453753,4,0.5,0.4864245300798874,0.60864,0,0.21173522478710524,0.011772119191127268,0.1810635180190703,15.380707167451991,0
3,0.32771827552994554,0.39883499518846866,5.135420342259783,0.3,0.7,0.16534595370035343,0.3277852240651925,4,0.44,0.3937348680217964,0.61584,0,0.21126614934174154,0.009407281035112442,0.18517331749964172,19.684042265611808,0
4,0.33126974446376084,0.43081178778461066,5.355745625905702,0.24,0.76,0.22303922362559092,0.32247596604177275,4,0.48,0.4969083323417991,0.59936,0,0.22394807026824487,0.009907948612301029,0.20686371751636584,20.87856181041735,0
5,0.3094617318632955,0.4196790366520912,6.153765558736631,0.176,0.824,0.2084032875769512,0.3752215926977991,4,0.48,0.4548788534425877,0.61424,0,0.2223277855360454,0.010784973418622987,0.19735125111604582,18.29872392409136,0
6,0.326388927169929,0.4282774118903524,5.735505981342505,0.228,0.7719999999999999,0.17911219759817115,0.3619066717607328,4,0.46,0.41704547919199697,0.60464,0,0.21983023317906727,0.012668217883465156,0.20753493236027062,16.382330511630204,0
7,0.3174590926915606,0.4299466587303403,5.501867176921384,0.092,0.9079999999999998,0.12670673342106004,0.5032979099679843,4,0.48,0.4548788534425877,0.62272,0,0.22497310043268234,0.0104840037716314,0.20497355829765798,19.55107635999661,0
8,0.3216521265839307,0.43476058063908,5.8789518089833015,0.052,0.948,0.14623833090025987,0.5193409581060754,4,0.46,0.4299470776699896,0.62192,0,0.22598029974549907,0.013610112371937523,0.20878028089358094,15.34008501825905,0
9,0.3248243492508762,0.4454858542899408,5.472952570272089,0.036,0.9640000000000001,0.09152351446397547,0.5755598154011913,4,0.46,0.41704547919199697,0.62304,0,0.22493354752218936,0.0099520283836482,0.22055230676775145,22.16154318150183,0
10,0.3120954476473828,0.43305057322485213,6.064955003306393,0.164,0.836,0.17282243413849954,0.3731569989898304,4,0.44,0.3937348680217964,0.61408,0,0.2202680057322485,0.012110519763083326,0.21278256749260363,17.570060712111783,0
11,0.30867454260202665,0.4130339312130177,6.736152365460537,0.136,0.8640000000000001,0.13946068602824316,0.38900405287559076,4,0.44,0.3937348680217964,0.60768,0,0.22193162906804736,0.010142007984775566,0.19780533468934908,19.503567240952663,0
12,0.30808499275347523,0.41291836168639057,6.792598447384126,0.084,0.916,0.2586742426487239,0.47180828026970184,4,0.42,0.37344447842988937,0.59536,0,0.23356890255177518,0.011191337212637967,0.17934945913461545,16.025739884960544,0
13,0.3105877421088403,0.40499194847020936,6.534501876712993,0.176,0.8240000000000001,0.15082465620995622,0.392006845415361,4,0.42,0.37344447842988937,0.5752,0,0.23545415295572827,0.010973206639551142,0.17099640598380358,15.583084471176802,0
14,0.3052058319965302,0.3910395824271422,6.350552581605253,0.156,0.8439999999999999,0.17299378516957734,0.4213557406764103,4,0.46,0.4299470776699896,0.58112,0,0.22946876216203843,0.008383244098084058,0.1734180765092374,20.68627305613958,0
15,0.30270820886011246,0.40888888888888897,5.856106906463055,0.168,0.8319999999999999,0.1367254390895504,0.4307003290409274,4,0.42,0.37344447842988937,0.5824,0,0.23678571428571424,0.011686612913753943,0.17210317460317473,14.726523063036252,0
16,0.3032716551223559,0.41644045923816303,6.5321338408813565,0.172,0.8279999999999998,0.1187480562492661,0.420078385864871,4,0.42,0.4380504811613114,0.57376,0,0.22721275364898535,0.009018820420373334,0.18184073513705945,20.162363442372673,0
17,0.30985748657178364,0.42516242435030255,5.457648457497503,0.212,0.7879999999999998,0.18596437869233406,0.39732111034831197,4,0.48,0.4865674388174439,0.57872,0,0.22949893200427202,0.012233728984269015,0.19286000355998573,15.764613047091252,0
