step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,83.7226,57.7691,141.492,14.314,14.4029,28.7168,4.92714,4.92714,0.591714,0.408286,2.91545,2.01168
2,28.874,20.0227,48.8967,6.4725,3.79554,10.268,4.76203,4.76203,0.590511,0.409489,2.81203,1.95
3,34.7023,21.034,55.7363,6.3641,3.29522,9.65932,5.7702,5.7702,0.622616,0.377384,3.59262,2.17758
4,43.5466,23.7409,67.2875,6.73593,4.65759,11.3935,5.90577,5.90577,0.647172,0.352828,3.82205,2.08372
5,45.1511,23.731,68.8821,6.29219,4.82541,11.1176,6.19577,6.19577,0.655484,0.344516,4.06123,2.13454
6,44.697,22.7499,67.4469,6.22676,4.94077,11.1675,6.03956,6.03956,0.662699,0.337301,4.00241,2.03715
7,38.9968,19.7161,58.7129,5.82007,3.88896,9.70904,6.04724,6.04724,0.664195,0.335805,4.01655,2.03069
8,40.541,19.4534,59.9944,6.47033,3.81166,10.282,5.8349,5.8349,0.675747,0.324253,3.94292,1.89198
9,43.3363,20.3802,63.7165,7.21844,3.89018,11.1086,5.73577,5.73577,0.680143,0.319857,3.90115,1.83463
10,41.8025,19.792,61.5945,6.44293,3.73355,10.1765,6.05264,6.05264,0.678672,0.321328,4.10776,1.94488
11,42.8745,19.9874,62.8619,7.34171,3.93805,11.2798,5.57298,5.57298,0.682043,0.317957,3.80101,1.77197
12,42.545,19.5189,62.0639,6.87569,3.79672,10.6724,5.81536,5.81536,0.685503,0.314497,3.98644,1.82891
13,41.9915,19.1971,61.1885,6.47391,3.85037,10.3243,5.92666,5.92666,0.686264,0.313736,4.06725,1.85941
14,39.5663,18.1664,57.7327,6.76912,3.86017,10.6293,5.43147,5.43147,0.685336,0.314664,3.72238,1.70909
15,42.0327,19.2595,61.2922,6.37365,4.1238,10.4974,5.83877,5.83877,0.685776,0.314224,4.00409,1.83468
16,41.9038,19.2019,61.1056,6.66955,3.76435,10.4339,5.85645,5.85645,0.685759,0.314241,4.01612,1.84033
17,41.3743,19.0184,60.3926,5.63009,4.01052,9.64061,6.2644,6.2644,0.685088,0.314912,4.29166,1.97274
18,40.6399,18.669,59.3089,6.09709,4.20455,10.3016,5.75723,5.75723,0.685224,0.314776,3.94499,1.81224
19,40.2928,18.5229,58.8157,5.63914,4.25873,9.89787,5.94226,5.94226,0.685068,0.314932,4.07085,1.87141
20,40.3748,18.575,58.9499,5.63921,4.2608,9.90001,5.95453,5.95453,0.684901,0.315099,4.07826,1.87626
21,40.3755,18.5729,58.9484,5.63272,4.27696,9.90969,5.94856,5.94856,0.68493,0.31507,4.07435,1.87421
22,41.4253,19.0343,60.4596,5.63487,4.26777,9.90265,6.1054,6.1054,0.685174,0.314826,4.18326,1.92214
23,41.7678,19.3058,61.0736,6.55234,4.15001,10.7023,5.70656,5.70656,0.683893,0.316107,3.90268,1.80388
24,41.0833,18.8557,59.939,6.15412,4.21358,10.3677,5.78132,5.78132,0.685418,0.314582,3.96262,1.8187
25,42.6889,19.8925,62.5814,6.13497,3.96415,10.0991,6.19672,6.19672,0.682134,0.317866,4.22699,1.96972
26,41.7179,19.4606,61.1785,6.13497,3.96415,10.0991,6.05781,6.05781,0.681904,0.318096,4.13085,1.92696
27,39.9673,18.4059,58.3732,6.56448,3.70439,10.2689,5.68448,5.68448,0.684686,0.315314,3.89208,1.7924
28,41.0509,18.8839,59.9348,6.85228,3.66275,10.515,5.69992,5.69992,0.684926,0.315074,3.90402,1.7959
29,40.7254,18.8597,59.5851,6.44921,3.677,10.1262,5.88424,5.88424,0.683483,0.316517,4.02178,1.86246
30,40.448,18.8699,59.3179,6.14697,3.50862,9.65559,6.14337,6.14337,0.681886,0.318114,4.18908,1.95429
31,40.6239,18.9416,59.5654,5.90101,3.95695,9.85796,6.04237,6.04237,0.682004,0.317996,4.12092,1.92145
32,40.6404,19.2651,59.9055,5.15731,3.96595,9.12326,6.56624,6.56624,0.678409,0.321591,4.4546,2.11165
33,40.7874,19.3328,60.1202,5.15751,3.96575,9.12325,6.58978,6.58978,0.678431,0.321569,4.47071,2.11907
34,41.2942,19.3721,60.6663,5.77011,3.64102,9.41113,6.44623,6.44623,0.680677,0.319323,4.38781,2.05843
35,41.2159,19.3621,60.578,5.76855,3.64491,9.41345,6.43526,6.43526,0.680377,0.319623,4.3784,2.05686
36,40.8685,19.2725,60.141,5.72403,3.63181,9.35584,6.42818,6.42818,0.679545,0.320455,4.36824,2.05994
