step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,55.0275,45.069,100.097,12.4531,6.47105,18.9241,5.28936,5.28936,0.549745,0.450255,2.9078,2.38156
2,1.75213,3.60187,5.354,2.24749,0.395602,2.64309,2.02566,2.02566,0.327256,0.672744,0.66291,1.36275
3,1.80696,1.45044,3.2574,1.49559,0.216703,1.71229,1.90236,1.90236,0.554724,0.445276,1.05528,0.847074
4,1.51784,0.704415,2.22225,1.22521,0.252307,1.47752,1.50404,1.50404,0.683018,0.316982,1.02729,0.476754
5,1.42154,0.383457,1.805,1.20534,0.239728,1.44507,1.24908,1.24908,0.787559,0.212441,0.98372,0.265356
6,1.37315,0.252344,1.6255,1.19436,0.233911,1.42827,1.13809,1.13809,0.844759,0.155241,0.961411,0.176678
7,1.50778,0.19115,1.69893,1.36778,0.169866,1.53765,1.10488,1.10488,0.887488,0.112512,0.980572,0.124313
8,1.55235,0.145257,1.69761,1.27849,0.198548,1.47704,1.14933,1.14933,0.914434,0.0855658,1.05099,0.0983436
9,1.43049,0.137331,1.56782,1.09857,0.260052,1.35862,1.15398,1.15398,0.912406,0.0875935,1.0529,0.101081
10,1.34114,0.161558,1.5027,1.09133,0.258134,1.34947,1.11355,1.11355,0.892488,0.107512,0.993827,0.11972
11,1.28208,0.171855,1.45393,0.920803,0.325239,1.24604,1.16684,1.16684,0.8818,0.1182,1.02892,0.137921
12,1.31026,0.205671,1.51593,1.08015,0.263833,1.34398,1.12794,1.12794,0.864327,0.135673,0.974905,0.153031
13,1.31892,0.194408,1.51332,1.08797,0.261905,1.34987,1.12109,1.12109,0.871536,0.128464,0.977067,0.14402
14,1.33546,0.188696,1.52416,1.08922,0.261405,1.35062,1.12849,1.12849,0.876197,0.123803,0.988776,0.139711
15,1.27629,0.188442,1.46474,0.908815,0.323878,1.23269,1.18824,1.18824,0.871347,0.128653,1.03537,0.15287
16,1.21357,0.212578,1.42614,0.906991,0.325195,1.23219,1.15741,1.15741,0.850942,0.149058,0.98489,0.172521
17,1.28335,0.212674,1.49603,1.07957,0.260811,1.34038,1.11612,1.11612,0.857841,0.142159,0.957455,0.158667
18,1.44927,0.182905,1.63217,1.26464,0.200209,1.46485,1.11422,1.11422,0.887938,0.112062,0.989363,0.124862
19,1.43283,0.152819,1.58565,1.10032,0.265492,1.36581,1.16095,1.16095,0.903624,0.0963762,1.04906,0.111888
20,1.34556,0.179156,1.52472,1.08577,0.262216,1.34799,1.13111,1.13111,0.882499,0.117501,0.998201,0.132906
21,1.26972,0.188441,1.45816,0.908923,0.324033,1.23296,1.18266,1.18266,0.870769,0.129231,1.02982,0.152836
22,1.194,0.211067,1.40507,0.903803,0.322869,1.22667,1.14543,1.14543,0.849782,0.150218,0.973366,0.172065
23,1.19451,0.216958,1.41146,0.907843,0.326221,1.23406,1.14375,1.14375,0.846289,0.153711,0.967945,0.175808
24,1.4069,0.213524,1.62043,1.25388,0.200614,1.4545,1.11408,1.11408,0.86823,0.13177,0.96728,0.146803
25,1.47311,0.159414,1.63253,1.27127,0.19902,1.4703,1.11034,1.11034,0.902351,0.0976488,1.00192,0.108423
26,1.44475,0.148085,1.59283,1.09956,0.264703,1.36426,1.16754,1.16754,0.90703,0.0929696,1.059,0.108546
27,1.28488,0.177885,1.46276,0.908923,0.324033,1.23296,1.18639,1.18639,0.878391,0.121609,1.04211,0.144275
28,1.18896,0.212065,1.40102,0.903803,0.322869,1.22667,1.14213,1.14213,0.848635,0.151365,0.969252,0.172879
29,1.17531,0.215668,1.39098,0.904567,0.323737,1.2283,1.13244,1.13244,0.844953,0.155047,0.956859,0.175582
30,1.31882,0.218001,1.53682,1.08327,0.266615,1.34989,1.13848,1.13848,0.858148,0.141852,0.976985,0.161495
31,1.43127,0.190217,1.62149,1.26187,0.199806,1.46167,1.10934,1.10934,0.88269,0.11731,0.979201,0.130137
32,1.4847,0.154757,1.63945,1.27051,0.198231,1.46874,1.11623,1.11623,0.905605,0.0943954,1.01086,0.105367
33,1.38334,0.146793,1.53013,0.922333,0.326771,1.2491,1.22498,1.22498,0.904065,0.0959349,1.10746,0.117519
34,1.20374,0.20144,1.40518,0.903803,0.322869,1.22667,1.14552,1.14552,0.856645,0.143355,0.981308,0.164217
35,1.17016,0.216566,1.38672,0.904567,0.323737,1.2283,1.12897,1.12897,0.843829,0.156171,0.952661,0.176313
36,1.29946,0.216615,1.51607,1.07855,0.263816,1.34236,1.1294,1.1294,0.857121,0.142879,0.968035,0.161368
37,1.34308,0.194636,1.53771,1.08991,0.265424,1.35533,1.13456,1.13456,0.873425,0.126575,0.990957,0.143607
38,1.44348,0.185586,1.62906,1.2611,0.199016,1.46012,1.1157,1.1157,0.886078,0.113922,0.988601,0.127104
39,1.42423,0.153547,1.57777,1.09302,0.260534,1.35355,1.16566,1.16566,0.902681,0.097319,1.05221,0.11344
40,1.30271,0.170464,1.47317,0.917213,0.325608,1.24282,1.18534,1.18534,0.884288,0.115712,1.04818,0.137159
41,1.18514,0.206085,1.39122,0.904567,0.323737,1.2283,1.13264,1.13264,0.851868,0.148132,0.964857,0.16778
