step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,28.5724,15.4342,44.0066,5.64452,2.78826,8.43278,5.21852,5.21852,0.649276,0.350724,3.38826,1.83026
2,39.5543,22.7827,62.337,9.51183,6.66771,16.1795,3.85283,3.85283,0.634524,0.365476,2.44471,1.40812
3,41.4536,23.1197,64.5734,9.09736,5.73398,14.8313,4.35385,4.35385,0.641962,0.358038,2.795,1.55884
4,44.5387,24.0405,68.5792,9.72095,7.37097,17.0919,4.01238,4.01238,0.649449,0.350551,2.60584,1.40654
5,41.8575,23.057,64.9145,9.64755,6.86839,16.5159,3.93042,3.93042,0.64481,0.35519,2.53437,1.39605
6,42.3603,23.3163,65.6765,10.1339,5.94781,16.0817,4.08392,4.08392,0.644983,0.355017,2.63406,1.44986
7,37.6938,20.1355,57.8293,10.3686,5.56435,15.9329,3.62955,3.62955,0.651811,0.348189,2.36578,1.26377
8,37.766,19.9285,57.6944,10.4596,5.53145,15.9911,3.60791,3.60791,0.654586,0.345414,2.36169,1.24622
9,39.2086,20.4876,59.6962,10.4548,5.59768,16.0525,3.71881,3.71881,0.656803,0.343197,2.44253,1.27629
10,39.9545,21.0812,61.0357,10.2955,4.93214,15.2276,4.00823,4.00823,0.654608,0.345392,2.62382,1.38441
11,43.3528,23.4031,66.7559,9.7646,4.7779,14.5425,4.5904,4.5904,0.649422,0.350578,2.98111,1.60929
12,38.848,20.4839,59.3319,10.2408,5.19881,15.4396,3.84283,3.84283,0.654757,0.345243,2.51612,1.32671
13,38.9299,20.67,59.5999,10.4713,5.275,15.7463,3.785,3.785,0.653187,0.346813,2.47231,1.31269
14,38.9322,20.5613,59.4935,10.2926,5.70701,15.9996,3.71843,3.71843,0.654394,0.345606,2.43332,1.28511
15,38.9707,20.5788,59.5495,10.4419,5.45113,15.8931,3.74688,3.74688,0.654425,0.345575,2.45205,1.29483
16,38.9535,20.5671,59.5206,10.2761,5.74919,16.0253,3.71416,3.71416,0.654454,0.345546,2.43075,1.28341
17,38.9907,20.7321,59.7228,10.4362,5.37647,15.8127,3.77689,3.77689,0.652861,0.347139,2.46578,1.31111
18,38.9314,20.7197,59.6511,10.3978,5.66109,16.0588,3.71453,3.71453,0.652652,0.347348,2.42429,1.29024
19,38.9314,20.7207,59.652,10.3978,5.66109,16.0588,3.71459,3.71459,0.652641,0.347359,2.42429,1.29029
20,38.9377,20.7203,59.658,10.3978,5.66109,16.0588,3.71496,3.71496,0.652682,0.347318,2.42469,1.29027
21,38.9195,20.707,59.6265,10.2889,5.63196,15.9208,3.74519,3.74519,0.652722,0.347278,2.44456,1.30062
22,38.9372,20.5494,59.4866,10.3368,5.28466,15.6215,3.808,3.808,0.654554,0.345446,2.49254,1.31546
23,38.84,20.4997,59.3397,10.182,5.49822,15.6802,3.78437,3.78437,0.654537,0.345463,2.47701,1.30736
24,38.8507,20.5145,59.3652,10.3342,5.20809,15.5423,3.81959,3.81959,0.654436,0.345564,2.49968,1.31991
25,38.832,20.5031,59.3351,10.1796,5.49391,15.6735,3.7857,3.7857,0.654452,0.345548,2.47756,1.30814
26,38.8481,20.5175,59.3656,10.3342,5.20809,15.5423,3.81961,3.81961,0.654387,0.345613,2.4995,1.32011
27,38.8303,20.5045,59.3348,10.1796,5.49391,15.6735,3.78568,3.78568,0.654428,0.345572,2.47745,1.30823
28,39.0132,20.5181,59.5313,10.4541,5.25476,15.7089,3.78966,3.78966,0.655339,0.344661,2.48351,1.30615
29,38.9515,20.4605,59.412,10.1796,5.49391,15.6735,3.7906,3.7906,0.655617,0.344383,2.48518,1.30542
