step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,43.9536,21.0826,65.0361,6.01785,2.23359,8.25144,7.88179,7.88179,0.675833,0.324167,5.32677,2.55501
2,36.2205,19.2493,55.4698,5.94648,2.74554,8.69203,6.38169,6.38169,0.652976,0.347024,4.16709,2.2146
3,33.4899,18.6659,52.1558,5.50245,3.28285,8.78529,5.93672,5.93672,0.642112,0.357888,3.81204,2.12468
4,34.9558,19.9378,54.8936,6.43095,2.89252,9.32347,5.88768,5.88768,0.636792,0.363208,3.74923,2.13846
5,31.5991,18.5684,50.1675,5.70317,3.45767,9.16083,5.47631,5.47631,0.629872,0.370128,3.44937,2.02693
6,33.1827,19.2104,52.3931,5.86031,3.31117,9.17148,5.71261,5.71261,0.633341,0.366659,3.61803,2.09458
7,33.3293,19.2847,52.6141,5.8127,3.57655,9.38924,5.60366,5.60366,0.633468,0.366532,3.54974,2.05392
8,32.0133,18.6727,50.686,4.82202,2.55493,7.37694,6.87086,6.87086,0.6316,0.3684,4.33964,2.53123
9,33.2143,18.9317,52.146,5.59311,2.40345,7.99656,6.52106,6.52106,0.636948,0.363052,4.15357,2.36748
10,29.7963,17.1991,46.9955,5.71537,2.3967,8.11208,5.79327,5.79327,0.634026,0.365974,3.67308,2.12019
11,28.6683,16.657,45.3253,4.85852,2.28352,7.14204,6.34627,6.34627,0.6325,0.3675,4.01402,2.33225
12,25.2572,15.0437,40.301,5.55294,2.27348,7.82642,5.14935,5.14935,0.626715,0.373285,3.22717,1.92217
13,26.1275,15.3096,41.4371,5.18034,1.82502,7.00536,5.91506,5.91506,0.630534,0.369466,3.72965,2.18541
14,24.9395,14.6406,39.5801,5.42884,1.6486,7.07744,5.59243,5.59243,0.630103,0.369897,3.5238,2.06862
15,24.1092,14.4788,38.588,5.00748,1.6152,6.62268,5.82665,5.82665,0.624785,0.375215,3.64041,2.18624
16,20.9459,12.7473,33.6932,5.13074,1.83335,6.96408,4.83814,4.83814,0.621665,0.378335,3.0077,1.83044
17,20.996,12.8303,33.8263,4.60087,1.53239,6.13326,5.51522,5.51522,0.620701,0.379299,3.4233,2.09192
18,20.7703,12.5756,33.3459,3.93518,1.50846,5.44364,6.12566,6.12566,0.622873,0.377127,3.81551,2.31015
19,22.7717,13.57,36.3418,4.54533,1.48334,6.02867,6.02815,6.02815,0.6266,0.3734,3.77724,2.25091
20,21.1745,12.7602,33.9346,3.86695,1.40226,5.26921,6.44018,6.44018,0.623978,0.376022,4.01853,2.42165
21,20.9094,12.4541,33.3636,4.17861,1.54468,5.72329,5.82944,5.82944,0.626715,0.373285,3.65339,2.17604
22,21.3881,12.3579,33.746,3.38335,1.54217,4.92553,6.85125,6.85125,0.633798,0.366202,4.34231,2.50894
23,20.3269,11.6448,31.9718,3.37932,1.48626,4.86558,6.571,6.571,0.635778,0.364222,4.1777,2.3933
24,20.6493,11.8007,32.45,4.54141,1.38387,5.92529,5.47653,5.47653,0.636342,0.363658,3.48495,1.99158
25,18.5595,11.1002,29.6596,3.34967,1.53141,4.88108,6.07645,6.07645,0.625749,0.374251,3.80233,2.27412
26,18.4294,11.0644,29.4938,3.355,1.51188,4.86689,6.06009,6.06009,0.624856,0.375144,3.78669,2.2734
