step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,66.5798,44.0173,110.597,13.091,9.85939,22.9503,4.81897,4.81897,0.602003,0.397997,2.90104,1.91794
2,37.8759,25.8625,63.7384,7.01264,3.08538,10.098,6.31197,6.31197,0.59424,0.40576,3.75083,2.56115
3,39.8987,24.9953,64.8941,7.57581,3.56719,11.143,5.82375,5.82375,0.614828,0.385172,3.58061,2.24314
4,40.1517,24.4158,64.5675,6.21266,3.87628,10.0889,6.39983,6.39983,0.621857,0.378143,3.97978,2.42005
5,40.8404,24.0579,64.8982,6.11054,3.95614,10.0667,6.44684,6.44684,0.629299,0.370701,4.05699,2.38985
6,42.3701,24.4413,66.8114,7.06376,4.8635,11.9273,5.60157,5.60157,0.634174,0.365826,3.55237,2.0492
7,41.1249,23.7374,64.8623,7.22917,4.70885,11.938,5.43326,5.43326,0.634034,0.365966,3.44487,1.98839
8,42.8657,24.8914,67.7571,7.55989,4.51161,12.0715,5.61298,5.61298,0.632638,0.367362,3.55099,2.062
9,42.8372,25.0404,67.8776,7.32285,4.05264,11.3755,5.96701,5.96701,0.631094,0.368906,3.76574,2.20126
10,41.4245,24.554,65.9786,6.76178,4.02418,10.786,6.11708,6.11708,0.627848,0.372152,3.8406,2.27648
11,42.6083,24.905,67.5133,6.94099,4.51198,11.453,5.89483,5.89483,0.63111,0.36889,3.72029,2.17455
12,39.632,23.6422,63.2742,6.73473,4.07608,10.8108,5.85287,5.85287,0.626353,0.373647,3.66596,2.1869
13,40.4558,24.0397,64.4955,6.65009,4.41388,11.064,5.82933,5.82933,0.627266,0.372734,3.65654,2.17279
14,40.7392,24.1624,64.9015,6.63819,4.54136,11.1795,5.80538,5.80538,0.627707,0.372293,3.64408,2.1613
15,39.0389,23.4189,62.4578,6.63226,4.53675,11.169,5.59207,5.59207,0.625044,0.374956,3.49529,2.09678
16,41.338,24.2567,65.5947,7.47029,4.92222,12.3925,5.2931,5.2931,0.630203,0.369797,3.33572,1.95737
17,37.9334,23.0562,60.9896,6.64002,4.59551,11.2355,5.42828,5.42828,0.621965,0.378035,3.3762,2.05208
18,36.9422,22.1972,59.1394,6.61359,4.4286,11.0422,5.35576,5.35576,0.624663,0.375337,3.34555,2.01022
19,37.8988,22.8684,60.7672,6.64672,4.57212,11.2188,5.41654,5.41654,0.623672,0.376328,3.37814,2.0384
20,36.3283,21.845,58.1733,6.30222,4.59071,10.8929,5.34047,5.34047,0.624485,0.375515,3.33504,2.00543
21,37.4303,22.3399,59.7702,6.2532,4.22345,10.4767,5.70509,5.70509,0.626236,0.373764,3.57273,2.13236
22,39.2566,23.3875,62.6441,6.26915,4.21601,10.4852,5.97455,5.97455,0.62666,0.37334,3.74401,2.23054
23,35.5206,21.0428,56.5634,6.20629,4.06678,10.2731,5.50599,5.50599,0.627978,0.372022,3.45765,2.04835
24,36.4805,21.6133,58.0937,6.18688,4.46602,10.6529,5.45332,5.45332,0.627959,0.372041,3.42446,2.02886
25,36.2822,21.7276,58.0098,6.27509,4.37704,10.6521,5.44584,5.44584,0.625449,0.374551,3.40609,2.03974
26,36.9167,22.0524,58.9691,5.81506,4.01023,9.82529,6.00177,6.00177,0.626034,0.373966,3.75732,2.24446
27,37.5506,22.3604,59.911,5.83052,3.96706,9.79758,6.11487,6.11487,0.626773,0.373227,3.83264,2.28223
28,37.8541,22.5566,60.4106,5.80455,4.02742,9.83196,6.14431,6.14431,0.626613,0.373387,3.8501,2.29421
29,37.2613,21.9994,59.2607,6.06773,3.90394,9.97167,5.94291,5.94291,0.628769,0.371231,3.73672,2.20619
30,37.2671,21.9763,59.2434,6.00402,3.95452,9.95854,5.949,5.949,0.62905,0.37095,3.74222,2.20678
31,37.108,21.9514,59.0594,6.07382,3.89101,9.96483,5.92678,5.92678,0.628317,0.371683,3.7239,2.20288
32,37.2525,22.0147,59.2672,6.08451,3.86331,9.94782,5.95781,5.95781,0.628552,0.371448,3.74479,2.21302
33,37.6787,22.4243,60.103,5.49169,3.74803,9.23972,6.50486,6.50486,0.626902,0.373098,4.07791,2.42695
34,37.6285,22.4144,60.0429,5.59789,3.6582,9.25609,6.48685,6.48685,0.626693,0.373307,4.06526,2.42159
35,38.5736,22.8637,61.4372,5.59341,3.67101,9.26442,6.63152,6.63152,0.627853,0.372147,4.16362,2.4679
36,38.1002,22.4565,60.5567,5.71889,4.04385,9.76274,6.20284,6.20284,0.629166,0.370834,3.90261,2.30023
37,39.4415,23.0397,62.4811,5.90578,4.07383,9.97961,6.26088,6.26088,0.631254,0.368746,3.95221,2.30868
38,38.9523,22.8886,61.841,5.71754,4.03523,9.75278,6.34086,6.34086,0.629879,0.370121,3.99398,2.34688
39,38.8388,22.8716,61.7104,5.7297,4.01424,9.74394,6.3332,6.3332,0.629372,0.370628,3.98594,2.34726
40,39.0041,22.9057,61.9098,5.72985,4.01583,9.74567,6.35254,6.35254,0.630014,0.369986,4.00219,2.35035
41,39.8386,23.0828,62.9213,5.84925,4.01796,9.86721,6.37681,6.37681,0.633149,0.366851,4.03747,2.33934
42,39.6144,23.0631,62.6776,5.74838,4.04451,9.79289,6.40031,6.40031,0.632035,0.367965,4.04522,2.35509
43,39.6002,23.113,62.7132,5.73223,4.08637,9.8186,6.38718,6.38718,0.63145,0.36855,4.03318,2.354
44,39.0733,22.8999,61.9732,5.66582,3.84492,9.51075,6.51612,6.51612,0.630487,0.369513,4.10833,2.40779
45,39.0782,22.8981,61.9763,5.66025,3.83966,9.49991,6.52388,6.52388,0.630534,0.369466,4.11353,2.41035
46,39.3541,23.0816,62.4357,5.66428,3.84434,9.50862,6.56622,6.56622,0.630314,0.369686,4.13878,2.42744
47,39.3514,23.0767,62.4281,5.66724,3.8444,9.51164,6.56334,6.56334,0.630348,0.369652,4.13719,2.42615
48,39.3514,23.0767,62.4281,5.66,3.84031,9.50031,6.57116,6.57116,0.630348,0.369652,4.14212,2.42904
49,39.37,23.0861,62.4561,5.65881,3.85494,9.51375,6.56482,6.56482,0.630363,0.369637,4.13822,2.4266
50,39.4009,23.0464,62.4473,5.67407,3.82059,9.49466,6.57709,6.57709,0.630946,0.369054,4.14979,2.4273
51,39.3936,23.0446,62.4381,5.67368,3.81871,9.49238,6.57771,6.57771,0.630921,0.369079,4.15002,2.42769
52,39.4361,23.125,62.5611,5.66724,3.8444,9.51164,6.57732,6.57732,0.630362,0.369638,4.14609,2.43123
53,39.4361,23.125,62.5611,5.66485,3.84013,9.50499,6.58192,6.58192,0.630362,0.369638,4.14899,2.43293
54,39.4361,23.125,62.5611,5.66455,3.8397,9.50425,6.58243,6.58243,0.630362,0.369638,4.14931,2.43312
55,39.4361,23.125,62.5611,5.66477,3.83971,9.50448,6.58227,6.58227,0.630362,0.369638,4.14921,2.43306
56,39.4361,23.125,62.5611,5.66727,3.84425,9.51152,6.5774,6.5774,0.630362,0.369638,4.14614,2.43126
57,39.4361,23.125,62.5611,5.66508,3.8395,9.50458,6.58221,6.58221,0.630362,0.369638,4.14917,2.43304
58,39.4361,23.125,62.5611,5.66609,3.84504,9.51112,6.57768,6.57768,0.630362,0.369638,4.14632,2.43136
59,39.4361,23.125,62.5611,5.66449,3.8439,9.50838,6.57957,6.57957,0.630362,0.369638,4.14751,2.43206
60,39.4361,23.125,62.5611,5.66482,3.84427,9.50909,6.57909,6.57909,0.630362,0.369638,4.1472,2.43188
61,39.4361,23.125,62.5611,5.6603,3.83971,9.50001,6.58537,6.58537,0.630362,0.369638,4.15117,2.43421
62,39.4361,23.125,62.5611,5.66025,3.83966,9.49991,6.58544,6.58544,0.630362,0.369638,4.15121,2.43423
63,39.4361,23.125,62.5611,5.66025,3.83966,9.49991,6.58544,6.58544,0.630362,0.369638,4.15121,2.43423
64,39.4361,23.125,62.5611,5.66494,3.83959,9.50454,6.58224,6.58224,0.630362,0.369638,4.14919,2.43305
65,39.4361,23.125,62.5611,5.66428,3.84434,9.50862,6.57941,6.57941,0.630362,0.369638,4.14741,2.432
66,39.4361,23.125,62.5611,5.66428,3.84434,9.50862,6.57941,6.57941,0.630362,0.369638,4.14741,2.432
67,39.4361,23.125,62.5611,5.66727,3.84425,9.51152,6.5774,6.5774,0.630362,0.369638,4.14614,2.43126
68,39.4361,23.125,62.5611,5.66427,3.8437,9.50797,6.57986,6.57986,0.630362,0.369638,4.14769,2.43217
