step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,48.4123,38.179,86.5913,9.18628,6.01936,15.2056,5.69468,5.69468,0.55909,0.44091,3.18384,2.51084
2,42.8297,32.3279,75.1576,6.65053,4.99287,11.6434,6.45495,6.45495,0.569866,0.430134,3.67846,2.7765
3,44.4262,32.226,76.6521,6.5551,5.22491,11.78,6.50697,6.50697,0.579582,0.420418,3.77132,2.73565
4,44.5691,32.8117,77.3808,7.10497,4.71967,11.8246,6.54402,6.54402,0.575971,0.424029,3.76917,2.77485
5,44.593,32.8337,77.4267,5.93895,5.08225,11.0212,7.02526,7.02526,0.575939,0.424061,4.04612,2.97914
6,42.0212,30.3285,72.3497,5.93586,5.11324,11.0491,6.54802,6.54802,0.580807,0.419193,3.80313,2.74489
7,43.9889,30.4986,74.4875,6.00413,4.84614,10.8503,6.86503,6.86503,0.590554,0.409446,4.05417,2.81086
8,43.3044,30.2887,73.5931,5.30458,4.59271,9.89729,7.43568,7.43568,0.58843,0.41157,4.37538,3.0603
9,45.4274,31.1699,76.5973,6.75157,4.30372,11.0553,6.92857,6.92857,0.593067,0.406933,4.10911,2.81946
10,46.1192,30.6452,76.7644,5.98772,4.26955,10.2573,7.4839,7.4839,0.600789,0.399211,4.49624,2.98766
11,44.9538,29.4893,74.443,6.72212,4.3948,11.1169,6.69638,6.69638,0.603868,0.396132,4.04373,2.65265
12,44.3058,28.8777,73.1836,4.88217,4.64601,9.52818,7.68075,7.68075,0.605407,0.394593,4.64998,3.03077
13,44.1213,28.5256,72.647,6.20584,4.41172,10.6176,6.84215,6.84215,0.607339,0.392661,4.1555,2.68665
14,46.7053,30.1099,76.8152,8.64643,4.53669,13.1831,5.82678,5.82678,0.608022,0.391978,3.54281,2.28397
15,44.6542,28.2228,72.877,7.12467,4.18043,11.3051,6.44638,6.44638,0.612733,0.387267,3.94991,2.49647
16,43.0806,28.0941,71.1746,5.71142,4.27302,9.98444,7.12856,7.12856,0.60528,0.39472,4.31477,2.81379
17,45.9307,29.2644,75.1951,6.76378,4.07183,10.8356,6.93963,6.93963,0.610821,0.389179,4.23887,2.70076
18,50.0342,30.8715,80.9057,7.73403,4.44558,12.1796,6.64271,6.64271,0.618426,0.381574,4.10803,2.53468
19,49.0562,30.4825,79.5387,6.18758,4.62778,10.8154,7.35424,7.35424,0.616759,0.383241,4.5358,2.81844
