step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,40.7481,23.0925,63.8406,6.72045,3.91245,10.6329,6.00406,6.00406,0.638279,0.361721,3.83226,2.17179
2,30.4738,16.6384,47.1123,4.98162,3.76587,8.74749,5.38581,5.38581,0.646834,0.353166,3.48372,1.90208
3,34.7082,17.6892,52.3974,6.19212,4.34317,10.5353,4.97351,4.97351,0.662404,0.337596,3.29447,1.67904
4,34.9704,17.548,52.5184,6.79475,4.24395,11.0387,4.75767,4.75767,0.665869,0.334131,3.16798,1.58968
5,42.4081,20.3741,62.7822,7.18694,4.04613,11.2331,5.58905,5.58905,0.675479,0.324521,3.77529,1.81376
6,40.7752,19.2707,60.0459,8.87634,4.66079,13.5371,4.43564,4.43564,0.679068,0.320932,3.0121,1.42354
7,44.6176,21.0352,65.6527,9.05476,5.62182,14.6766,4.4733,4.4733,0.6796,0.3204,3.04005,1.43325
8,43.2026,20.4874,63.69,7.25892,5.10302,12.3619,5.1521,5.1521,0.678326,0.321674,3.49481,1.6573
9,39.7214,18.9199,58.6413,6.62163,4.47726,11.0989,5.28352,5.28352,0.677362,0.322638,3.57886,1.70466
10,37.893,17.6322,55.5252,5.79015,3.96092,9.75107,5.69427,5.69427,0.682447,0.317553,3.88604,1.80823
11,39.5253,17.8113,57.3366,5.75084,3.76608,9.51692,6.0247,6.0247,0.689356,0.310644,4.15316,1.87154
12,40.0075,18.0885,58.096,7.12813,3.32796,10.4561,5.55619,5.55619,0.688645,0.311355,3.82624,1.72995
13,38.1494,16.8964,55.0458,7.68853,3.73882,11.4273,4.81703,4.81703,0.693048,0.306952,3.33843,1.4786
14,35.0828,15.9272,51.01,5.87571,3.51565,9.39136,5.43158,5.43158,0.687764,0.312236,3.73565,1.69594
15,41.6784,19.1686,60.8471,6.58587,3.08533,9.6712,6.29157,6.29157,0.684971,0.315029,4.30954,1.98203
16,41.0786,19.0218,60.1004,6.24015,3.1662,9.40635,6.38935,6.38935,0.683499,0.316501,4.36712,2.02223
17,42.4686,19.5288,61.9974,6.36871,3.42151,9.79022,6.33258,6.33258,0.685006,0.314994,4.33786,1.99473
18,43.3289,19.293,62.6219,6.108,3.26924,9.37724,6.67807,6.67807,0.691913,0.308087,4.62065,2.05743
19,51.5703,22.5019,74.0722,6.33536,4.16585,10.5012,7.05368,7.05368,0.696217,0.303783,4.91089,2.14279
20,46.6757,20.0842,66.7599,7.5375,5.609,13.1465,5.07815,5.07815,0.699157,0.300843,3.55042,1.52772
21,45.912,19.6143,65.5263,6.72781,5.83596,12.5638,5.2155,5.2155,0.700665,0.299335,3.65432,1.56118
22,47.4872,20.2626,67.7498,7.78946,5.71013,13.4996,5.01866,5.01866,0.70092,0.29908,3.51768,1.50098
23,47.4392,20.1124,67.5516,7.29155,5.14619,12.4377,5.43118,5.43118,0.702266,0.297734,3.81413,1.61705
24,45.9703,19.6917,65.6619,6.99114,5.05743,12.0486,5.44977,5.44977,0.700106,0.299894,3.81542,1.63436
25,45.789,19.8091,65.5981,7.20073,5.47257,12.6733,5.17609,5.17609,0.698023,0.301977,3.61303,1.56306
26,46.2169,19.7081,65.9251,7.05546,5.36575,12.4212,5.30746,5.30746,0.701053,0.298947,3.72081,1.58665
27,46.705,19.8355,66.5406,6.81964,5.62806,12.4477,5.34561,5.34561,0.701903,0.298097,3.7521,1.59351
28,45.0499,18.53,63.5799,7.22381,5.13207,12.3559,5.14572,5.14572,0.708556,0.291444,3.64603,1.49969
29,44.7582,18.3789,63.1371,6.90455,5.81995,12.7245,4.96185,4.96185,0.708905,0.291095,3.51748,1.44437
30,43.9901,18.5009,62.491,6.79054,6.15973,12.9503,4.82546,4.82546,0.703943,0.296057,3.39685,1.42861
31,44.2808,18.4526,62.7334,7.56028,5.59721,13.1575,4.76789,4.76789,0.705856,0.294144,3.36544,1.40244
32,43.8222,18.3745,62.1967,6.47461,5.5645,12.0391,5.16622,5.16622,0.704575,0.295425,3.63999,1.52623
33,43.905,18.5533,62.4584,6.60273,5.56213,12.1649,5.13433,5.13433,0.702949,0.297051,3.60917,1.52516
34,42.1474,17.7463,59.8937,6.43976,5.15669,11.5964,5.16483,5.16483,0.703703,0.296297,3.63451,1.53032
35,43.1396,18.2157,61.3552,6.65353,5.65887,12.3124,4.98321,4.98321,0.703111,0.296889,3.50375,1.47946
36,43.8125,18.4759,62.2884,5.99813,5.3977,11.3958,5.4659,5.4659,0.703381,0.296619,3.84461,1.62129
37,42.3173,17.9812,60.2985,6.40949,6.051,12.4605,4.83918,4.83918,0.701797,0.298203,3.39612,1.44306
38,42.6695,18.1315,60.801,6.54441,5.60664,12.1511,5.00376,5.00376,0.701789,0.298211,3.51159,1.49218
39,43.8313,18.8829,62.7142,6.53953,5.67266,12.2122,5.13537,5.13537,0.698906,0.301094,3.58914,1.54623
40,43.9579,18.8704,62.8283,6.58654,5.73487,12.3214,5.09912,5.09912,0.699651,0.300349,3.5676,1.53152
41,43.7979,18.9046,62.7025,6.46905,5.81253,12.2816,5.10541,5.10541,0.698503,0.301497,3.56614,1.53927
42,44.6574,19.2082,63.8656,6.96325,5.89259,12.8558,4.96783,4.96783,0.699241,0.300759,3.47371,1.49412
43,44.285,18.8834,63.1684,6.45942,5.80913,12.2685,5.14881,5.14881,0.701063,0.298937,3.60964,1.53917
44,42.2429,17.9841,60.227,6.27741,5.7627,12.0401,5.0022,5.0022,0.701394,0.298606,3.50851,1.49369
45,42.5341,18.0852,60.6193,6.48058,5.82396,12.3045,4.92658,4.92658,0.70166,0.29834,3.45678,1.4698
46,41.8275,17.7162,59.5437,6.46426,5.83231,12.2966,4.8423,4.8423,0.702468,0.297532,3.40156,1.44074
47,41.989,17.8099,59.7989,6.43062,5.7787,12.2093,4.89781,4.89781,0.70217,0.29783,3.4391,1.45872
48,41.8881,17.8548,59.7429,6.25034,5.83794,12.0883,4.94222,4.94222,0.701139,0.298861,3.46518,1.47704
49,41.9603,17.8845,59.8448,6.24544,5.85382,12.0993,4.94615,4.94615,0.701152,0.298848,3.468,1.47815
50,41.915,17.718,59.633,6.43161,5.7795,12.2111,4.88351,4.88351,0.702882,0.297118,3.43253,1.45098
51,42.0984,17.8533,59.9517,6.43061,5.78265,12.2133,4.90873,4.90873,0.702206,0.297794,3.44694,1.46179
52,41.88,17.7741,59.6541,6.43078,5.78244,12.2132,4.88439,4.88439,0.702048,0.297952,3.42907,1.45531
53,42.0984,17.8605,59.9589,6.43078,5.78244,12.2132,4.90934,4.90934,0.702121,0.297879,3.44695,1.46239
54,41.8769,17.7719,59.6488,6.43014,5.78287,12.213,4.88403,4.88403,0.702057,0.297943,3.42887,1.45516
55,42.0845,17.8554,59.9399,6.43101,5.78206,12.2131,4.90785,4.90785,0.702112,0.297888,3.44586,1.46199
56,41.8815,17.773,59.6545,6.43075,5.78244,12.2132,4.88444,4.88444,0.702068,0.297932,3.42921,1.45523
57,42.1064,17.8659,59.9723,6.4313,5.78137,12.2127,4.91066,4.91066,0.702097,0.297903,3.44776,1.4629
58,41.8676,17.767,59.6347,6.43095,5.78216,12.2131,4.88284,4.88284,0.702068,0.297932,3.42809,1.45475
59,42.0858,17.8548,59.9406,6.43078,5.78244,12.2132,4.90784,4.90784,0.702125,0.297875,3.44592,1.46193
60,41.8895,17.7784,59.6679,6.43024,5.78255,12.2128,4.88569,4.88569,0.702044,0.297956,3.42997,1.45572
61,42.0971,17.861,59.9582,6.43095,5.78216,12.2131,4.90933,4.90933,0.702108,0.297892,3.44688,1.46245
62,41.8689,17.7665,59.6354,6.43095,5.78216,12.2131,4.8829,4.8829,0.702081,0.297919,3.42819,1.45471
63,42.0937,17.8602,59.954,6.43062,5.78275,12.2134,4.90888,4.90888,0.702101,0.297899,3.44653,1.46235
