step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,31.7903,28.0366,59.8269,6.49606,4.39094,10.887,5.49526,5.49526,0.531371,0.468629,2.92002,2.57524
2,41.35,26.5115,67.8615,7.74239,4.64448,12.3869,5.4785,5.4785,0.609329,0.390671,3.33821,2.14029
3,46.843,25.3861,72.2292,6.03317,4.30656,10.3397,6.9856,6.9856,0.648533,0.351467,4.53039,2.4552
4,49.3087,24.4426,73.7512,6.79297,4.75572,11.5487,6.38612,6.38612,0.668581,0.331419,4.26963,2.11648
5,55.697,26.3181,82.015,6.54891,5.33917,11.8881,6.89893,6.89893,0.679107,0.320893,4.68511,2.21382
6,57.3414,26.2036,83.545,7.251,4.95262,12.2036,6.84592,6.84592,0.686353,0.313647,4.69872,2.1472
7,59.2622,25.7884,85.0507,6.92292,4.77383,11.6968,7.27131,7.27131,0.696787,0.303213,5.06655,2.20475
8,58.8742,25.6778,84.552,6.78113,5.18659,11.9677,7.065,7.065,0.696308,0.303692,4.91942,2.14558
9,55.187,22.9743,78.1613,6.40845,3.75347,10.1619,7.69158,7.69158,0.706066,0.293934,5.43077,2.26082
10,55.6221,23.1256,78.7476,6.80608,4.48045,11.2865,6.97714,6.97714,0.706333,0.293667,4.92819,2.04895
11,54.7067,22.8656,77.5724,5.67882,4.68088,10.3597,7.4879,7.4879,0.705235,0.294765,5.28073,2.20717
12,54.5402,22.7722,77.3124,5.16568,4.63394,9.79963,7.88932,7.88932,0.705452,0.294548,5.56554,2.32379
13,54.6603,22.554,77.2142,5.32828,4.0104,9.33868,8.26821,8.26821,0.707904,0.292096,5.8531,2.41511
14,56.534,23.3457,79.8797,4.87896,3.9359,8.81485,9.06194,9.06194,0.707739,0.292261,6.41349,2.64845
15,55.4869,23.3829,78.8698,4.16267,4.25743,8.4201,9.36685,9.36685,0.703525,0.296475,6.58981,2.77704
16,56.2952,23.757,80.0522,4.76825,3.74044,8.50869,9.40828,9.40828,0.703231,0.296769,6.6162,2.79208
17,56.0873,23.609,79.6964,4.90897,3.95958,8.86855,8.9864,8.9864,0.703763,0.296237,6.32429,2.66211
18,56.2177,23.6976,79.9153,4.93877,3.99094,8.92972,8.94937,8.94937,0.703466,0.296534,6.29558,2.65379
19,56.7824,23.7848,80.5672,5.76664,4.29498,10.0616,8.00737,8.00737,0.704783,0.295217,5.64346,2.36391
20,57.0973,23.9861,81.0833,5.94944,4.79635,10.7458,7.54559,7.54559,0.70418,0.29582,5.31346,2.23214
21,55.8193,23.7311,79.5504,5.26079,4.98842,10.2492,7.76162,7.76162,0.701685,0.298315,5.44621,2.31541
22,55.1454,23.4288,78.5743,4.03812,3.8717,7.90982,9.93377,9.93377,0.701826,0.298174,6.97177,2.96199
23,54.9225,23.5188,78.4413,4.20333,3.81491,8.01824,9.78286,9.78286,0.700173,0.299827,6.8497,2.93316
24,63.089,26.7393,89.8283,4.41365,5.20724,9.62089,9.3368,9.3368,0.702329,0.297671,6.55751,2.7793
25,56.0771,23.9665,80.0436,4.307,4.84655,9.15354,8.74455,8.74455,0.700581,0.299419,6.12627,2.61828
26,56.3287,23.8451,80.1737,4.30099,3.81249,8.11347,9.88155,9.88155,0.702583,0.297417,6.94261,2.93895
27,55.5719,23.3715,78.9434,4.29623,3.83146,8.12769,9.7129,9.7129,0.703946,0.296054,6.83735,2.87554
28,55.9457,23.7623,79.708,4.13669,3.87105,8.00774,9.95387,9.95387,0.701884,0.298116,6.98646,2.96741
29,55.293,23.3807,78.6737,4.13832,3.85008,7.9884,9.8485,9.8485,0.702814,0.297186,6.92166,2.92683
30,55.4776,23.6799,79.1576,3.94458,3.52348,7.46806,10.5995,10.5995,0.70085,0.29915,7.42865,3.17083
31,55.6625,23.2853,78.9478,4.8492,3.29661,8.1458,9.69184,9.69184,0.705054,0.294946,6.83327,2.85856
32,56.8785,23.6092,80.4877,5.00565,3.33504,8.34069,9.65,9.65,0.706673,0.293327,6.8194,2.8306
33,55.7266,23.2922,79.0188,4.25565,3.95113,8.20678,9.62849,9.62849,0.705232,0.294768,6.79032,2.83817
