step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,64.6434,53.4802,118.124,14.3594,10.7801,25.1395,4.69872,4.69872,0.547252,0.452748,2.57138,2.12734
2,1.94294,2.88347,4.82642,1.83616,0.308472,2.14463,2.25047,2.25047,0.402564,0.597436,0.905957,1.34451
3,1.60235,1.07204,2.67439,1.44142,0.231247,1.67267,1.59888,1.59888,0.599147,0.400853,0.957961,0.640915
4,1.45741,0.470594,1.928,1.22555,0.255657,1.48121,1.30165,1.30165,0.755917,0.244083,0.983935,0.31771
5,1.41359,0.27175,1.68534,1.21377,0.244491,1.45826,1.15572,1.15572,0.838757,0.161243,0.969368,0.186352
6,1.42037,0.195664,1.61604,1.10793,0.263465,1.3714,1.17838,1.17838,0.878924,0.121076,1.03571,0.142675
7,1.33704,0.17714,1.51418,1.09959,0.259787,1.35937,1.11388,1.11388,0.883012,0.116988,0.98357,0.13031
8,1.31971,0.170655,1.49037,1.09762,0.258071,1.35569,1.09934,1.09934,0.885495,0.114505,0.973463,0.125881
9,1.41512,0.173689,1.58881,1.09975,0.264907,1.36466,1.16425,1.16425,0.890679,0.109321,1.03697,0.127277
10,1.27751,0.180087,1.4576,0.915332,0.322887,1.23822,1.17717,1.17717,0.876449,0.123551,1.03173,0.14544
11,1.32022,0.213008,1.53322,1.08574,0.261987,1.34773,1.13763,1.13763,0.861072,0.138928,0.979585,0.158049
12,1.27081,0.192503,1.46331,0.910562,0.325144,1.23571,1.18419,1.18419,0.868447,0.131553,1.02841,0.155784
13,1.32525,0.214477,1.53972,1.0824,0.263776,1.34617,1.14378,1.14378,0.860704,0.139296,0.984454,0.159324
14,1.28947,0.194186,1.48365,0.913147,0.327647,1.24079,1.19573,1.19573,0.869116,0.130884,1.03923,0.156501
15,1.43165,0.209806,1.64146,1.25541,0.20023,1.45564,1.12766,1.12766,0.872183,0.127817,0.983521,0.144134
16,1.4183,0.158786,1.57709,1.09411,0.261803,1.35592,1.16311,1.16311,0.899317,0.100683,1.04601,0.117106
17,1.43285,0.172159,1.60501,1.09427,0.265947,1.36022,1.17996,1.17996,0.892736,0.107264,1.05339,0.126567
18,1.27876,0.183093,1.46185,0.910019,0.325302,1.23532,1.18338,1.18338,0.874752,0.125248,1.03516,0.148215
19,1.31884,0.21371,1.53255,1.08048,0.263462,1.34394,1.14034,1.14034,0.860552,0.139448,0.981319,0.159017
20,1.26879,0.192648,1.46144,0.910019,0.325302,1.23532,1.18305,1.18305,0.86818,0.13182,1.0271,0.155949
21,1.34304,0.214037,1.55707,1.08386,0.26588,1.34974,1.15361,1.15361,0.862539,0.137461,0.995035,0.158577
22,1.37615,0.189513,1.56566,1.08502,0.262376,1.3474,1.16199,1.16199,0.878956,0.121044,1.02134,0.140652
23,1.47301,0.178785,1.65179,1.26523,0.199474,1.4647,1.12773,1.12773,0.891763,0.108237,1.00567,0.122062
24,1.37737,0.151994,1.52936,0.923429,0.32804,1.25147,1.22205,1.22205,0.900616,0.099384,1.1006,0.121452
25,1.33362,0.203109,1.53673,1.08048,0.263462,1.34394,1.14345,1.14345,0.86783,0.13217,0.99232,0.151129
26,1.26359,0.193586,1.45718,0.910019,0.325302,1.23532,1.17959,1.17959,0.86715,0.13285,1.02289,0.156709
27,1.32378,0.212685,1.53647,1.08048,0.263462,1.34394,1.14325,1.14325,0.861575,0.138425,0.984999,0.158254
28,1.28788,0.193941,1.48182,0.913296,0.327786,1.24108,1.19398,1.19398,0.86912,0.13088,1.03771,0.156267
29,1.43118,0.209568,1.64075,1.25582,0.20026,1.45607,1.12683,1.12683,0.872273,0.127727,0.982904,0.143927
30,1.41788,0.158704,1.57658,1.09411,0.261803,1.35592,1.16274,1.16274,0.899337,0.100663,1.0457,0.117045
31,1.43243,0.172056,1.60449,1.09427,0.265947,1.36022,1.17958,1.17958,0.892766,0.107234,1.05309,0.126492
32,1.27851,0.183035,1.46155,0.910019,0.325302,1.23532,1.18313,1.18313,0.874767,0.125233,1.03497,0.148168
33,1.31867,0.213652,1.53233,1.08048,0.263462,1.34394,1.14017,1.14017,0.86057,0.13943,0.981198,0.158974
34,1.26868,0.192613,1.4613,0.910019,0.325302,1.23532,1.18293,1.18293,0.86819,0.13181,1.02701,0.155922
35,1.34296,0.214008,1.55697,1.08386,0.26588,1.34974,1.15354,1.15354,0.862548,0.137452,0.994981,0.158556
36,1.37609,0.189498,1.56558,1.08502,0.262376,1.3474,1.16193,1.16193,0.87896,0.12104,1.02129,0.14064
37,1.47296,0.178772,1.65174,1.26523,0.199474,1.4647,1.1277,1.1277,0.891767,0.108233,1.00564,0.122054
38,1.37734,0.151986,1.52932,0.923429,0.32804,1.25147,1.22202,1.22202,0.900619,0.0993814,1.10058,0.121446
39,1.33361,0.203104,1.53671,1.08048,0.263462,1.34394,1.14343,1.14343,0.867832,0.132168,0.992308,0.151125
40,1.26358,0.193582,1.45716,0.910019,0.325302,1.23532,1.17958,1.17958,0.867151,0.132849,1.02288,0.156706
41,1.32378,0.212682,1.53646,1.08048,0.263462,1.34394,1.14325,1.14325,0.861576,0.138424,0.984993,0.158252
