step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,61.4132,31.4117,92.8249,11.6673,4.71681,16.3841,5.66553,5.66553,0.661603,0.338397,3.74833,1.9172
2,54.4133,21.3598,75.773,10.628,6.99985,17.6279,4.29847,4.29847,0.718108,0.281892,3.08677,1.2117
3,53.1056,20.0418,73.1474,10.6715,6.46424,17.1358,4.26869,4.26869,0.726008,0.273992,3.0991,1.16959
4,53.4707,19.8087,73.2794,11.072,8.35751,19.4295,3.77156,3.77156,0.729683,0.270317,2.75204,1.01952
5,53.5977,19.8825,73.4802,11.2591,8.99271,20.2518,3.62832,3.62832,0.729417,0.270583,2.64656,0.981761
6,55.5077,20.5205,76.0282,10.348,6.87024,17.2182,4.41557,4.41557,0.730094,0.269906,3.22378,1.19179
7,44.7022,17.1946,61.8968,10.277,7.77297,18.05,3.42919,3.42919,0.722206,0.277794,2.47658,0.952609
8,39.8667,15.4453,55.312,8.84815,6.14865,14.9968,3.68826,3.68826,0.72076,0.27924,2.65835,1.02991
9,39.3203,15.7536,55.0739,8.93827,6.28618,15.2244,3.61747,3.61747,0.713955,0.286045,2.58271,1.03476
10,39.3131,15.5826,54.8957,8.80743,6.20605,15.0135,3.65643,3.65643,0.716141,0.283859,2.61852,1.03791
11,39.6699,15.6124,55.2823,8.92227,6.26343,15.1857,3.64042,3.64042,0.717588,0.282412,2.61232,1.0281
12,35.5877,14.0456,49.6334,7.0414,4.02078,11.0622,4.48676,4.48676,0.717012,0.282988,3.21706,1.2697
13,36.3798,14.4662,50.846,7.45706,4.82223,12.2793,4.14079,4.14079,0.715489,0.284511,2.96269,1.1781
14,35.5197,13.9408,49.4605,6.70047,4.07998,10.7805,4.58798,4.58798,0.718143,0.281857,3.29483,1.29315
15,38.4156,14.8789,53.2944,8.47994,4.88779,13.3677,3.9868,3.9868,0.720818,0.279182,2.87376,1.11304
16,46.6046,17.2819,63.8865,9.42253,5.15846,14.581,4.38149,4.38149,0.729491,0.270509,3.19626,1.18524
17,41.765,16.2122,57.9772,8.25073,4.86587,13.1166,4.42014,4.42014,0.72037,0.27963,3.18413,1.23601
18,37.261,14.9632,52.2242,7.84908,4.46468,12.3138,4.24113,4.24113,0.713481,0.286519,3.02597,1.21516
19,37.2425,14.8303,52.0728,6.86283,4.07239,10.9352,4.76194,4.76194,0.7152,0.2848,3.40574,1.3562
20,37.1095,14.6228,51.7323,8.39835,3.99934,12.3977,4.17274,4.17274,0.717336,0.282664,2.99326,1.17948
21,36.117,14.3313,50.4484,7.015,4.02382,11.0388,4.57008,4.57008,0.715921,0.284079,3.27182,1.29826
22,36.4273,14.3344,50.7616,7.18271,3.62442,10.8071,4.69705,4.69705,0.717614,0.282386,3.37067,1.32638
23,36.7646,14.4691,51.2337,7.32359,3.64701,10.9706,4.67009,4.67009,0.717586,0.282414,3.35119,1.3189
24,36.6195,14.46,51.0794,7.65895,4.40506,12.064,4.23404,4.23404,0.716912,0.283088,3.03543,1.1986
25,36.4273,14.5242,50.9515,7.06212,4.17349,11.2356,4.53483,4.53483,0.714941,0.285059,3.24213,1.29269
26,36.2245,14.59,50.8145,6.70406,4.2131,10.9172,4.65455,4.65455,0.712877,0.287123,3.31812,1.33643
27,35.6121,14.4303,50.0424,6.12115,4.30646,10.4276,4.79903,4.79903,0.711638,0.288362,3.41517,1.38386
28,36.3172,14.5157,50.833,6.88491,3.66445,10.5494,4.81858,4.81858,0.714443,0.285557,3.4426,1.37598
29,37.4169,14.6705,52.0874,6.7478,3.35698,10.1048,5.15473,5.15473,0.718349,0.281651,3.70289,1.45183
30,36.577,14.3289,50.906,6.95084,3.62991,10.5807,4.81119,4.81119,0.718521,0.281479,3.45694,1.35425
31,36.0456,14.3798,50.4254,6.79629,4.25927,11.0556,4.56109,4.56109,0.714831,0.285169,3.26041,1.30068
32,35.6881,14.2772,49.9653,6.25254,4.34091,10.5934,4.71663,4.71663,0.714258,0.285742,3.36889,1.34774
33,35.7096,14.2855,49.9952,6.24867,4.34217,10.5908,4.72061,4.72061,0.714262,0.285738,3.37175,1.34886
34,35.4976,14.2865,49.7841,6.1739,4.31808,10.492,4.74497,4.74497,0.713031,0.286969,3.38331,1.36166
35,35.4969,14.2918,49.7887,6.16984,4.31927,10.4891,4.7467,4.7467,0.712952,0.287048,3.38417,1.36253
36,35.5084,14.2889,49.7973,6.11107,4.30729,10.4184,4.77976,4.77976,0.713059,0.286941,3.40825,1.37151
37,35.6988,14.3631,50.062,6.44004,4.21747,10.6575,4.69734,4.69734,0.713093,0.286907,3.34964,1.3477
38,35.8674,14.3917,50.2591,6.45812,4.02218,10.4803,4.79558,4.79558,0.713649,0.286351,3.42236,1.37322
39,36.1534,14.3668,50.5202,6.49728,3.88181,10.3791,4.8675,4.8675,0.715623,0.284377,3.4833,1.3842
40,36.3179,14.3652,50.6831,6.91551,3.60207,10.5176,4.81889,4.81889,0.716568,0.283432,3.45307,1.36583
41,38.26,14.9159,53.1759,6.93438,3.15399,10.0884,5.27102,5.27102,0.719499,0.280501,3.79249,1.47853
42,37.1353,14.6438,51.779,6.80613,3.12218,9.92831,5.21529,5.21529,0.717187,0.282813,3.74034,1.47495
43,37.1356,14.6452,51.7808,6.83226,3.12288,9.95514,5.20141,5.20141,0.71717,0.28283,3.73029,1.47112
44,36.6419,14.4843,51.1261,6.86832,3.03365,9.90197,5.16323,5.16323,0.716695,0.283305,3.70046,1.46277
45,36.6871,14.4366,51.1237,6.8686,3.0291,9.8977,5.16521,5.16521,0.717614,0.282386,3.70663,1.45858
46,36.3347,14.3037,50.6383,6.78833,3.30909,10.0974,5.01497,5.01497,0.717533,0.282467,3.59841,1.41656
47,37.2326,14.613,51.8456,6.8149,3.15799,9.97289,5.19865,5.19865,0.718144,0.281856,3.73338,1.46527
48,37.2807,14.6121,51.8928,7.0795,3.47622,10.5557,4.91608,4.91608,0.718418,0.281582,3.5318,1.38428
49,37.4227,14.7228,52.1455,6.748,3.81789,10.5659,4.93527,4.93527,0.717659,0.282341,3.54184,1.39343
50,37.3689,14.7064,52.0752,6.87721,3.77808,10.6553,4.88727,4.88727,0.717594,0.282406,3.50707,1.38019
