step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.28228185176315856,0.3766080773962177,6.347217402347639,,,,,3,0.56,0.6397892252380822,0.62208,0,0.2130022309793374,0.01130789991554828,0.15109568190821704,13.361957838029817,0
2,0.32821512236456696,0.395589770889212,6.040842187779567,0.36,0.64,0.28123306455917474,0.30076647026434655,5,0.44,0.39998936858238904,0.61488,0,0.21042566696013595,0.009958482035539194,0.18516410392907603,18.593607265472208,0
3,0.321025480359765,0.3931006442734722,6.211587375531719,0.084,0.9159999999999998,0.16400467946629368,0.49445655459409005,5,0.44,0.3923426569886922,0.60688,0,0.21850930964742182,0.009856877683605348,0.17459133462605037,17.712640881852774,0
4,0.33333593373367537,0.3903175610654982,5.513432585752423,0.096,0.9039999999999998,0.24553068278907672,0.45589552554304325,4,0.44,0.419724034656113,0.60368,0,0.21282221903728424,0.008836572537613267,0.1760314080383286,19.92077893199462,0
5,0.31721947970056347,0.3997769548017843,6.546314870270018,0.168,0.8319999999999999,0.1670143571842906,0.35770902271729166,4,0.46,0.46080614027141814,0.61504,0,0.21591143422270856,0.011329480748872975,0.18386552057907582,16.228945055347417,0
6,0.3172944351387222,0.40742768595041334,6.824443587920545,0.12,0.8799999999999997,0.14827483017695828,0.40102708834953166,4,0.46,0.46080614027141814,0.61984,0,0.2137928719008264,0.007950474080834201,0.19363481404958688,24.35512801889039,0
7,0.3065794950487625,0.4241362773920476,6.9014973221180655,0.068,0.9319999999999999,0.18654540937784,0.469539769329473,4,0.46,0.4733091862941099,0.6288,0,0.21620691812097328,0.010096706251864778,0.20792935927107434,20.593781188065318,0
8,0.29515365665818755,0.4241362773920476,7.164087961293199,0.016,0.9840000000000001,0.1308016743084479,0.6485712323281729,4,0.46,0.4733091862941099,0.6304,0,0.21531921769771273,0.01194027650713507,0.2088170596943349,17.488460972369737,0
9,0.3037529976057305,0.41665594993141286,7.035259890303275,0.08,0.9199999999999998,0.16215918470096893,0.45124600292525013,4,0.46,0.4733091862941099,0.62272,0,0.21151513203017833,0.00918155184292403,0.20514081790123453,22.342717376184172,0
10,0.3049984358091157,0.4139717687287587,7.078532460071487,0.12,0.8799999999999999,0.10114700511803326,0.4452330373673246,4,0.5,0.536193882828874,0.61504,0,0.21377160609662016,0.012090564774952923,0.20020016263213852,16.558379724897346,0
11,0.3117347313600715,0.40848025959978357,6.274109437258237,0.132,0.868,0.18386616293814526,0.43223040351010206,4,0.48,0.48159915107426177,0.62288,0,0.2187955651703623,0.011614494774064251,0.19289724175229866,16.608319647536273,0
