step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.1375842121173819,0.5257869707937043,7.165780573934191,,,,,4,0.38,0.3289786902518101,0.5544,0,0.24243803131049582,0.010061340572683809,0.2833489394832085,28.162145733590517,0
2,0.3415243435295192,0.623452200520461,2.784902417283891,0.636,0.36400000000000005,0.6104434631152061,0.17268744777002332,4,0.34,0.3764800980101167,0.36864,0,0.2782142755011581,0.012470085478838983,0.3525157997083132,28.268916063687954,0
3,0.44569373423179703,0.6559795835586804,1.9143652395093873,0.188,0.812,0.36048291378550684,0.2914285525097627,5,0.3,0.32611353799144327,0.2864,0,0.2997836668469443,0.01409119401725939,0.35619591671173606,25.27790876170286,0
4,0.48433265857605773,0.6430359994193642,1.4965837785653142,0.16,0.8399999999999999,0.31434792665354017,0.33927481946330024,5,0.24,0.3164463574389786,0.23888,0,0.3079284003483815,0.01618199575684109,0.3351075990709827,20.708669320303883,0
5,0.5044383324274555,0.6427331349206349,1.5652120226989628,0.048,0.9520000000000001,0.0865881834180326,0.5257955071775611,5,0.3,0.34478931671199037,0.23856,0,0.2998334750566894,0.008887863216516124,0.331455498866213,37.2930467978261,0
6,0.5224874009904379,0.6320828375966687,1.6443247540346118,0.048,0.9519999999999998,0.12271501763862148,0.5109917836212591,5,0.26,0.32068543451652387,0.21904,0,0.3074406975014872,0.013762130583156859,0.3358891656751933,24.4067707137062,0
7,0.5335811160599563,0.649367474470355,1.54125218336121,0.06,0.94,0.09461654955262865,0.48381721156766094,5,0.26,0.2945940690810466,0.212,0,0.31109015393994816,0.015690244306056533,0.3382773205304069,21.55972296746391,0
8,0.5374606466028947,0.653280138507283,1.5944270352779777,0.06,0.9399999999999997,0.07289943219980652,0.4791878687325335,5,0.26,0.3091547907501354,0.21648,0,0.31143061462606797,0.013716420046679395,0.341849523881215,24.922649110908008,0
9,0.5380285858524148,0.657100380142271,1.792507653996468,0.06,0.9399999999999997,0.07938160631923115,0.4669618407452964,5,0.26,0.2945940690810466,0.22016,0,0.31317983364070906,0.015351439748904188,0.34392054650156195,22.40314603235254,0
10,0.5399720582312006,0.6634423576348376,1.8146671733787683,0.032,0.968,0.08806154256200312,0.5730381668381695,5,0.26,0.2945940690810466,0.22224,0,0.3191924799578456,0.015808172961194283,0.344249877676992,21.77670237554033,0
11,0.5359351374668786,0.6652906909455654,1.9384759062036274,0.008,0.992,0.07194153403767975,0.6579899787995869,5,0.26,0.3091547907501354,0.21856,0,0.31895856641333287,0.017191948042537986,0.3463321245322325,20.145019265722766,0
12,0.5343743498794798,0.6556074225531422,1.9426545645112998,0.028,0.972,0.055734198407724776,0.49557973514644027,5,0.28,0.32186731879702446,0.2128,0,0.3124078932139963,0.019201112887108567,0.3431995293391459,17.873939461580196,0
13,0.5345151100954927,0.6556640625000001,2.107102685617171,0.008,0.992,0.040121056434217844,0.7830012746605827,5,0.28,0.32186731879702446,0.20224,0,0.316119140625,0.01313756156348006,0.33954492187500007,25.845353434450942,0
14,0.5342201917901859,0.6553373712433934,2.121381867261476,0.012,0.9880000000000001,0.053732234498912575,0.5944888580412526,5,0.3,0.32611353799144327,0.2064,0,0.31245901006905596,0.010953736043568103,0.34287836117433745,31.302412237299745,0
15,0.5360136595209695,0.6553373712433934,2.0137524224738463,0.036,0.964,0.07629957496566256,0.5688985727948989,5,0.28,0.32186731879702446,0.20672,0,0.31511612206319195,0.015673335681208097,0.33651768836078866,21.47071275735287,0
16,0.5479162991608227,0.6685528120713305,1.9620725012983184,0.048,0.9520000000000001,0.15536142908234665,0.4240236056977902,5,0.3,0.3115055079559364,0.21632,0,0.3144766422801402,0.01354270780585307,0.35407616979119033,26.145153160445574,0
17,0.5485937740304958,0.6621894528273129,1.899637733773501,0.04,0.96,0.10435746873245097,0.5117535156409861,6,0.22,0.2627335884385333,0.21728,0,0.31820797134583145,0.016445891655690686,0.3486111111111111,21.197458818870608,0
