step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,35.0837,34.8854,69.9692,4.32074,5.44361,9.76435,7.16578,7.16578,0.501417,0.498583,3.59304,3.57274
2,6.42607,5.90652,12.3326,3.35363,1.07474,4.42837,2.7849,2.7849,0.521064,0.478936,1.45111,1.33379
3,4.21939,2.02082,6.24021,2.84157,0.418105,3.25968,1.91437,1.91437,0.676162,0.323838,1.29442,0.619945
4,4.61032,1.76134,6.37166,3.54733,0.710135,4.25747,1.49658,1.49658,0.723567,0.276433,1.08288,0.413706
5,4.99446,1.57304,6.56749,3.48339,0.712522,4.19591,1.56521,1.56521,0.760482,0.239518,1.19031,0.374897
6,5.52319,1.46554,6.98872,3.59309,0.657116,4.25021,1.64432,1.64432,0.7903,0.2097,1.29951,0.344815
7,5.24761,1.32564,6.57325,3.6026,0.662275,4.26488,1.54125,1.54125,0.798328,0.201672,1.23042,0.310827
8,5.19344,1.30111,6.49455,3.49823,0.575049,4.07328,1.59443,1.59443,0.799661,0.200339,1.275,0.319426
9,5.51331,1.51796,7.03127,3.18165,0.740936,3.92259,1.79251,1.79251,0.784113,0.215887,1.40553,0.386979
10,5.45925,1.55714,7.01639,3.11306,0.753432,3.86649,1.81467,1.81467,0.778071,0.221929,1.41194,0.402726
11,5.13405,1.57732,6.71136,2.90365,0.558538,3.46219,1.93848,1.93848,0.764978,0.235022,1.48289,0.455584
12,5.21384,1.58915,6.80299,2.93598,0.56593,3.50191,1.94265,1.94265,0.766404,0.233596,1.48886,0.453797
13,5.58487,1.79879,7.38366,2.93792,0.566252,3.50418,2.1071,2.1071,0.756383,0.243617,1.59378,0.513327
14,5.69695,1.82492,7.52187,2.95839,0.587348,3.54574,2.12138,2.12138,0.757385,0.242615,1.6067,0.514679
15,5.45522,1.68298,7.13821,2.95667,0.588057,3.54473,2.01375,2.01375,0.764229,0.235771,1.53897,0.474785
16,5.83169,1.7222,7.55389,3.05125,0.798704,3.84995,1.96207,1.96207,0.772012,0.227988,1.51474,0.447329
17,5.64876,1.7554,7.40416,3.09484,0.802828,3.89767,1.89964,1.89964,0.762917,0.237083,1.44927,0.450372
18,5.47303,1.79028,7.26331,2.70776,0.696453,3.40421,2.13362,2.13362,0.753517,0.246483,1.60772,0.525901
19,5.28473,1.80918,7.09391,2.70825,0.696603,3.40486,2.08347,2.08347,0.744967,0.255033,1.55212,0.531354
20,5.06217,1.68885,6.75102,2.43183,0.613262,3.04509,2.21702,2.21702,0.749838,0.250162,1.66241,0.554613
21,4.92455,1.70661,6.63116,2.43183,0.613262,3.04509,2.17766,2.17766,0.742638,0.257362,1.61721,0.560445
22,5.08548,1.70471,6.79019,2.67164,0.641024,3.31267,2.04977,2.04977,0.748945,0.251055,1.53516,0.514604
23,4.96278,1.6861,6.64888,2.5658,0.670472,3.23627,2.05449,2.05449,0.746409,0.253591,1.53349,0.521001
24,4.95625,1.69061,6.64686,2.5658,0.670472,3.23627,2.05387,2.05387,0.745653,0.254347,1.53147,0.522395
25,4.90745,1.67282,6.58027,2.51547,0.647654,3.16313,2.08031,2.08031,0.745782,0.254218,1.55146,0.52885
26,4.92241,1.69411,6.61652,2.61266,0.630503,3.24316,2.04015,2.04015,0.743958,0.256042,1.51778,0.522364
27,4.91996,1.66317,6.58313,2.61266,0.630503,3.24316,2.02985,2.02985,0.747358,0.252642,1.51703,0.512825
28,4.89631,1.66115,6.55746,2.51547,0.647654,3.16313,2.07309,2.07309,0.746678,0.253322,1.54793,0.52516
29,5.3536,1.75228,7.10588,2.68531,0.707745,3.39306,2.09424,2.09424,0.753404,0.246596,1.57781,0.516432
30,5.26081,1.70844,6.96926,2.71679,0.652768,3.36956,2.0683,2.0683,0.75486,0.24514,1.56128,0.507023
31,5.43895,1.68004,7.11899,3.05757,0.79276,3.85033,1.84893,1.84893,0.764005,0.235995,1.41259,0.436337
