step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.20417845686910788,0.4416952327806123,5.863736563435466,,,,,3,0.44,0.5008072711141373,0.58704,0,0.22868602519132658,0.008339137676492855,0.20978057238520403,25.156146897125016,0
2,0.42346311719040863,0.6131859647116017,4.465030973960788,0.7,0.3,0.641294944958951,0.15582789812680783,5,0.26,0.3320109459655512,0.35152,0,0.2801116703365838,0.012506421943630787,0.33326017329634827,26.647123757572363,0
3,0.4628621181511189,0.6182198345593846,4.897870261826279,0.148,0.8519999999999999,0.17376050810339638,0.3008810827128841,4,0.3,0.38122875341586987,0.31312,0,0.2961242025579194,0.016782349841057746,0.3220956320014653,19.192522802346996,0
4,0.45777421205310637,0.6170450428692187,4.863451800989769,0.108,0.8919999999999999,0.24632876256463257,0.3629197515186397,4,0.32,0.4259903631805293,0.3016,0,0.2885626735901461,0.010174621112431344,0.33350893611882637,32.77851159600876,0
5,0.48660368233971646,0.6262444992353546,4.314277598080588,0.092,0.9079999999999998,0.16661590982045726,0.34070251157601716,5,0.26,0.3028027678205909,0.27264,0,0.28939249711307385,0.010895883339051206,0.3368520021222808,30.915529438076128,0
6,0.4947750230885161,0.630358453828721,4.362769139601716,0.04,0.96,0.08790812353596565,0.4908998080615074,5,0.26,0.3028027678205909,0.27264,0,0.2955017715215934,0.01127683726997222,0.3348566823071276,29.694201866225256,0
7,0.5034480056799167,0.6319673469387754,4.394296753638449,0.02,0.98,0.09604841403957545,0.4903399583756985,5,0.28,0.3357579967665601,0.26576,0,0.30067755102040816,0.014707242448019383,0.3312897959183674,22.525622807216454,0
8,0.5076939408457511,0.6374367346938775,4.48620167349728,0.016,0.9840000000000001,0.05702284580450382,0.5118060671903046,5,0.28,0.3357579967665601,0.27264,0,0.29904408163265306,0.016558222525213932,0.33839265306122457,20.43653251705847,0
9,0.5219058926637661,0.634668715961108,4.1302556409193185,0.032,0.968,0.10544689582835352,0.5306718728521128,5,0.28,0.3357579967665601,0.25568,0,0.2968751044137793,0.012607187990176695,0.33779361154732856,26.793731624413912,0
10,0.529208327443918,0.6336026230394808,3.9028027761478414,0.012,0.9880000000000001,0.056129628568156356,0.5835445094448899,5,0.26,0.2863504981793096,0.2576,0,0.29751132368848027,0.013895917858957604,0.34574178610059497,24.880816770064776,0
11,0.5319965553652338,0.6264872904272579,3.751632429563728,0.008,0.992,0.07489066649946,0.6375347787476048,5,0.28,0.3400106253320416,0.25632,0,0.30034647106544077,0.014114219956484085,0.32614081936181716,23.10725072780149,0
12,0.5313164891181009,0.631202677122769,3.7473090569245584,0.008,0.992,0.051573911965679814,0.6101986168009811,5,0.26,0.2863504981793096,0.2616,0,0.29621585992428334,0.012363063553904544,0.3395838967009194,27.467617166270315,0
13,0.5294771718858607,0.6430867617386546,3.8796943161972752,0.008,0.992,0.06895363559188272,0.6377513115003143,5,0.28,0.3400106253320416,0.2584,0,0.2997033275195787,0.013583938274634375,0.34338343421907597,25.278636230281197,0
14,0.5291685592042534,0.6365548373858623,3.8757387546349222,0.004,0.996,0.06530949542030141,0.6916024376553227,5,0.28,0.3400106253320416,0.25648,0,0.2997742895249821,0.01388277387967268,0.3367805478608802,24.258880161838423,0
15,0.5302212561091898,0.635939263363086,3.9046886897701607,0.004,0.996,0.08902017973973249,0.6942958340496109,5,0.26,0.305860650417869,0.2584,0,0.29964006018946004,0.011816224307256014,0.336299203173626,28.460800542446883,0
16,0.5306482585281387,0.635939263363086,3.9973910869786606,0.008,0.992,0.06457210581685574,0.6767997381014398,5,0.26,0.305860650417869,0.25616,0,0.3045843165418419,0.009075040057615376,0.3313549468212441,36.512780628795745,0
17,0.5302872571063775,0.6365548373858623,3.871494133118866,0.004,0.996,0.044273299129750296,0.7187078821239766,5,0.28,0.3400106253320416,0.25648,0,0.2954088437467939,0.015036518497839366,0.3411459936390684,22.68783120827394,0
18,0.5303746553505203,0.6365548373858623,3.8714386369130014,0.0,1.0,0.0,1.0,5,0.28,0.3400106253320416,0.25648,0,0.29758301699668277,0.013185961810688667,0.3389718203891795,25.707022760706444,0
19,0.5303686992939942,0.6365548373858623,3.8715371698361,0.0,1.0,0.0,1.0,5,0.28,0.3400106253320416,0.25648,0,0.29783523135323686,0.015021884934357056,0.3387196060326254,22.548409038730448,0
20,0.5303615915825989,0.6365548373858623,3.8715374976799555,0.0,1.0,0.0,1.0,5,0.28,0.3400106253320416,0.25648,0,0.29753257412537193,0.010379636792164703,0.33902226326049034,32.662247248998995,0
21,0.530359461744051,0.6365548373858623,3.8715415211049256,0.0,1.0,0.0,1.0,5,0.28,0.3400106253320416,0.25648,0,0.29859016449505826,0.013798161265768638,0.337964672890804,24.493457235439653,0
22,0.5303585180049747,0.6365548373858623,3.8715420155643634,0.0,1.0,0.0,1.0,5,0.28,0.3400106253320416,0.25648,0,0.2973068636503539,0.01227447722524346,0.33924797373550836,27.638486553041734,0
23,0.5303581633121354,0.6365548373858623,3.8715424574257287,0.0,1.0,0.0,1.0,5,0.28,0.3400106253320416,0.25648,0,0.2993519373482439,0.013343349459792948,0.3372029000376184,25.27123351252249,0
24,0.53035800404136,0.6365548373858623,3.8715426265460073,0.0,1.0,0.0,1.0,5,0.28,0.3400106253320416,0.25648,0,0.2970956875619849,0.011356175060878526,0.33945914982387737,29.89203213265862,0
25,0.5303579312923172,0.6365548373858623,3.8715427362053023,0.0,1.0,0.0,1.0,5,0.28,0.3400106253320416,0.25648,0,0.2983456448137888,0.010636594108955457,0.3382091925720735,31.79675647182203,0
26,0.5303578947182768,0.6365548373858623,3.8715428012274247,0.0,1.0,0.0,1.0,5,0.28,0.3400106253320416,0.25648,0,0.30596166341780373,0.009485387381199674,0.33059317396805854,34.852891155853506,0
27,0.5303578755536404,0.6365548373858623,3.8715428443576005,0.0,1.0,0.0,1.0,5,0.28,0.3400106253320416,0.25648,0,0.303846482678431,0.017322918921330487,0.33270835470743126,19.206252492341378,0
28,0.5303578650656289,0.6365548373858623,3.871542873059,0.0,1.0,0.0,1.0,5,0.28,0.3400106253320416,0.25648,0,0.2963330597448787,0.013312878482805466,0.34022177764098355,25.55583888791626,0
