step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,52.6328,33.168,85.8009,9.68699,5.43524,15.1222,5.67382,5.67382,0.61343,0.38657,3.48049,2.19333
2,19.2876,10.6649,29.9525,5.30561,2.55706,7.86267,3.80945,3.80945,0.643939,0.356061,2.45306,1.3564
3,22.6271,11.2555,33.8826,6.51171,2.61656,9.12827,3.71183,3.71183,0.667809,0.332191,2.47879,1.23304
4,24.2094,11.6834,35.8928,6.72109,2.63296,9.35405,3.83714,3.83714,0.674492,0.325508,2.58812,1.24902
5,24.9159,11.6521,36.568,7.11973,2.56347,9.68321,3.77644,3.77644,0.681357,0.318643,2.5731,1.20334
6,25.5301,11.6355,37.1656,7.27754,2.57319,9.85073,3.77288,3.77288,0.686929,0.313071,2.5917,1.18118
7,26.2251,11.6114,37.8365,5.78186,2.73128,8.51314,4.44448,4.44448,0.693118,0.306882,3.08055,1.36393
8,27.3286,11.9936,39.3222,5.63857,2.64073,8.2793,4.74946,4.74946,0.694991,0.305009,3.30083,1.44863
9,23.5696,10.3371,33.9067,4.92974,2.34712,7.27686,4.65953,4.65953,0.695131,0.304869,3.23898,1.42054
10,23.5602,10.326,33.8862,5.91027,2.54299,8.45326,4.00866,4.00866,0.695275,0.304725,2.78712,1.22154
11,23.4989,10.2977,33.7965,5.76841,2.46456,8.23296,4.10503,4.10503,0.695304,0.304696,2.85424,1.25078
12,23.4819,10.3162,33.7981,5.12311,2.20249,7.3256,4.6137,4.6137,0.69477,0.30523,3.20546,1.40824
13,23.4386,10.2867,33.7253,5.12311,2.20249,7.3256,4.60376,4.60376,0.694985,0.305015,3.19955,1.40422
14,26.2395,11.5733,37.8128,6.0666,1.81546,7.88206,4.79732,4.79732,0.693932,0.306068,3.32901,1.46831
15,26.475,11.7679,38.2429,5.88311,1.94781,7.83091,4.88358,4.88358,0.692285,0.307715,3.38083,1.50275
16,26.8327,11.8407,38.6734,5.72566,1.99008,7.71574,5.01228,5.01228,0.693828,0.306172,3.47766,1.53462
17,25.5682,11.1577,36.7259,4.10883,2.28049,6.38932,5.74802,5.74802,0.696189,0.303811,4.00171,1.74631
18,25.6588,11.1939,36.8527,4.37634,2.19145,6.5678,5.61113,5.61113,0.696252,0.303748,3.90676,1.70437
19,26.0592,11.3781,37.4374,4.57746,2.61281,7.19026,5.20668,5.20668,0.696075,0.303925,3.62424,1.58244
20,26.0734,11.4511,37.5245,4.3594,2.13503,6.49443,5.77795,5.77795,0.694837,0.305163,4.01473,1.76322
21,26.939,11.865,38.8041,4.21136,2.35505,6.5664,5.90949,5.90949,0.694232,0.305768,4.10255,1.80693
22,26.9728,11.8141,38.7869,4.71381,2.15029,6.8641,5.65069,5.65069,0.69541,0.30459,3.92955,1.72114
23,26.9191,11.7882,38.7073,4.82124,2.11052,6.93175,5.58406,5.58406,0.695453,0.304547,3.88345,1.70061
