step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.1785083023480957,0.4552331453581349,4.644892932893362,,,,,3,0.46,0.629892543842059,0.56224,0,0.23762572594899423,0.009409523946032434,0.2126415074488679,22.59854044353956,0
2,0.4301409334025781,0.6171910366681757,1.9759814248418834,0.764,0.236,0.6822225472532923,0.18153181378366157,5,0.32,0.43716296278383676,0.39696,0,0.27553474422815755,0.014108011482452809,0.3416562924400181,24.217182759240142,0
3,0.504757358151146,0.6874154948620876,1.9020296649851949,0.264,0.736,0.3629182088445162,0.27494227921856373,5,0.28,0.4139354616753302,0.34192,0,0.2978392036235803,0.014939880770907726,0.38957629123850734,26.076265079512897,0
4,0.5412980125854382,0.7134818773758892,1.5915824453660594,0.092,0.9079999999999999,0.23518323153614776,0.39701063209935655,5,0.26,0.40729630346429263,0.33104,0,0.3126773683616244,0.012440875417802089,0.4008045090142648,32.216744847451764,0
5,0.5677395317599849,0.7263259093094055,1.2374845548496416,0.088,0.9119999999999999,0.20950421765260993,0.43555990776616355,5,0.26,0.39733529046463045,0.29488,0,0.3166690033648454,0.01421602569808292,0.4096569059445603,28.816556374107,0
6,0.5856633626108982,0.7376364152703964,1.1395704427350482,0.052,0.948,0.19227605013776922,0.4633519847000168,5,0.26,0.39733529046463045,0.24816,0,0.31929997160128193,0.012903581582842069,0.41833644366911454,32.420180473410404,0
7,0.5982794695164937,0.7336732570239334,1.1076116197960226,0.072,0.9279999999999998,0.17942549452157347,0.4265956014914046,5,0.26,0.39733529046463045,0.2224,0,0.3244099895941727,0.017487437643743577,0.40926326742976077,23.40327243861147,0
8,0.6049007609760986,0.7477038745781537,1.1485179359278215,0.048,0.9519999999999998,0.13369821701175746,0.43327736581956716,5,0.26,0.39733529046463045,0.2304,0,0.3226462044512794,0.015300007085166555,0.4250576701268743,27.781534201965837,0
9,0.6087846434058833,0.7611388782092358,1.2237089948344009,0.04,0.9599999999999999,0.1806641098753823,0.40707041301597546,5,0.26,0.39733529046463045,0.21344,0,0.3307072066299287,0.015800555243789725,0.43043167157930706,27.241553536448322,0
10,0.6129217099264127,0.7610586911357341,1.1479269838104758,0.02,0.98,0.10806447318681214,0.49816452288037627,5,0.26,0.39733529046463045,0.19744,0,0.3238378635734072,0.0152565855385719,0.4372208275623269,28.657842638311138,0
