step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,9.36744,4.13343,13.5009,4.38224,1.04395,5.42618,2.4881,2.4881,0.69384,0.30616,1.72634,0.761757
2,2.53951,0.190018,2.72953,1.99456,0.23826,2.23282,1.22246,1.22246,0.930384,0.0696156,1.13735,0.0851021
3,2.44607,0.17842,2.62449,1.61945,0.304876,1.92433,1.36385,1.36385,0.932017,0.0679829,1.27113,0.0927184
4,1.91821,0.18927,2.10748,1.48515,0.310623,1.79577,1.17358,1.17358,0.910191,0.0898088,1.06818,0.105398
5,1.84554,0.210334,2.05588,1.17475,0.411233,1.58598,1.29628,1.29628,0.897691,0.102309,1.16366,0.132621
6,1.63964,0.230523,1.87016,1.17515,0.411134,1.58628,1.17896,1.17896,0.876736,0.123264,1.03364,0.145323
7,1.55867,0.23851,1.79718,0.966337,0.445936,1.41227,1.27255,1.27255,0.867287,0.132713,1.10366,0.168884
8,1.3243,0.291451,1.61575,0.965345,0.445955,1.4113,1.14487,1.14487,0.819619,0.180381,0.938355,0.206513
9,1.28857,0.303912,1.59249,0.966349,0.445931,1.41228,1.1276,1.1276,0.809159,0.190841,0.912407,0.215193
10,1.29213,0.304614,1.59675,0.966945,0.445776,1.41272,1.13026,1.13026,0.809228,0.190772,0.914641,0.215622
11,1.2963,0.306764,1.60307,0.9673,0.446625,1.41393,1.13377,1.13377,0.80864,0.19136,0.916813,0.216959
12,1.29035,0.307234,1.59759,0.966302,0.446648,1.41295,1.13068,1.13068,0.807689,0.192311,0.913234,0.217441
13,1.28887,0.306208,1.59508,0.9673,0.446625,1.41393,1.12812,1.12812,0.80803,0.19197,0.911556,0.216566
14,1.28949,0.304967,1.59445,0.967892,0.446472,1.41436,1.12733,1.12733,0.808733,0.191267,0.911709,0.215621
15,1.28881,0.305224,1.59403,0.966339,0.445934,1.41227,1.1287,1.1287,0.808521,0.191479,0.912576,0.216122
16,1.28784,0.306411,1.59426,0.965345,0.445955,1.4113,1.12964,1.12964,0.807803,0.192197,0.912524,0.217113
17,1.29088,0.307521,1.5984,0.9673,0.446625,1.41393,1.13047,1.13047,0.807607,0.192393,0.912977,0.217495
18,1.28971,0.306552,1.59626,0.967892,0.446472,1.41436,1.12861,1.12861,0.807956,0.192044,0.911867,0.216742
19,1.29095,0.306125,1.59707,0.967296,0.446626,1.41392,1.12953,1.12953,0.808321,0.191679,0.913027,0.216508
20,1.2877,0.306142,1.59384,0.966302,0.446647,1.41295,1.12802,1.12802,0.807922,0.192078,0.911355,0.216669
21,1.28503,0.305636,1.59066,0.966342,0.445933,1.41228,1.12631,1.12631,0.807856,0.192144,0.909897,0.216414
22,1.28842,0.305467,1.59388,0.966935,0.445779,1.41271,1.12824,1.12824,0.808351,0.191649,0.912015,0.216227
23,1.2938,0.307267,1.60107,0.967296,0.446626,1.41392,1.13236,1.13236,0.808087,0.191913,0.915046,0.217315
24,1.28853,0.307607,1.59614,0.966302,0.446647,1.41295,1.12965,1.12965,0.807281,0.192719,0.911947,0.217706
25,1.2876,0.306455,1.59405,0.9673,0.446625,1.41393,1.1274,1.1274,0.807751,0.192249,0.910656,0.216741
26,1.28858,0.30514,1.59372,0.967895,0.446471,1.41437,1.12681,1.12681,0.808536,0.191464,0.911064,0.215744
27,1.28816,0.30534,1.5935,0.966339,0.445934,1.41227,1.12832,1.12832,0.808384,0.191616,0.912115,0.216204
28,1.28739,0.306492,1.59388,0.965342,0.445955,1.4113,1.12937,1.12937,0.807707,0.192293,0.912201,0.21717
29,1.29058,0.30758,1.59816,0.9673,0.446625,1.41393,1.1303,1.1303,0.807541,0.192459,0.912765,0.217536
30,1.28949,0.306593,1.59608,0.967895,0.446471,1.41437,1.12848,1.12848,0.807909,0.192091,0.911706,0.216771
31,1.29078,0.30615,1.59693,0.967296,0.446626,1.41392,1.12943,1.12943,0.808288,0.191712,0.912907,0.216525
32,1.28758,0.30616,1.59374,0.966299,0.446648,1.41295,1.12796,1.12796,0.807898,0.192102,0.911274,0.216682
33,1.28497,0.305651,1.59062,0.966342,0.445933,1.41228,1.12628,1.12628,0.807841,0.192159,0.909855,0.216425
34,1.28836,0.305477,1.59384,0.966938,0.445779,1.41272,1.12821,1.12821,0.808338,0.191662,0.911973,0.216234
