step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,73.0527,36.1306,109.183,10.9066,4.58206,15.4886,7.04925,7.04925,0.669083,0.330917,4.71654,2.33272
2,54.6799,25.6061,80.286,8.42091,4.90967,13.3306,6.02269,6.02269,0.681064,0.318936,4.10184,1.92085
3,58.0775,26.109,84.1865,8.3932,5.70271,14.0959,5.97241,5.97241,0.689867,0.310133,4.12017,1.85224
4,59.192,26.1341,85.326,8.48618,5.00663,13.4928,6.32382,6.32382,0.693715,0.306285,4.38693,1.93689
5,58.9423,25.8372,84.7795,7.65214,4.93438,12.5865,6.73573,6.73573,0.695242,0.304758,4.68297,2.05277
6,59.9709,25.9703,85.9412,8.49707,4.82312,13.3202,6.45195,6.45195,0.697813,0.302187,4.50226,1.94969
7,62.2785,26.6659,88.9445,10.6908,6.91089,17.6017,5.05317,5.05317,0.700196,0.299804,3.5382,1.51496
8,63.7554,27.2793,91.0347,10.524,6.47477,16.9988,5.35536,5.35536,0.700342,0.299658,3.75058,1.60478
9,63.4773,27.188,90.6653,10.8542,7.2755,18.1297,5.00093,5.00093,0.700128,0.299872,3.50129,1.49964
10,63.6799,27.0579,90.7378,10.209,6.21761,16.4266,5.52382,5.52382,0.701801,0.298199,3.87662,1.6472
11,61.954,25.9288,87.8827,10.0059,6.21204,16.2179,5.41887,5.41887,0.704962,0.295038,3.8201,1.59877
12,62.071,26.1879,88.259,9.97347,6.72228,16.6958,5.28631,5.28631,0.703283,0.296717,3.71777,1.56854
13,61.997,26.2172,88.2142,9.99082,6.52544,16.5163,5.34105,5.34105,0.7028,0.2972,3.75369,1.58736
14,61.8275,25.9527,87.7803,10.0059,6.50999,16.5159,5.3149,5.3149,0.704344,0.295656,3.74352,1.57138
15,60.828,25.7104,86.5384,8.76055,6.46672,15.2273,5.68312,5.68312,0.702902,0.297098,3.99468,1.68844
16,62.0763,25.7927,87.869,9.68278,6.46374,16.1465,5.44198,5.44198,0.706464,0.293536,3.84456,1.59742
17,62.0936,25.6972,87.7908,9.60725,6.23514,15.8424,5.54151,5.54151,0.70729,0.29271,3.91946,1.62206
18,72.3133,29.3754,101.689,10.5234,7.26451,17.7879,5.71674,5.71674,0.711124,0.288876,4.06531,1.65143
19,71.5442,28.8732,100.417,10.3118,7.27319,17.585,5.71041,5.71041,0.712468,0.287532,4.06849,1.64193
20,71.3754,29.0803,100.456,10.5245,7.53277,18.0573,5.56316,5.56316,0.710516,0.289484,3.95272,1.61044
21,71.5057,29.3492,100.855,10.5391,7.73059,18.2697,5.52035,5.52035,0.708996,0.291004,3.9139,1.60644
22,71.807,29.3029,101.11,10.3437,7.26633,17.61,5.74163,5.74163,0.710188,0.289812,4.07763,1.664
23,71.754,29.0631,100.817,10.1734,7.80969,17.9831,5.60622,5.60622,0.711725,0.288275,3.99008,1.61614
24,71.3682,29.3201,100.688,10.5007,8.08682,18.5875,5.41698,5.41698,0.708803,0.291197,3.83957,1.57741
25,71.4632,29.5536,101.017,11.1268,8.38386,19.5107,5.17752,5.17752,0.707439,0.292561,3.66278,1.51474
26,70.8189,29.1544,99.9733,10.4645,8.2394,18.7039,5.34503,5.34503,0.708378,0.291622,3.78631,1.55873
27,71.4046,29.6943,101.099,10.7912,7.70458,18.4958,5.46605,5.46605,0.706285,0.293715,3.86058,1.60546
28,70.9811,29.2217,100.203,10.6971,7.89778,18.5949,5.38874,5.38874,0.708374,0.291626,3.81724,1.5715
29,71.1888,29.3988,100.588,10.7916,7.93293,18.7245,5.37198,5.37198,0.707729,0.292271,3.8019,1.57007
30,73.1956,30.4749,103.67,11.106,8.64227,19.7483,5.24959,5.24959,0.706041,0.293959,3.70643,1.54316
31,74.438,30.7765,105.214,10.4191,8.77106,19.1901,5.48274,5.48274,0.707488,0.292512,3.87897,1.60377
32,74.7973,31.0954,105.893,11.1143,7.93353,19.0478,5.55931,5.55931,0.70635,0.29365,3.92682,1.63249
33,74.6889,30.8793,105.568,11.5207,7.91653,19.4373,5.43123,5.43123,0.707494,0.292506,3.84256,1.58866
34,73.4307,30.0461,103.477,10.8217,7.8893,18.711,5.53025,5.53025,0.709634,0.290366,3.92446,1.6058
35,72.8413,29.9375,102.779,10.4197,7.34862,17.7683,5.78439,5.78439,0.708719,0.291281,4.09951,1.68488
