step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,64.1152,44.1159,108.231,14.9962,14.7134,29.7095,3.64297,3.64297,0.592392,0.407608,2.15807,1.48491
2,24.5981,12.58,37.1781,8.6934,3.16552,11.8589,3.13503,3.13503,0.661628,0.338372,2.07422,1.06081
3,24.7039,10.8749,35.5788,7.30883,4.08035,11.3892,3.12391,3.12391,0.694343,0.305657,2.16906,0.954845
4,25.1858,10.745,35.9308,7.50432,3.7181,11.2224,3.2017,3.2017,0.700952,0.299048,2.24424,0.957461
5,27.6972,11.311,39.0081,7.44816,3.62678,11.0749,3.5222,3.5222,0.710036,0.289964,2.50089,1.02131
6,27.9579,11.2827,39.2406,7.50417,3.59746,11.1016,3.53467,3.53467,0.712473,0.287527,2.51836,1.01631
7,27.8399,11.2303,39.0702,7.09212,3.66915,10.7613,3.63063,3.63063,0.712561,0.287439,2.58705,1.04358
8,25.7293,10.5305,36.2598,7.58778,3.61813,11.2059,3.23577,3.23577,0.709582,0.290418,2.29605,0.939725
9,26.8744,10.9446,37.8189,8.03786,3.72613,11.764,3.2148,3.2148,0.710606,0.289394,2.28446,0.930344
10,31.6432,12.3458,43.989,8.59193,4.24795,12.8399,3.42596,3.42596,0.719344,0.280656,2.46445,0.961518
11,34.4732,13.5402,48.0134,7.29078,4.77394,12.0647,3.97965,3.97965,0.717992,0.282008,2.85736,1.12229
12,34.9194,13.7685,48.6879,6.92262,4.77756,11.7002,4.1613,4.1613,0.717209,0.282791,2.98452,1.17678
13,35.8007,14.2563,50.057,7.25111,5.02528,12.2764,4.0775,4.0775,0.715198,0.284802,2.91622,1.16128
14,34.029,13.2408,47.2698,7.4019,4.33828,11.7402,4.02633,4.02633,0.719888,0.280112,2.8985,1.12782
15,34.2244,13.3314,47.5558,7.33874,4.40734,11.7461,4.04865,4.04865,0.719669,0.280331,2.91369,1.13496
16,39.5004,15.476,54.9765,8.17905,4.6552,12.8343,4.28357,4.28357,0.718497,0.281503,3.07773,1.20584
17,39.9996,15.8342,55.8338,9.23171,5.85287,15.0846,3.70138,3.70138,0.716404,0.283596,2.65169,1.0497
18,40.0075,15.8428,55.8502,9.01607,5.42332,14.4394,3.86791,3.86791,0.716335,0.283665,2.77072,1.09719
19,29.1043,11.9185,41.0228,7.62191,4.10835,11.7303,3.49718,3.49718,0.709467,0.290533,2.48113,1.01605
20,25.5559,10.3332,35.8891,7.69687,3.74866,11.4455,3.13565,3.13565,0.712079,0.287921,2.23283,0.902817
21,24.7443,9.91591,34.6602,7.7747,3.45809,11.2328,3.08562,3.08562,0.71391,0.28609,2.20286,0.882765
22,23.5199,9.16621,32.6861,7.8088,3.61186,11.4207,2.86202,2.86202,0.719569,0.280431,2.05942,0.802599
23,23.4848,9.08986,32.5747,7.68022,3.58194,11.2622,2.8924,2.8924,0.720953,0.279047,2.08529,0.807116
24,22.548,8.7301,31.2781,7.72313,3.18477,10.9079,2.86748,2.86748,0.720888,0.279112,2.06713,0.800346
25,23.8194,9.19001,33.0094,7.66629,2.86267,10.529,3.1351,3.1351,0.721594,0.278406,2.26227,0.872831
26,24.1061,9.37062,33.4768,7.90342,3.13283,11.0363,3.03334,3.03334,0.720086,0.279914,2.18427,0.849076
27,12.5038,5.20632,17.7101,4.72483,1.30912,6.03395,2.93507,2.93507,0.706025,0.293975,2.07223,0.862837
28,14.197,5.36151,19.5585,4.59146,1.30633,5.89779,3.31624,3.31624,0.725873,0.274127,2.40717,0.909072
29,13.6176,5.12178,18.7393,3.77548,1.50018,5.27566,3.55204,3.55204,0.726683,0.273317,2.58121,0.970832
30,11.9222,4.57428,16.4965,3.57399,1.11823,4.69222,3.5157,3.5157,0.722712,0.277288,2.54084,0.974863
31,12.5584,4.89472,17.4531,3.79139,1.37365,5.16505,3.37909,3.37909,0.719551,0.280449,2.43142,0.947662
32,13.2373,4.98898,18.2262,3.96271,1.50218,5.46489,3.33515,3.33515,0.726275,0.273725,2.42224,0.912916
33,13.2902,5.00082,18.291,3.83728,1.39321,5.23049,3.49699,3.49699,0.726596,0.273404,2.5409,0.956091
34,13.3381,5.00886,18.347,3.96271,1.50218,5.46489,3.35725,3.35725,0.726993,0.273007,2.4407,0.916552
35,13.2734,5.02374,18.2971,3.8678,1.41695,5.28474,3.46225,3.46225,0.725435,0.274565,2.51164,0.950613
36,12.375,4.51943,16.8944,3.65366,1.34304,4.9967,3.38112,3.38112,0.73249,0.26751,2.47664,0.904482
37,12.0712,4.49995,16.5711,3.66602,1.44,5.10602,3.24541,3.24541,0.728446,0.271554,2.3641,0.881302
38,12.0182,4.48591,16.5041,3.41707,1.48296,4.90003,3.36817,3.36817,0.728195,0.271805,2.45268,0.915487
39,12.2058,4.46839,16.6741,3.77876,1.38447,5.16323,3.2294,3.2294,0.732017,0.267983,2.36398,0.865425
40,12.0196,4.47938,16.499,3.37087,1.45724,4.82811,3.41729,3.41729,0.728506,0.271494,2.48952,0.927772
41,12.1611,4.66133,16.8224,3.48179,1.45578,4.93757,3.40703,3.40703,0.72291,0.27709,2.46297,0.944054
