step,polarization,modularity,poa,dS,C_out,dL,deltacon,n_comm,max_comm_share,ari_camp,in_gini,parse_fail,Q_rand_mean,Q_rand_sd,Q_norm,z_Q,swap_fail
1,0.15197597519990266,0.4301323484148968,5.335271001657369,,,,,3,0.5,0.6042013502764525,0.676,0,0.21275488611880577,0.010457620918739493,0.21899334410587873,20.94102911241069,0
2,0.4104587034067825,0.5873508722203613,3.0178456211079743,0.788,0.21200000000000002,0.6979753115946058,0.17614400725488716,5,0.28,0.3084455324357405,0.39744,0,0.2675281506866964,0.010666172135380996,0.3198227215336649,29.984770306938312,0
3,0.4810391320256796,0.6329917967378468,2.945948506720551,0.292,0.708,0.42525728529913775,0.2437941906732089,5,0.26,0.2976154339100813,0.3168,0,0.28972357879281174,0.012034656975376177,0.344177918222733,28.59889724542604,0
4,0.5118298291864254,0.6312755978332673,3.1131191940207628,0.14,0.86,0.15523396828847924,0.3472635309808418,6,0.22,0.23048473607326983,0.2912,0,0.30380581979125376,0.013208047383670238,0.33192875544986133,25.130796839829728,0
5,0.5427105269568557,0.6593469387755102,2.9189580790293905,0.14,0.8599999999999999,0.24715762768558552,0.31052188327930047,5,0.24,0.29576015752725116,0.22832,0,0.29755673469387756,0.01571354254272354,0.36179020408163265,23.024101859778693,0
6,0.556643537452623,0.6301647312989468,2.8384494354958845,0.108,0.8919999999999999,0.3012636959103154,0.33673870564353814,6,0.24,0.2565428326397585,0.19152,0,0.3119864202769955,0.012502717368768386,0.3300798580301686,26.400649418397915,0
7,0.5561118303117452,0.6316760133990741,2.8295511869154386,0.04,0.96,0.13394376670815153,0.4992597269992931,5,0.24,0.2751163239755081,0.21136,0,0.31212973766419516,0.01166981583028725,0.33002841657570847,28.28051628022864,0
8,0.5583491218089728,0.6237027892442422,2.8207926151060367,0.012,0.9880000000000001,0.12065011753083527,0.607996625679496,5,0.28,0.2849445467199497,0.20256,0,0.3111280428995795,0.016146577584495832,0.2990528914779522,18.521131794833536,0
9,0.5626490927902815,0.6236897274633123,2.806161547085744,0.04,0.96,0.09688735373911482,0.5160124496618371,5,0.26,0.3004625762128598,0.1976,0,0.317772240022151,0.011743723015538965,0.30132906135042126,25.658733687069347,0
10,0.5640459993395208,0.6357421875,2.7984667021434784,0.02,0.98,0.08224872546639164,0.55087711268791,5,0.24,0.29857575731114155,0.1928,0,0.3213798828125,0.013593784060380743,0.3143623046875,23.125444930651277,0
11,0.5670195095656517,0.6239785290818779,2.823641918713706,0.036,0.9640000000000001,0.09472898187356793,0.49339850332966567,5,0.28,0.2962056303549572,0.19168,0,0.32026217753565134,0.014822121503453585,0.3085232735138599,20.815054946214907,0
12,0.5666418522507501,0.61919921875,2.8086915623672066,0.028,0.9719999999999999,0.06844934508943173,0.5637405210313519,5,0.26,0.3098574307046768,0.19872,0,0.31412011718749994,0.012492439234083668,0.3141611328125001,25.1481017378384,0
13,0.5674190318997948,0.632209405501331,2.771983581589518,0.036,0.964,0.12183428040632886,0.5136980734072232,5,0.26,0.2938706047047844,0.19728,0,0.31474962385710425,0.012233989610063948,0.30982118745418774,25.32462404572602,0
14,0.567021153126109,0.6284027749604446,2.7990941121392474,0.036,0.9640000000000001,0.10109979120397271,0.522583727551503,5,0.28,0.2829842264033898,0.18496,0,0.31914276441234934,0.01742705508326619,0.30926001054809527,17.74597079486212,0
15,0.5640689979747654,0.6376923381195364,2.7647747242169034,0.036,0.9640000000000001,0.08595966656402995,0.5214469079229312,5,0.24,0.2618999799156457,0.19376,0,0.31591610300225464,0.020800177832464954,0.32177623511728176,15.469879041853808,0
16,0.5650803421738001,0.63236328125,2.773892490527167,0.02,0.98,0.0936040310636947,0.6162984617715397,5,0.28,0.2829842264033898,0.18832,0,0.313474609375,0.015412442028867875,0.317052734375,20.57121991318135,0
17,0.5653142476613282,0.6290113189176032,2.7913414004115262,0.024,0.976,0.1342471117776896,0.5728053481172497,5,0.24,0.2618999799156457,0.18384,0,0.31859913181062105,0.011863720303939552,0.31041218710698215,26.164826812707684,0
18,0.563335369322221,0.6376923381195364,2.7658605536055836,0.028,0.9719999999999999,0.08888968726406152,0.5379019151816709,5,0.24,0.2618999799156457,0.19376,0,0.3216971243226138,0.013568195036904322,0.3159952137969226,23.2894068030009,0
19,0.5648788720555328,0.63236328125,2.7746871704034017,0.02,0.98,0.0936040310636947,0.6162984617715397,5,0.3,0.2872140879155806,0.18832,0,0.3130244140625,0.016544643089477343,0.31375292968749996,18.964019229103336,0
20,0.565294198245979,0.6290113189176032,2.7918076254503856,0.024,0.976,0.1342471117776896,0.5728053481172497,5,0.24,0.2618999799156457,0.18384,0,0.31746825429023495,0.014289747941344494,0.31154306462736825,21.801858640625944,0
21,0.5633625723971568,0.6376923381195364,2.766291125934768,0.028,0.9719999999999999,0.08888968726406152,0.5379019151816709,5,0.26,0.2731314403208902,0.19376,0,0.3200081088564535,0.0124815783547856,0.31214647363632775,25.008573816839977,0
22,0.5649167635178844,0.63236328125,2.7749531375226915,0.02,0.98,0.0936040310636947,0.6162984617715397,5,0.26,0.2938706047047844,0.18832,0,0.32042089843749993,0.019614451179187493,0.30311425781250007,15.453619122115873,0
23,0.5653297508864967,0.6290113189176032,2.791960390893399,0.024,0.976,0.1342471117776896,0.5728053481172497,5,0.28,0.2829842264033898,0.18384,0,0.31843279646233114,0.014087553686607647,0.3099699784981135,22.00310894238415,0
24,0.5633896507297921,0.6376923381195365,2.7664035621909155,0.028,0.9719999999999999,0.08888968726406152,0.5379019151816709,5,0.24,0.2618999799156457,0.19376,0,0.317877061825086,0.01745036631908858,0.3198152762944505,18.327138264404883,0
25,0.5649369750032072,0.63236328125,2.775024055846742,0.02,0.98,0.0936040310636947,0.6162984617715397,5,0.3,0.2872140879155806,0.18832,0,0.317470703125,0.008981915211846662,0.30930664062499996,34.43660214216242,0
26,0.5653444127151516,0.6290113189176032,2.7920041717000097,0.024,0.976,0.1342471117776896,0.5728053481172497,5,0.28,0.2829842264033898,0.18384,0,0.31904336889934676,0.0215788468744138,0.30935940606109785,14.336234362361022,0
27,0.5633997525591695,0.6376923381195364,2.7664344745559766,0.028,0.9719999999999999,0.08888968726406152,0.5379019151816709,5,0.24,0.2618999799156457,0.19376,0,0.3161929907835924,0.013533464988432546,0.3214993473359441,23.7558783069036,0
28,0.5647907933675822,0.62353515625,2.7732543923980737,0.02,0.98,0.0936040310636947,0.6162984617715397,5,0.24,0.2618999799156457,0.18832,0,0.30959082031249996,0.010929067750910496,0.3227724609375,29.533393725243396,0
29,0.5652439975973453,0.6282847300112161,2.791813116491208,0.02,0.98,0.11734905338122811,0.5933755438461782,5,0.28,0.2829842264033898,0.1904,0,0.31846559045024836,0.012610166064480082,0.30981913956096774,24.56899758312117,0
30,0.5636847024392426,0.6376923381195364,2.767216599877259,0.032,0.968,0.07269828714959722,0.5289611351124056,5,0.24,0.2618999799156457,0.19376,0,0.31935643368537636,0.012247594563695905,0.31833590443416004,25.991708231244484,0
