step,conflict,conformity,total,opt_conflict,opt_conformity,opt_total,poa,poa_stored,conflict_share,conformity_share,poa_conflict,poa_conformity
1,63.6864,42.9389,106.625,15.1801,12.048,27.2282,3.91599,3.91599,0.597291,0.402709,2.33899,1.577
2,40.5676,25.7153,66.2828,8.70825,5.25938,13.9676,4.74546,4.74546,0.612037,0.387963,2.9044,1.84106
3,39.5348,22.3491,61.8839,7.01067,3.57957,10.5902,5.84348,5.84348,0.638854,0.361146,3.73313,2.11035
4,44.4245,24.168,68.5926,8.90473,4.76038,13.6651,5.01954,5.01954,0.647658,0.352342,3.25095,1.76859
5,44.9373,23.7547,68.692,7.96067,4.70374,12.6644,5.42402,5.42402,0.654185,0.345815,3.54832,1.87571
6,46.4767,24.0407,70.5174,8.69059,5.46876,14.1593,4.98027,4.98027,0.659082,0.340918,3.2824,1.69786
7,47.1959,23.7684,70.9643,8.17447,5.42306,13.5975,5.21891,5.21891,0.665065,0.334935,3.47092,1.74799
8,56.3214,26.8168,83.1383,11.2517,7.39547,18.6472,4.45848,4.45848,0.677443,0.322557,3.02037,1.43811
9,51.3286,24.4909,75.8195,10.2063,6.4358,16.6421,4.5559,4.5559,0.676984,0.323016,3.08427,1.47163
10,58.8944,26.8573,85.7517,12.1889,8.34312,20.532,4.17648,4.17648,0.686802,0.313198,2.86841,1.30807
11,49.8639,25.6228,75.4867,6.66141,4.4672,11.1286,6.78312,6.78312,0.660566,0.339434,4.4807,2.30242
12,50.0211,25.1714,75.1924,10.6776,9.73056,20.4082,3.68442,3.68442,0.665241,0.334759,2.45103,1.23339
13,47.3289,23.759,71.0879,10.5015,9.25794,19.7594,3.59767,3.59767,0.66578,0.33422,2.39526,1.20241
14,52.0059,25.9744,77.9803,10.9404,9.26354,20.2039,3.85966,3.85966,0.666911,0.333089,2.57405,1.28561
15,58.6939,29.7577,88.4516,12.6668,11.5047,24.1715,3.65933,3.65933,0.66357,0.33643,2.42822,1.23111
16,60.1618,30.7228,90.8846,13.2543,12.0118,25.2661,3.59709,3.59709,0.661958,0.338042,2.38112,1.21597
17,65.4169,33.1207,98.5376,13.2446,11.9084,25.153,3.91753,3.91753,0.663877,0.336123,2.60076,1.31677
18,64.9616,32.0613,97.0229,13.0991,12.7902,25.8893,3.7476,3.7476,0.669549,0.330451,2.5092,1.2384
19,66.0353,33.2245,99.2598,13.2603,12.3684,25.6286,3.87301,3.87301,0.665277,0.334723,2.57662,1.29638
20,62.7684,31.0912,93.8596,12.6625,12.8812,25.5437,3.67447,3.67447,0.668748,0.331252,2.45729,1.21718
